"replayed","replay","přehrát","přehrát","pf"," If a measuring device is present at a scene of great mental stress — and at the right time in the cycle according to which the electrical disturbances created by the event pass by the spot again, then the whole scene might be replayed, albeit in decayed form ... ”"," Pokud do dějiště velkého duševního vypětí umístíme měřící zařízení ve správný okamžik cyklu, tedy ve chvíli, kdy elektrické poruchy tou událostí vyvolané opět kolem dotyčného místa probíhají, dá se celý výjev znovu přehrát, i když nepřesně ... """
"hold","hold","mají","mít","impf"," That ’ s what Serge assumes the objects are : they ’ re sun-shaped but, due to the saturation in the printed photograph, much darker than the girls who hold them."," Aspoň tak to Sergeovi připadá : ty věci mají tvar slunce, ale vzhledem k probarvení přetištěné fotografie vypadají mnohem tmavší než dívky, které je drží."
"hold","hold","drží","držet","impf"," That ’ s what Serge assumes the objects are : they ’ re sun-shaped but, due to the saturation in the printed photograph, much darker than the girls who hold them."," Aspoň tak to Sergeovi připadá : ty věci mají tvar slunce, ale vzhledem k probarvení přetištěné fotografie vypadají mnohem tmavší než dívky, které je drží."
"talking","talk","mluvila","mluvit","impf"," Is that what the Dutch woman was talking about?"," Takže o tomhle mluvila ta Holanďanka?"
"understand","understand","nerozumí","rozumět","impf"," There ’ s a text beneath the image, but Serge doesn ’ t understand it."," Pod obrázkem něco stojí, ale Serge textu nerozumí."
"confided","confide","svěřovaly","svěřovat","impf"," “ In New Kingdom burials, the deceased ’ s unreported deeds, clandestine history and guilty conscience were confided to these things. ”"," "" V období Nové říše se při pohřbech těmhle věcičkám svěřovaly nepsané závazky, tajné příběhy a to, co trápilo svědomí zesnulého. """
"printed","print","otisknout","otisknout","pf"," “ And that ’ s what ’ s written on them, to be printed out after his death? ” he asks."," "" A je to na nich napsané, aby se to po smrti mohlo otisknout? "" zeptá se Serge."
"asks","ask","zeptá","zeptat","pf"," “ And that ’ s what ’ s written on them, to be printed out after his death? ” he asks."," "" A je to na nich napsané, aby se to po smrti mohlo otisknout? "" zeptá se Serge."
"answers","answer","odpoví","odpovědět","pf"," “ It ’ s more complex than that, ” she answers."," "" Je to složitější, "" odpoví Laura."
"tuning","tune","naladit","naladit","pf"," She looks as though she were tuning into something — as though she had somehow turned herself into a receiver."," Vypadá, jako by se snažila cosi naladit - jako by se ona sama proměnila v přijímač."
"does","do","udělá","udělat","pf"," as he does, the high-pitched noise stops suddenly and Serge can clearly hear the man say :"," jakmile to udělá, ten vysoký tón náhle ztichne a Serge ho jasně slyší říkat :"
"hear","hear","slyší","slyšet","impf"," as he does, the high-pitched noise stops suddenly and Serge can clearly hear the man say :"," jakmile to udělá, ten vysoký tón náhle ztichne a Serge ho jasně slyší říkat :"
"say","say","říkat","říkat","impf"," as he does, the high-pitched noise stops suddenly and Serge can clearly hear the man say :"," jakmile to udělá, ten vysoký tón náhle ztichne a Serge ho jasně slyší říkat :"
"sent","send","Pošlou","poslat","pf"," He ’ s sent away from the frontier : eastwards, to the interior."," Pošlou ho z fronty na východ, do zázemí."
"contains","contain","obsahuje","obsahovat","impf"," He dozes after this, then wanders the site again, this time keenly aware of the plethora of buried objects it contains : he pictures coffins, boots, board-games and sardine tins lurking beneath him, particles shaken from the sand and plaster by each footstep trickling down across their surfaces."," Zdřímne si a pak se zase vydá k vykopávkám : tentokrát si ale zřetelně uvědomuje to nepřeberné množství předmětů, které tohle místo obsahuje : představuje si, jak tam dole pod ním číhají sarkofágy, boty, deskové hry a krabičky od sardinek a při každém našlápnutí se po nich řinou zrnka písku a kousky sádry."
"pictures","picture","představuje","představovat","impf"," He dozes after this, then wanders the site again, this time keenly aware of the plethora of buried objects it contains : he pictures coffins, boots, board-games and sardine tins lurking beneath him, particles shaken from the sand and plaster by each footstep trickling down across their surfaces."," Zdřímne si a pak se zase vydá k vykopávkám : tentokrát si ale zřetelně uvědomuje to nepřeberné množství předmětů, které tohle místo obsahuje : představuje si, jak tam dole pod ním číhají sarkofágy, boty, deskové hry a krabičky od sardinek a při každém našlápnutí se po nich řinou zrnka písku a kousky sádry."
"lurking","lurk","číhají","číhat","impf"," He dozes after this, then wanders the site again, this time keenly aware of the plethora of buried objects it contains : he pictures coffins, boots, board-games and sardine tins lurking beneath him, particles shaken from the sand and plaster by each footstep trickling down across their surfaces."," Zdřímne si a pak se zase vydá k vykopávkám : tentokrát si ale zřetelně uvědomuje to nepřeberné množství předmětů, které tohle místo obsahuje : představuje si, jak tam dole pod ním číhají sarkofágy, boty, deskové hry a krabičky od sardinek a při každém našlápnutí se po nich řinou zrnka písku a kousky sádry."
"growing","grow","rostou","růst","impf"," Some of the tomb-openings have wasps ’ nests growing, mould-like, on their splintered hatches."," V některých hrobových jamách na roztříštěných poklopech jako bující plíseň rostou vosí hnízda."
"continues","continue","pokračuje","pokračovat","impf"," The discussion continues while they ride in a car towards Abu Zabal."," Hovor pokračuje ještě v autě, kterým jedou do Abú Zábalu."
"ride","ride","jedou","jet","impf"," The discussion continues while they ride in a car towards Abu Zabal."," Hovor pokračuje ještě v autě, kterým jedou do Abú Zábalu."
"lays","lay","Klade","klást","impf"," She lays them out in rows, her hand returning to each row to neaten it the way a baker ’ s hand returns to rows of unbaked pastries on a tray."," Klade je do řádků, ke každému řádku se vrací a ještě ho upravuje tak, jako pekařova ruka upravuje neupečené kousky na plechu."
"returning","return","vrací","vracet","impf"," She lays them out in rows, her hand returning to each row to neaten it the way a baker ’ s hand returns to rows of unbaked pastries on a tray."," Klade je do řádků, ke každému řádku se vrací a ještě ho upravuje tak, jako pekařova ruka upravuje neupečené kousky na plechu."
"wriggle","wriggle","kroutí","kroutit","impf"," The larvae stir and wriggle slightly, their greyish-brown flesh soft and wrinkled, like the trunks of miniature elephants."," Housenky se zvolna svíjejí a kroutí, šedavé hnědá tělíčka mají měkká a zvrásněná jako chobůtky miniaturních slonů."
"working","work","pracuje","pracovat","impf"," She ’ s been working for Falkiner for six months, she informs him, both in London and here “ in the field. ”"," Pro Falkinera prý pracuje půl roku - v Londýně i tady "" v terénu ""."
"corrects","correct","opraví","opravit","pf"," “ Desert, delta, bank, whatever, ” she corrects herself."," "" V poušti, v deltě, na pobřeží a tak, "" opraví se Laura."
"heading","head","míříte","mířit","impf"," “ You ’ re heading towards some tomb or other, right? ” Serge asks her."," "" A teď tedy míříte k nějakému hrobu? "" zeptá se Serge."
"asks","ask","zeptá","zeptat","pf"," “ You ’ re heading towards some tomb or other, right? ” Serge asks her."," "" A teď tedy míříte k nějakému hrobu? "" zeptá se Serge."
"notices","notice","všimne","všimnout","pf"," The smoke ’ s caught up with her at last : as she brushes by Serge he notices her face is red and flushed."," Nakonec dým dohnal i ji : když prochází těsně kolem Serge, všimne si její bratr, že má tvář celou zarudlou."
"disappears","disappear","zmizí","zmizet","pf"," The underworld disappears as suddenly as it appeared, whisked off by its own undulating shadows, who replace it with dull brown and grey silks around which they plant sticks strung with dried-out vines and rotten husks of corn."," Podsvětí zmizí stejně rychle, jako se objevilo, smetou ho tytéž stíny, které vlnily řekami, a vymění je za mdle hnědé a šedé kusy hedvábí, kolem kterých zapíchají kůly ověšené suchou révou a zetlelými kukuřičnými lusky."
"appeared","appear","objevilo","objevit","pf"," The underworld disappears as suddenly as it appeared, whisked off by its own undulating shadows, who replace it with dull brown and grey silks around which they plant sticks strung with dried-out vines and rotten husks of corn."," Podsvětí zmizí stejně rychle, jako se objevilo, smetou ho tytéž stíny, které vlnily řekami, a vymění je za mdle hnědé a šedé kusy hedvábí, kolem kterých zapíchají kůly ověšené suchou révou a zetlelými kukuřičnými lusky."
"replace","replace","vymění","vyměnit","pf"," The underworld disappears as suddenly as it appeared, whisked off by its own undulating shadows, who replace it with dull brown and grey silks around which they plant sticks strung with dried-out vines and rotten husks of corn."," Podsvětí zmizí stejně rychle, jako se objevilo, smetou ho tytéž stíny, které vlnily řekami, a vymění je za mdle hnědé a šedé kusy hedvábí, kolem kterých zapíchají kůly ověšené suchou révou a zetlelými kukuřičnými lusky."
"explain","explain","vysvětlí","vysvětlit","pf"," The chorus shuffle back out to explain that this agricultural blight is Ceres ’ doing;"," Na jeviště se opět přišourá chór a vysvětlí, že za tuto zemědělskou pohromu může Ceres;"
"confirm","confirm","potvrdí","potvrdit","pf"," Ceres/ Amelia re-appears to confirm this by languidly waving her hand towards the barren earth."," znovu se objeví Ceres - Amelia a potvrdí jejich slova unylým máváním ruky k holé zemi."
"continues","continue","pokračuje","pokračovat","impf"," He draws his head and shoulders back and continues :"," Napřímí hlavu, napřímí se v ramenou a pokračuje :"
