"missed","miss","vynechala","vynechat","pf"," The woman who did the pressing, at the cleaners, had missed some days that week."," Žehlířka v čistírně však ten týden několik dní vynechala."
"think","think","Myslím","myslet","impf"," “ I think you owe me — maybe — you owe me an apology. ”"," "" Myslím, že mi dlužíte aspoň - aspoň omluvu. """
"owe","owe","dlužíte","dlužit","impf"," “ I think you owe me — maybe — you owe me an apology. ”"," "" Myslím, že mi dlužíte aspoň - aspoň omluvu. """
"owe","owe","dlužíte","dlužit","impf"," “ I think you owe me — maybe — you owe me an apology. ”"," "" Myslím, že mi dlužíte aspoň - aspoň omluvu. """
"saw","see","Viděla","vidět","impf"," She saw him as the architect of the life ahead of them, herself as captive, her submission both proper and exquisite."," Viděla v něm architekta života, který mají před sebou, sebe si představovala jako zajatkyni, svou poddajnost jako něco správného a výlučného."
"leaving","leave","opouštíš","opouštět","impf"," “ You don ’ t know what you ’ re leaving behind, ” her mother wrote to her, in that one letter that she received, and never answered."," "" Nemáš ponětí, co opouštíš, "" napsala jí matka v tom jediném dopise, který dostala a nechala bez odpovědi."
"wrote","write","napsala","napsat","pf"," “ You don ’ t know what you ’ re leaving behind, ” her mother wrote to her, in that one letter that she received, and never answered."," "" Nemáš ponětí, co opouštíš, "" napsala jí matka v tom jediném dopise, který dostala a nechala bez odpovědi."
"received","receive","dostala","dostat","pf"," “ You don ’ t know what you ’ re leaving behind, ” her mother wrote to her, in that one letter that she received, and never answered."," "" Nemáš ponětí, co opouštíš, "" napsala jí matka v tom jediném dopise, který dostala a nechala bez odpovědi."
"leaving","leave","nechala","nechat","pf"," “ You don ’ t know what you ’ re leaving behind, ” her mother wrote to her, in that one letter that she received, and never answered."," "" Nemáš ponětí, co opouštíš, "" napsala jí matka v tom jediném dopise, který dostala a nechala bez odpovědi."
"leaving","leave","opouští","opouštět","impf"," But in those shivering moments of early-morning flight she certainly did know what she was leaving behind, even if she had rather a hazy idea of what she was going to."," Ale v těch roztřesených okamžicích ranního útěku rozhodně věděla, co opouští, i když měla jenom nejasnou představu, co ji čeká."
"went","go","dělala","dělat","impf"," Eileen always worried about appendicitis because she had once been at a party — the sort of party that went on for days — where a girl had died of a burst appendix, with everybody too stoned to realize that she was in any serious trouble."," Eileen si vždycky dělala starosti se slepým střevem, protože jednou byla na večírku - takovém, jaký se táhne celé dny -, kde umřela dívka na prasklý apendix, ale všichni byli namazaní, a tak jim nedošlo, že má vážné potíže."
"died","die","umřela","umřít","pf"," Eileen always worried about appendicitis because she had once been at a party — the sort of party that went on for days — where a girl had died of a burst appendix, with everybody too stoned to realize that she was in any serious trouble."," Eileen si vždycky dělala starosti se slepým střevem, protože jednou byla na večírku - takovém, jaký se táhne celé dny -, kde umřela dívka na prasklý apendix, ale všichni byli namazaní, a tak jim nedošlo, že má vážné potíže."
"decided","decide","usoudila","usoudit","pf"," When she decided that Lauren ’ s appendix was not involved she went to get dinner, and Harry kept Lauren company."," Když usoudila, že Lauřino slepé střevo je v pořádku, šla připravit večeři a Harry dělal Lauren společnost."
"went","go","šla","jít","impf"," When she decided that Lauren ’ s appendix was not involved she went to get dinner, and Harry kept Lauren company."," Když usoudila, že Lauřino slepé střevo je v pořádku, šla připravit večeři a Harry dělal Lauren společnost."
"went","go","dělal","dělat","impf"," When she decided that Lauren ’ s appendix was not involved she went to get dinner, and Harry kept Lauren company."," Když usoudila, že Lauřino slepé střevo je v pořádku, šla připravit večeři a Harry dělal Lauren společnost."
"think","think","myslím","myslet","impf"," “ I think you ’ ve got schoolitis, ” he said."," "" Já myslím, že ta tvoje choroba se jmenuje školitida, "" škádlil ji."
"swallowed","swallow","spolkla","spolknout","pf"," She swallowed the toad. ”"," Tak to ona spolkla ropuchu. """
"counted","count","nepočítá","počítat","impf"," No guests — unless you counted Grace."," Žádní hosté, nepočítá - li se Grace."
"staying","stay","zůstanou","zůstat","pf"," Neil and Mavis and their children would be staying at Mavis ’ parents ’ place, and having dinner there on Monday, but they would be spending Sunday at the Traverses ’."," Neil, Mavis a děti zůstanou u Mavisiných rodičů a tam se v pondělí zúčastní sváteční večeře, ale neděli stráví u Traversových."
"spending","spend","stráví","strávit","pf"," Neil and Mavis and their children would be staying at Mavis ’ parents ’ place, and having dinner there on Monday, but they would be spending Sunday at the Traverses ’."," Neil, Mavis a děti zůstanou u Mavisiných rodičů a tam se v pondělí zúčastní sváteční večeře, ale neděli stráví u Traversových."
"brought","bring","přivezl","přivézt","pf"," By the time Maury brought Grace down to the lake on Sunday morning, the turkey was already in the oven."," Když přivezl Maury Grace v neděli dopoledne k jezeru, krocan už byl v troubě."
"pressed","press","přitisknuti","přitisknout","pf"," Standing up, swaying back and forth, pressed against a door, which anybody could come along and open, in that precarious space between the cars?"," Vestoje, kymácejíce se dopředu dozadu, přitisknuti na dveře, které mohl každou chvíli někdo otevřít, na tom pochybném přechodu mezi vagony?"
"open","open","otevřít","otevřít","pf"," Standing up, swaying back and forth, pressed against a door, which anybody could come along and open, in that precarious space between the cars?"," Vestoje, kymácejíce se dopředu dozadu, přitisknuti na dveře, které mohl každou chvíli někdo otevřít, na tom pochybném přechodu mezi vagony?"
"listened","listen","poslouchal","poslouchat","impf"," So now he could tell someone how he listened all evening to this fool girl showing off what she knew about Greek my thology, and in the end — when he finally kissed her good night, to get rid of her — she started screaming that she was a virgin."," Teď se bude moct někomu pochlubit, že celý večer poslouchal cáklou holku, co se vytahovala svými znalostmi řecké mytologie, a když ji nakonec na dobrou noc políbil, aby se jí zbavil, začala ječet, že je panna."
"kissed","kiss","políbil","políbit","pf"," So now he could tell someone how he listened all evening to this fool girl showing off what she knew about Greek my thology, and in the end — when he finally kissed her good night, to get rid of her — she started screaming that she was a virgin."," Teď se bude moct někomu pochlubit, že celý večer poslouchal cáklou holku, co se vytahovala svými znalostmi řecké mytologie, a když ji nakonec na dobrou noc políbil, aby se jí zbavil, začala ječet, že je panna."
"started","start","začala","začít","pf"," So now he could tell someone how he listened all evening to this fool girl showing off what she knew about Greek my thology, and in the end — when he finally kissed her good night, to get rid of her — she started screaming that she was a virgin."," Teď se bude moct někomu pochlubit, že celý večer poslouchal cáklou holku, co se vytahovala svými znalostmi řecké mytologie, a když ji nakonec na dobrou noc políbil, aby se jí zbavil, začala ječet, že je panna."
"think","think","nemyslí","myslet","impf"," He says he prefers not to think about what was done and pretends to himself he is hollow like a celluloid doll."," Tvrdí, že radši nemyslí na to, co s ním dělají, a představuje si, že je dutý jako celuloidová panenka."
"done","do","dělají","dělat","impf"," He says he prefers not to think about what was done and pretends to himself he is hollow like a celluloid doll."," Tvrdí, že radši nemyslí na to, co s ním dělají, a představuje si, že je dutý jako celuloidová panenka."
"think","think","Myslím","myslet","impf"," I don ’ t think Mrs. Box could stand the strain otherwise."," Myslím, že jinak by paní Boxová ten nápor nevydržela."
"stand","stand","nevydržela","vydržet","pf"," I don ’ t think Mrs. Box could stand the strain otherwise."," Myslím, že jinak by paní Boxová ten nápor nevydržela."
"writing","write","psát","psát","impf"," I should not even be writing here, I should get going on the wedding present lists."," Ani bych teď neměla psát, měla bych promýšlet seznamy svatebních darů."
"going","go","Jeďte","jet","impf"," Keep going."," Jeďte dál."
"recognize","recognize","nepoznala","poznat","pf"," At first she did not recognize Bailey ’ s Falls, coming upon it in this unfamiliar way."," Bailey ' s Falls zpočátku nepoznala, protože do města vjela z nezvyklé strany."
"drive","drive","řídit","řídit","impf"," It was one thing to drive in unknown territory, another to turn in at the inn gates."," Jedna věc byla řídit auto na neznámém území, a druhá zajet bránou na parkoviště hotelu."
"turn","turn","zajet","zajet","pf"," It was one thing to drive in unknown territory, another to turn in at the inn gates."," Jedna věc byla řídit auto na neznámém území, a druhá zajet bránou na parkoviště hotelu."
"done","do","udělala","udělat","pf"," He didn ’ t show any surprise at where they were, or at what she had done."," Nedal najevo žádné překvapení nad tím, kde jsou, ani co udělala."
