"hurried","hurry","spěchal","spěchat","impf"," Mr. Weasley blinked rather rapidly, then he too hurried to hug his son."," Pan Weasley několikrát dost rychle zamrkal a pak také spěchal syna obejmout."
"swapped","swap","vyměnil","vyměnit","pf"," “ Not enough to tell him that he had swapped the swords, ” said Hermione."," "" Ale ne natolik, aby mu pověděl, že meče vyměnil, "" namítla Hermiona."
"hidden","hide","ukryl","ukrýt","pf"," “ So, would he have hidden the sword well away from Hogsmeade, then?"," "" V tom případě je ovšem pravděpodobné, že ten meč ukryl někde hodně daleko od Prasinek, že ano?"
"say","say","říkal","říkat","impf"," "" What did you say to me? """," "" Cos to říkal? """
"burned","burn","spalovala","spalovat","impf"," His voice was high and cold, but fury and fear burned inside him."," Mluvil vysokým a chladným hlasem, v nitru ho ale spalovala zuřivost a strach."
"dreaded","dread","obával","obávat","impf"," The one thing that he had dreaded - but it could not be true, he could not see how ..."," Jediné, čeho se kdy obával - nemohla to ale přece být pravda, vůbec nechápal, jak by ..."
"see","see","nechápal","chápat","impf"," The one thing that he had dreaded - but it could not be true, he could not see how ..."," Jediné, čeho se kdy obával - nemohla to ale přece být pravda, vůbec nechápal, jak by ..."
"fell","fall","dopadl","dopadnout","pf"," Harry fell, panting, onto grass and scrambled up at once."," Harry zalapal po dechu, dopadl do trávy a okamžitě vyskočil."
"seemed","seem","zdálo","zdát","impf"," They seemed to have landed in the corner of a field at dusk;"," V padajícím šeru se zdálo, že přistáli na okraji nějakého pole."
"landed","land","přistáli","přistát","pf"," They seemed to have landed in the corner of a field at dusk;"," V padajícím šeru se zdálo, že přistáli na okraji nějakého pole."
"waving","wave","mávala","mávat","impf"," Hermione was already running in a circle around them, waving her wand."," Hermiona už pobíhala v kruhu kolem dokola a mávala hůlkou."
"appeared","appear","objevila","objevit","pf"," To his amazement and his delight, the figure of the girl he had once hoped to marry, before her untimely death, appeared at once before him."," Nato se před ním k jeho údivu i radosti objevila ta, o níž kdysi doufal, že bude jeho ženou, leč v přemladém věku zemřela."
"hoped","hope","doufal","doufat","impf"," To his amazement and his delight, the figure of the girl he had once hoped to marry, before her untimely death, appeared at once before him."," Nato se před ním k jeho údivu i radosti objevila ta, o níž kdysi doufal, že bude jeho ženou, leč v přemladém věku zemřela."
"returned","return","vrátila","vrátit","pf"," Though she had returned to the mortal world, she did not truly belong there and suffered."," Ač se vrátila do světa smrtelníků, nepatřila do něj doopravdy a velice trpěla."
"suffered","suffer","trpěla","trpět","impf"," Though she had returned to the mortal world, she did not truly belong there and suffered."," Ač se vrátila do světa smrtelníků, nepatřila do něj doopravdy a velice trpěla."
"driven","drive","dohnán","dohnat","pf"," Finally the second brother, driven mad with hopeless longing, killed himself so as to truly join her."," Trvalo to dlouho předlouho, až prostřední bratr, dohnán beznadějnou touhou k šílenství, vztáhl na sebe ruku, aby mohl být skutečně s ní."
"heard","hear","vyslechla","vyslechnout","pf"," And we know roughly where Umbridge ’ s office is, because of what you heard the bearded bloke saying to his mate - “"," A zhruba taky víme, kde má Umbridgeová kancelář - díky tomu, že jsi vyslechla, co říkal kolegovi ten vousáč - """
"saying","say","říkal","říkat","impf"," And we know roughly where Umbridge ’ s office is, because of what you heard the bearded bloke saying to his mate - “"," A zhruba taky víme, kde má Umbridgeová kancelář - díky tomu, že jsi vyslechla, co říkal kolegovi ten vousáč - """
"wants","want","chce","chtít","impf"," “ ’ I ’ ll be up on level one, Dolores wants to see me, ’ ” Hermione recited immediately."," "" Budu nahoře v prvním patře, chce se mnou mluvit Dolores, "" odrecitovala Hermiona."
"using","use","používají","používat","impf"," “ And we know you get in using those funny coins, or tokens, or whatever they are, because I saw that witch borrowing one from her friend - “"," "" A víme taky, že k povolení vstupu používají ty zvláštní mince, žetony nebo co to je, protože jsem viděl, jak si ta čarodějka jednu půjčuje od kamarádky - """
"saw","see","viděl","vidět","impf"," “ And we know you get in using those funny coins, or tokens, or whatever they are, because I saw that witch borrowing one from her friend - “"," "" A víme taky, že k povolení vstupu používají ty zvláštní mince, žetony nebo co to je, protože jsem viděl, jak si ta čarodějka jednu půjčuje od kamarádky - """
"borrowing","borrow","půjčuje","půjčovat","impf"," “ And we know you get in using those funny coins, or tokens, or whatever they are, because I saw that witch borrowing one from her friend - “"," "" A víme taky, že k povolení vstupu používají ty zvláštní mince, žetony nebo co to je, protože jsem viděl, jak si ta čarodějka jednu půjčuje od kamarádky - """
"waved","wave","mávla","mávnout","pf"," And with a move likea tennis serve, she heaved another enormous crystal sphere from her bag, waved her wand through the air, and caused the ball to speed across the hall and smash through a window."," A s rozmachem podobným tenisovému servisu vytáhla z brašny další velikánskou křišťálovou kouli, mávla hůlkou a vyslala ji obrovskou rychlostí přes celou síň, kde rozbila okno a prosvištěla ven."
"looked","look","podívali","podívat","pf"," Still wearing the Invisibility Cloak on, they hurried toward the grimy window and looked down."," Stále ještě schovaní pod neviditelným pláštěm se přikradli ke špinavému oknu a podívali se dolů."
"kill","kill","zabil","zabít","pf"," Did it just come out and kill her and attack you? """," A pak vylezl, zabil ji a vrhl se na tebe? """
"closed","close","zavřel","zavřít","pf"," He closed his eyes."," Harry zavřel oči."
"escaped","escape","uniknout","uniknout","pf"," But here, Harry ’ s imagination could go no further, for he could not see how Kreacher had escaped."," Nevyhnutelně musel podlehnout strašlivé žízni, kterou ve svých obětech vyvolával ten palčivý lektvar ... dál už ale Harryho jeho fantazie nedonesla, protože si nedokázal představit, jak se Kráturovi podařilo z ostrova uniknout."
"live","live","bydlí","bydlet","impf"," Where do the Lovegood ’ s live, anyway?"," Kde vlastně Láskorádovi bydlí?"
"point","point","ukazovali","ukazovat","impf"," “ I dunno exactly where, but Mum and Dad always point toward the hills whenever they mention them."," "" Nevím to sice úplně přesně, ale mamka s taťkou vždycky ukazovali přes kopec, když o nich mluvili."
"find","find","najít","najít","pf"," Shouldn ’ t be hard to find. ”"," Nemělo by být těžké je najít. """
"returned","return","vrátila","vrátit","pf"," When Hermione had returned to her bunk, Harry lowered his voice."," Když se Hermiona vrátila na svoji palandu, Harry tiše zasyčel."
"try","try","snažit","snažit","impf"," “ You only agreed to try and get back in her good books. ”"," "" Říkals, že se jen budeš snažit, aby tě zase vzala na milost. """
"thought","think","pomyslely","pomyslet","pf"," “ - and thought they ’ d quite like to wash, yes, ” supplied Lavender Brown, whom Harry had not noticed until that point."," "" - a pomyslely si, že by se docela rády umyly, že, "" dořekla za něj Levandule Brownová, které si Harry až do té chvíle nevšiml."
"wash","wash","umyly","umýt","pf"," “ - and thought they ’ d quite like to wash, yes, ” supplied Lavender Brown, whom Harry had not noticed until that point."," "" - a pomyslely si, že by se docela rády umyly, že, "" dořekla za něj Levandule Brownová, které si Harry až do té chvíle nevšiml."
"capture","capture","zajmout","zajmout","pf"," Was it only reluctantly that Dumbledore set out to capture the man he was once so delighted he had met?"," Nechtělo se mu snad porazit a zajmout člověka, z jehož společnosti se kdysi tak těšil?"
"tried","try","snažil","snažit","impf"," the damp green roots were suspended improbably in midair as Ron tried to shake them loose."," Slizké zelené kořínky se groteskně vznášely ve vzduchu a poskakovaly, jak se je Ron snažil setřást."
"shouted","shout","vykřikl","vykřiknout","pf"," "" Someone 's invisible there! "" shouted a masked Death Eater, pointing."," "" Támhle je někdo neviditelný! "" vykřikl jeden z maskovaných Smrtijedů a ukázal jejich směrem."
"pointing","point","ukázal","ukázat","pf"," "" Someone 's invisible there! "" shouted a masked Death Eater, pointing."," "" Támhle je někdo neviditelný! "" vykřikl jeden z maskovaných Smrtijedů a ukázal jejich směrem."
"knocking","knock","srazil","srazit","pf"," Dean made the most of the Death Eater 's momentary distraction, knocking him out with a stunning Spell;"," Dean bez otálení využil Smrtijedovy chvilkové nepozornosti a srazil ho k zemi omračovacím kouzlem."
"attempted","attempt","pokusil","pokusit","pf"," Dolohov attempted to retaliate, and Parvati shot a Body Bind Curse at him."," Dolohov se ho pokusil ztrestat a Parvati na něj vyslala kletbu úplného spoutání."
"sitting","sit","seděli","sedět","impf"," Harry hurried over to the Weasleys, all sitting together at the Gryffindor table."," Harry spěšně zamířil k Weasleyovým, kteří seděli u nebelvírského stolu všichni pohromadě."
"began","begin","začal","začít","pf"," "" Have n't you found -? "" began Mr. Weasley, looking worried."," "" Copak jsi je ještě -? "" začal ustaraně pan Weasley."
"address","address","oslovil","oslovit","pf"," But he broke off as Kingsley had stepped forward on the raised platform to address those who had remained behind."," Odmlčel se ale, když na pódiu před ostatní předstoupil Kingsley a oslovil zbývající přítomné."
"need","need","musíme","muset","impf"," "" We 've only got half an half an hour until midnight, so we need to act fast."," "" Do půlnoci zbývá jenom půl hodiny, takže si musíme pospíšit!"
"keeping","keep","Udržoval","udržovat","impf"," He was keeping his distance from Greyback, and seemed as scared of looking at Harry as Harry was of looking at him."," Udržoval si odstup od Šedohřbeta a zdálo se, že má z pohledu do Harryho očí stejný strach jako Harry z pohledu do těch jeho."
"keeping","keep","má","mít","impf"," He was keeping his distance from Greyback, and seemed as scared of looking at Harry as Harry was of looking at him."," Udržoval si odstup od Šedohřbeta a zdálo se, že má z pohledu do Harryho očí stejný strach jako Harry z pohledu do těch jeho."
"look","look","prohlédni","prohlédnout","pf"," “ But look at him carefully, look!"," "" Tak si ho přece pořádně prohlédni, dělej!"
"look","look","prohlédni","prohlédnout","pf"," “ But look at him carefully, look!"," "" Tak si ho přece pořádně prohlédni, dělej!"
"heard","hear","neslyšel","slyšet","impf"," Harry had never heard Lucius Malfoy so excited."," Harry ještě nikdy Luciuse Malfoye neslyšel mluvit tak rozčileným tónem."
