"repeated","repeat","opakoval","opakovat","impf"," "" A week, "" Nate repeated to himself."," "" Týden, "" opakoval si pro sebe Nate."
"murdered","murder","vraždil","vraždit","impf"," Paul murdered Christians before he became one, and he did n't flail himself for what he 'd been before."," Pavel, než se stal vyvoleným, vraždil křesťany, a za své činy se netrýznil."
"Show","show","Ukažte","ukázat","pf"," Show your kids what you are now. """," Ukažte dětem, jaký jste dnes. """
"turned","turn","zamířil","zamířit","pf"," A small fishing boat backed away from the harbor, and turned into the bay."," Malý rybářský člun vyplul z přístavu a zamířil do zálivu."
"watched","watch","pozorovali","pozorovat","impf"," It was the only blip on their screen, and they watched with rapt attention."," Byl to jediný pohyb v krajině před nimi a oni jej upřeně pozorovali."
"think","think","myslím","myslet","impf"," "" Jevy, I think I have malaria, "" Nate said."," "" Jevy, myslím, že mám malárii, "" řekl chraplavě Nate."
"think","think","mám","mít","impf"," "" Jevy, I think I have malaria, "" Nate said."," "" Jevy, myslím, že mám malárii, "" řekl chraplavě Nate."
"said","say","řekl","říci","pf"," "" Jevy, I think I have malaria, "" Nate said."," "" Jevy, myslím, že mám malárii, "" řekl chraplavě Nate."
"warned","warn","varovala","varovat","impf"," "" Rachel warned me."," "" Rachel mne varovala."
"saw","see","Viděla","vidět","impf"," She saw it in the other village yesterday."," Viděla ji včera v druhé vesnici."
"left","leave","odjet","odjet","pf"," That 's why we left when we did. """," Hlavně kvůli tomu jsme museli hned odjet. """
"seeing","see","vidím","vidět","impf"," "" Yes, and I 'm having trouble seeing things. """," "" Ano, a kromě toho špatně vidím. """
"began","begin","začal","začít","pf"," Josh began by stating Mr. Phelan 's desires regarding burial."," Josh začal Phelanovým přáním, které se týkalo pohřbu."
"regarding","regard","týkalo","týkat","impf"," Josh began by stating Mr. Phelan 's desires regarding burial."," Josh začal Phelanovým přáním, které se týkalo pohřbu."
"said","say","řekl","říci","pf"," "" There will be no funeral, "" he said somberly."," "" Pohřeb nebude, "" řekl posmutněle."
"held","hold","měl","mít","impf"," His neck, shoulders, and waist were already dark blue- neat rows of bruises where the harnesses had held him in place as the plane slammed into the ground."," Na krku, ramenou a hrudi měl již tmavomodré pruhy po záchranných pásech, které ho zadržely při dopadu letadla na zem."
"held","hold","zadržely","zadržet","pf"," His neck, shoulders, and waist were already dark blue- neat rows of bruises where the harnesses had held him in place as the plane slammed into the ground."," Na krku, ramenou a hrudi měl již tmavomodré pruhy po záchranných pásech, které ho zadržely při dopadu letadla na zem."
"remember","remember","pamatoval","pamatovat","impf"," There were at least two knots on his skull, the first from a lick he could remember, the second from one he could not."," Na hlavě měl dvě boule, jednu po nárazu, na který si pamatoval, druhou od něčeho, o čem ani nevěděl."
"cracked","crack","narazil","narazit","pf"," His knees had cracked the backs of the pilots ' seats-slight injuries at first, he 'd thought, but their severity had increased during the night."," Koleny narazil zezadu do pilotova křesla, a nejprve si myslel, že si je jen trochu odřel, ale během noci se to hezky rozbolelo."
"thought","think","myslel","myslet","impf"," His knees had cracked the backs of the pilots ' seats-slight injuries at first, he 'd thought, but their severity had increased during the night."," Koleny narazil zezadu do pilotova křesla, a nejprve si myslel, že si je jen trochu odřel, ale během noci se to hezky rozbolelo."
"locked","lock","Zamkli","zamknout","pf"," They locked the door behind themselves, and hurriedly went through the desk drawers and file cabinets."," Zamkli za sebou a rychle prohledali zásuvky ve stole a skříňky na spisy."
"expected","expect","čekal","čekat","impf"," Troy had expected them to."," Troy čekal, že to udělají."
"left","leave","nenechal","nechat","pf"," He would never have left his private spaces unlocked."," Nikdy by nenechal své soukromé místnosti odemčené."
"thought","think","nepřemýšlel","přemýšlet","impf"," I have n't thought about her yet. """," Ještě jsem o tom nepřemýšlel. """
"returned","return","vrátil","vrátit","pf"," THE STAFFORD LAW FIRM was in a frenzy when Josh returned."," Když se Josh vrátil, jeho advokátní kancelář byla vzhůru nohama."
"considered","consider","pokládána","pokládat","impf"," By Washington standards, it was considered small-sixty lawyers."," Pracovalo v ní na šedesát právníků a podle washingtonských měřítek byla pokládána za malou."
"meant","mean","znamená","znamenat","impf"," Tip Durban and four others were called partners, which meant Josh listened to them occasionally and shared some of the profits."," Tip Durban a další čtyři byli takzvaní přizvaní partneři, což znamená, že Josh se s nimi příležitostně radil a dělil o část svých zisků."
"shared","share","dělil","dělit","impf"," Tip Durban and four others were called partners, which meant Josh listened to them occasionally and shared some of the profits."," Tip Durban a další čtyři byli takzvaní přizvaní partneři, což znamená, že Josh se s nimi příležitostně radil a dělil o část svých zisků."
"owned","own","vlastnila","vlastnit","impf"," The clubs and bars were owned by an offshore corporation organized by her without a trace of him."," Kluby a bary vlastnila zámořská korporace, kterou rovněž organizovala Amber, bez jakékoli zmínky o Rexovi."
"expected","expect","čekat","čekat","impf"," The marriage was as stable as could be expected from two people with histories of instability; they partied a lot and had wild friends, clingers drawn to the Phelan name."," Manželství bylo natolik stabilní, jak se dalo čekat u dvou lidí s tak nestabilní minulostí."
"said","say","řekl","říci","pf"," "" Yes, "" Jevy said, and Nate shot him a look that conveyed many thoughts."," "" Ano, "" řekl Jevy a Nate na něho vrhl krátký pohled, v němž se skrývalo mnoho otázek."
"shot","shoot","vrhl","vrhnout","pf"," "" Yes, "" Jevy said, and Nate shot him a look that conveyed many thoughts."," "" Ano, "" řekl Jevy a Nate na něho vrhl krátký pohled, v němž se skrývalo mnoho otázek."
"said","say","řekla","říci","pf"," "" It would not be wise, "" she said."," "" Nebylo by to rozumné, "" řekla Rachel."
"wait","wait","počkat","počkat","pf"," "" We 'll have to wait and see. """," "" Musíme počkat a uvidíme. """
"see","see","uvidíme","uvidět","pf"," "" We 'll have to wait and see. """," "" Musíme počkat a uvidíme. """
"breathed","breathe","vydechl","vydechnout","pf"," Nate breathed deeply as his shoulders sagged."," Nate svěsil ramena a zhluboka vydechl."
"gazed","gaze","Hleděli","hledět","impf"," They gazed at the bay before them, at the harbor and the choppy waters be-yond."," Hleděli před sebe na záliv, na přístav a na vodu, vlnící se v dáli."
"suffered","suffer","má","mít","impf"," Phil knew his friend had suffered a bad week."," Phil věděl, že jeho přítel má za sebou těžký týden."
"told","tell","pověděl","povědět","pf"," By now, Nate had told him most of the details of the Phelan mess."," Nate mu o většině detailů Phelanova zmateného případu pověděl."
"planning","plan","Plánuji","plánovat","impf"," "" I 'm planning a road trip, "" Nate announced quietly."," "" Plánuji výlet, "" oznámil Nate klidně."
"announced","announce","oznámil","oznámit","pf"," "" I 'm planning a road trip, "" Nate announced quietly."," "" Plánuji výlet, "" oznámil Nate klidně."
"Wanna","wanna","Nechcete","chtít","impf"," "" Wanna come? """," "" Nechcete jet se mnou? """
"see","see","vidět","vidět","impf"," "" I need to see my kids."," "" Chtěl bych vidět své děti."
"sang","sing","zpíval","zpívat","impf"," Elvis sang "" Blue Christmas "" from a jukebox in the bar."," Z jukeboxu v baru zpíval Elvis "" Modré Vánoce ""."
"do","do","nejdete","jít","impf"," Why do n't you leave?"," Proč už nejdete?"
"talked","talk","mluvil","mluvit","impf"," He had talked to Mr. Trill twice on the phone, and though he was an hour late for the appointment it did n't seem to matter."," Předtím mluvil s panem Trillem dvakrát po telefonu, a ačkoli přišel na schůzku o hodinu později, nezdálo se, že by to vadilo."
"need","need","Potřebuji","potřebovat","impf"," "" I need some information about one of your missionaries, "" Montgomery said."," "" Potřebuji nějakou informaci o jedné z vašich misionářek, "" řekl Montgomery."
"said","say","řekl","říci","pf"," "" I need some information about one of your missionaries, "" Montgomery said."," "" Potřebuji nějakou informaci o jedné z vašich misionářek, "" řekl Montgomery."
"nodded","nod","přikývl","přikývnout","pf"," Trill nodded but said nothing."," Trill přikývl, ale neřekl nic."
"said","say","neřekl","říci","pf"," Trill nodded but said nothing."," Trill přikývl, ale neřekl nic."
"liked","like","líbilo","líbit","impf"," Snead liked it immensely."," Sneadovi se to ohromně líbilo."
"creating","create","vytvořit","vytvořit","pf"," He was awed by the lawyer 's gift of creating lies on the spot."," Naplnila ho úcta k právníkově schopnosti vytvořit na místě tolik lží."
"work","work","zpracujte","zpracovat","pf"," "" Then work on it, Mr. Snead."," "" Tak to zpracujte, pane Sneade."
"come","come","přijdou","přijít","pf"," The lawyers on the other side will come after you."," Právníci druhé strany přijdou na řadu až po vás."
"attack","attack","Napadnou","napadnout","pf"," They will attack your testimony and call you a liar, so you must be ready."," Napadnou vaše svědectví a nazvou vás lhářem, takže musíte být připraven."
"call","call","nazvou","nazvat","pf"," They will attack your testimony and call you a liar, so you must be ready."," Napadnou vaše svědectví a nazvou vás lhářem, takže musíte být připraven."
"waited","wait","čekali","čekat","impf"," Rachel and Lako, and another tribesman named Ten, huddled under a lean-to with a straw roof and waited for the storm to pass."," Rachel, Lako i Ten, další příslušník kmene, se tu teď choulili pod přístavkem se slaměnou střechou a čekali, až se přežene bouře."
"Call","call","Zavolej","zavolat","pf"," Call me if you need me. """," Zavolej mi, budeš - li mě potřebovat. """
"need","need","potřebovat","potřebovat","impf"," Call me if you need me. """," Zavolej mi, budeš - li mě potřebovat. """
"spoken","speak","mluvil","mluvit","impf"," He 'd spoken twice to Kaitlin, his daughter from marriage number one, and the details were clear."," S Kaitlin, dcerou z prvního manželství, mluvil dvakrát a upřesnili si podrobnosti."
"guided","guide","zavedl","zavést","pf"," Jevy guided the johnboat to the clearing."," Jevy zavedl člun k mýtině a Nate hned vyskočil na břeh."
