"hand","hand","předat","předat","pf"," The idea seemed to be that he should sit around until Dr. Pearson could take enough time away from his mail and various other chores to hand out a few tasks."," Zřejmě se tady domnívají, že bude trpně vyčkávat, až se doktoru Pearsonovi uráčí předat mu některé ze svých pravomocí a některé své pracovní úkoly."
"kissed","kiss","políbila","políbit","pf"," Philippa laughed and kissed her mother."," Philippa se zasmála a políbila matku."
"Waving","wave","Zamávala","zamávat","pf"," Waving airily, she picked up her book of poems and went out."," Zamávala, zvedla svou knihu básní a odešla."
"went","go","odešla","odejít","pf"," Waving airily, she picked up her book of poems and went out."," Zamávala, zvedla svou knihu básní a odešla."
"leaned","lean","opřel","opřít","pf"," O'Donnell leaned back against the terrace wall and laughed."," O ' Donnell se opřel o zeď terasy a zasmál se."
"laughed","laugh","zasmál","zasmát","pf"," O'Donnell leaned back against the terrace wall and laughed."," O ' Donnell se opřel o zeď terasy a zasmál se."
"took","take","Vzala","vzít","pf"," She took a tumbler that was on a bed table beside Elizabeth and refilled it from a jug of ice water."," Vzala sklenku, stojící na nočním stolku vedle Elizabetina lůžka, a naplnila ji ze džbánu vychlazenou vodou."
"come","come","přijdu","přijít","pf"," "" I 'll come back in a little while, Mr. Alexander; then you can see your baby. """," "" Pane Alexandere, za chvilku si pro vás přijdu a půjdeme se podívat na vašeho chlapečka. """
"see","see","přijdu","přijít","pf"," "" I 'll come back in a little while, Mr. Alexander; then you can see your baby. """," "" Pane Alexandere, za chvilku si pro vás přijdu a půjdeme se podívat na vašeho chlapečka. """
"come","come","půjdeme","jít","impf"," "" I 'll come back in a little while, Mr. Alexander; then you can see your baby. """," "" Pane Alexandere, za chvilku si pro vás přijdu a půjdeme se podívat na vašeho chlapečka. """
"see","see","podívat","podívat","pf"," "" I 'll come back in a little while, Mr. Alexander; then you can see your baby. """," "" Pane Alexandere, za chvilku si pro vás přijdu a půjdeme se podívat na vašeho chlapečka. """
"Thank","thank","Děkuji","děkovat","impf"," "" Thank you. """," "" Děkuji vám. """
"smiled","smile","usmáli","usmát","pf"," They both smiled gratefully as the nurse went out."," Oba se na vycházející sestru vděčně usmáli."
"closed","close","zavřely","zavřít","pf"," As the door closed Elizabeth turned to face John again."," Sotva se dveře zavřely, Elizabeth obrátila tvář k Johnovi."
"turned","turn","obrátila","obrátit","pf"," As the door closed Elizabeth turned to face John again."," Sotva se dveře zavřely, Elizabeth obrátila tvář k Johnovi."
"mean","mean","znamenalo","znamenat","impf"," "" The trouble is, it would mean a big financial struggle just when we 're beginning to get settled."," "" Hlavní potíž je v tom, že studium by pro nás znamenalo velký finanční boj - právě v době, kdy se začínáme usazovat."
"beginning","begin","začínáme","začínat","impf"," "" The trouble is, it would mean a big financial struggle just when we 're beginning to get settled."," "" Hlavní potíž je v tom, že studium by pro nás znamenalo velký finanční boj - právě v době, kdy se začínáme usazovat."
"took","take","uchopil","uchopit","pf"," Coleman took the glass of milk and drank deeply."," Coleman uchopil svou sklenku mléka a zhluboka se napil."
"drank","drink","napil","napít","pf"," Coleman took the glass of milk and drank deeply."," Coleman uchopil svou sklenku mléka a zhluboka se napil."
"leaning","lean","naklonila","naklonit","pf"," "" That 's exactly what I 've been saying! "" Elizabeth said it intensely, leaning forward across the table."," "" Přesně totéž mu tvrdím já! "" vmísila se Elizabeth důrazně a naklonila se nad stůl :"
"fought","fight","bojovali","bojovat","impf"," "" That 's why we fought polio, Mr. Swayne, and the black plague, and smallpox, and typhus, and syphilis."," "" Proto jsme tolik bojovali proti obrně, pane Swayne, proti černému moru, neštovicím, tyfu, syfilidě."
"fighting","fight","zápasíme","zápasit","impf"," It 's why we 're still fighting cancer and tuberculosis and all the rest."," A proto dosud zápasíme s rakovinou, s tuberkulózou a se všemi ostatními chorobami."
"preserve","preserve","zachovat","zachovat","pf"," It 's why we preserve people-all the people we can, the weak as well as the strong."," Ano, snažíme se zachovat všechny lidi - slabé i silné."
"returned","return","vrátila","vrátit","pf"," Lucy returned the rasp."," Lucy vrátila pilník."
"seen","see","neviděl","vidět","impf"," "" I 've never seen anything so ... so incredibly small. """," "" Nikdy jsem neviděl něco tak ... neuvěřitelně malého. """
"lay","lie","leželo","ležet","impf"," The baby lay perfectly still, its eyes closed, only a slight regular movement of the tiny chest testifying to its breathing."," Dítě leželo úplně tiše, s očkama zavřenýma a jen sotva znatelný pravidelný pohyb hrudníčku svědčil o tom, že dýchá."
"testifying","testify","svědčil","svědčit","impf"," The baby lay perfectly still, its eyes closed, only a slight regular movement of the tiny chest testifying to its breathing."," Dítě leželo úplně tiše, s očkama zavřenýma a jen sotva znatelný pravidelný pohyb hrudníčku svědčil o tom, že dýchá."
"check","check","Zkontroluji","zkontrolovat","pf"," "" I 'll check the microtome."," "" Zkontroluji mikrotom."
"pointed","point","Ukázal","ukázat","pf"," He pointed to the slide folder."," Ukázal na slohu s preparáty."
"exposing","expose","odhalila","odhalit","pf"," Now she began to cut more deeply, exposing the fascia immediately below the skin, with its layer of yellow fatty tissue."," Zařízla do stehna hlouběji, až se odhalila fascie bezprostředně pod pokožkou s vrstvou žlutavé tukové tkáně."
"wearing","wear","měla","mít","impf"," The scrub suit she was wearing now made her shapeless, almost anonymous, like the rest of them."," V beztvaré uniformě, kterou měla nyní na sobě, se celkem od ostatních neodlišovala;"
"mentioned","mention","Zmínila","zmínit","pf"," There were a couple of references made to children, but a husband was not mentioned."," Zmínila se několikrát o dětech, ale ani jednou o manželovi."
"comparing","compare","srovnával","srovnávat","impf"," Mentally O'Donnell found himself comparing Denise Quantz with Lucy Grainger."," O ' Donnell v duchu srovnával Denisu Quantzovou s Lucy Graingerovou."
"heard","hear","Uslyšel","uslyšet","pf"," Now he heard the familiar, half-shuffling footsteps, and Pearson came in, the inevitable cloud of cigar smoke with him."," Uslyšel známý, trochu šouravý krok a Pearson vešel, zahalený do neodmyslitelného oblaku doutníkového kouře."
"bothered","bother","obtěžoval","obtěžovat","impf"," "" Ca n't waste any time. "" Pearson seldom bothered with preliminaries."," "" Nesmíme ztrácet čas, "" Pearson se málokdy obtěžoval úvodními projevy."
"handed","hand","podala","podat","pf"," Denise poured two drinks and handed him one."," Denisa naplnila dvě sklenky a jednu mu podala."
"smiling","smile","Usmívala","usmívat","impf"," She was smiling, her eyes warm."," Usmívala se a její oči hřály."
"said","say","pravila","pravit","pf"," Her lips said softly, "" Welcome to New York from a committee of one. """," "" Jednočlenný výbor vás vítá v New Yorku, "" pravila měkce."
"thank","thank","poděkoval","poděkovat","pf"," He said lightly, "" Please thank the committee. """," "" Srdečné díky výboru, "" poděkoval."
"improved","improve","zvýšila","zvýšit","pf"," One or another of these factors might easily have caused Bartlett to change his diagnosis and improved the patient 's chances of survival."," Jeden či druhý z těchto faktorů by určitě ovlivnil Bartlettovu diagnózu a naděje na pacientovo přežití by se zvýšila."
"opened","open","otevíraly","otevírat","impf"," Some physicians of the time-G.P. ' s included-were aware of the new horizons opened up by modern blood grouping."," Mnoho lékařů - včetně praktických - pozorně sledovalo nové obzory, které se otevíraly moderní diferenciací krve do skupin."
"entered","enter","vešla","vejít","pf"," As he straightened up from the microscope the chief dietitian entered the lab."," Právě se vztyčoval nad mikroskopem, když do laboratoře vešla hlavní dietní sestra."
"turned","turn","obrátil","obrátit","pf"," The administrator turned to her."," Správce se k ní obrátil :"
"find","find","zjistila","zjistit","pf"," "" What did you find out? """," "" Co jste zjistila? """
"sent","send","neposílali","posílat","impf"," That 's the reason none were sent down. """," To je důvod, proč na ně nikoho neposílali! """
"answering","answer","neodpověděl","odpovědět","pf"," Without answering Coleman reached out his hand. He let it rest on the other 's shoulder."," Coleman neodpověděl, jen natáhl ruku a položil ji mladému muži na rameno."
"said","say","odpověděl","odpovědět","pf"," "" Yes, John, "" Coleman said gently, "" he died."," "" Ano, Johne, "" odpověděl účastně Coleman, "" zemřel."
"died","die","zemřel","zemřít","pf"," "" Yes, John, "" Coleman said gently, "" he died."," "" Ano, Johne, "" odpověděl účastně Coleman, "" zemřel."
"go","go","Pojďme","jít","impf"," "" Let 's go through the park. """," "" Pojďme parkem! """
"laughed","laugh","zasmála","zasmát","pf"," Vivian laughed."," Vivian se zasmála :"
"steered","steer","vedl","vést","impf"," But she offered no resistance as he steered her to a gateway and into the park beyond."," Ale nijak neodporovala, když ji vedl branou do parku."
"took","take","vzal","vzít","pf"," He reached down and took her hand."," Sklouzl paží k jejímu boku a vzal ji za ruku."
"want","want","Chcete","chtít","impf"," "" Do you want to hear more? """," "" Chcete slyšet další? """
"hear","hear","slyšet","slyšet","impf"," "" Do you want to hear more? """," "" Chcete slyšet další? """
"talking","talk","mluvili","mluvit","impf"," Coleman asked curiously, "" What was it you were talking about last night? """," "" O čempak jste mluvili? "" otázal se zvědavě Coleman."
"asked","ask","otázal","otázat","pf"," Coleman asked curiously, "" What was it you were talking about last night? """," "" O čempak jste mluvili? "" otázal se zvědavě Coleman."
"Ignoring","ignore","ignoroval","ignorovat","impf"," Ignoring the question, Bannister continued to lecture Alexander."," Bannister otázku ignoroval a pokračoval dál v udílení lekce Alexanderovi."
"continued","continue","pokračoval","pokračovat","impf"," Ignoring the question, Bannister continued to lecture Alexander."," Bannister otázku ignoroval a pokračoval dál v udílení lekce Alexanderovi."
