"wanted","want","hledána","hledat","impf"," She 's wanted for questioning about the apparent smothering death of a patient named Ida Mancini."," Je hledána v souvislosti s vyšetřováním smrti pacientky jménem Ida Manciniová, k níž došlo údajně zadušením."
"leads","lead","vede","vést","impf"," Ursula leads a milk cow past me, both of them smelling like dope smoke."," Uršula vede kolem mě dojnici a z obou táhne jako z hašišového doupěte."
"want","want","nechceš","chtít","impf"," You just do n't want your mother to recover."," "" Jenom nechceš, aby se tvoje matka uzdravila."
"think","think","myslíš","myslet","impf"," You just ca n't deal with strong women, and you think that if she dies, then your issue about her will also. """," Neumíš zkrátka zacházet se silnými ženami a myslíš si, že když umře, skončí s tím i tvoje potíže s ní. """
"dies","die","umře","umřít","pf"," You just ca n't deal with strong women, and you think that if she dies, then your issue about her will also. """," Neumíš zkrátka zacházet se silnými ženami a myslíš si, že když umře, skončí s tím i tvoje potíže s ní. """
"lie","lie","lhát","lhát","impf"," Paige Marshall says, "" You can lie to my patients and complete their life conflicts, but do n't lie to yourself. """," "" Možná umíš lhát mým pacientkám, "" říká Paige Marshallová, "" dávat jim rozhřešení a mírnit jejich životní konflikty, ale sám sobě nelži. """
"lie","lie","lhát","lhát","impf"," Paige Marshall says, "" You can lie to my patients and complete their life conflicts, but do n't lie to yourself. """," "" Možná umíš lhát mým pacientkám, "" říká Paige Marshallová, "" dávat jim rozhřešení a mírnit jejich životní konflikty, ale sám sobě nelži. """
"says","say","říká","říkat","impf"," Paige Marshall says, "" You can lie to my patients and complete their life conflicts, but do n't lie to yourself. """," "" Možná umíš lhát mým pacientkám, "" říká Paige Marshallová, "" dávat jim rozhřešení a mírnit jejich životní konflikty, ale sám sobě nelži. """
"lie","lie","nelži","lhát","impf"," Paige Marshall says, "" You can lie to my patients and complete their life conflicts, but do n't lie to yourself. """," "" Možná umíš lhát mým pacientkám, "" říká Paige Marshallová, "" dávat jim rozhřešení a mírnit jejich životní konflikty, ale sám sobě nelži. """
"lie","lie","nelži","lhát","impf"," Paige Marshall says, "" You can lie to my patients and complete their life conflicts, but do n't lie to yourself. """," "" Možná umíš lhát mým pacientkám, "" říká Paige Marshallová, "" dávat jim rozhřešení a mírnit jejich životní konflikty, ale sám sobě nelži. """
"say","say","říkám","říkat","impf"," "" No, "" I say, "" what about my penis? """," "" Ale ne, "" říkám, "" co s mým penisem? """
"wants","want","chce","chtít","impf"," Why do I always pick the guy who just wants to be nice and conventional?"," Proč vždycky sbalím chlapa, co chce hlavně být milý a konvenční?"
"want","want","nechtěl","chtít","impf"," The next thing you 'll want to do is marry me. """," Ještě aby ses se mnou nakonec nechtěl oženit! """
"marry","marry","oženit","oženit","pf"," The next thing you 'll want to do is marry me. """," Ještě aby ses se mnou nakonec nechtěl oženit! """
"forced","force","přinutili","přinutit","pf"," In accordance with the Biblical laws of Leviticus, after the boy confessed he was forced to watch each animal being slaughtered."," V souladu s biblickými zákony dle třetí knihy Mojžíšovy, řečené Leviticus, přinutili chlapce, aby se díval, jak všechna zvířata zabili."
"watch","watch","díval","dívat","impf"," In accordance with the Biblical laws of Leviticus, after the boy confessed he was forced to watch each animal being slaughtered."," V souladu s biblickými zákony dle třetí knihy Mojžíšovy, řečené Leviticus, přinutili chlapce, aby se díval, jak všechna zvířata zabili."
"killed","kill","zabili","zabít","pf"," Then he was killed and his body heaped with the dead animals and buried in an unmarked pit."," Pak zabili i jej a jeho tělo hodili k mrtvým zvířatům na hromadu a pohřbili v neoznačené jámě."
"buried","bury","pohřbili","pohřbít","pf"," Then he was killed and his body heaped with the dead animals and buried in an unmarked pit."," Pak zabili i jej a jeho tělo hodili k mrtvým zvířatům na hromadu a pohřbili v neoznačené jámě."
"writing","write","psal","psát","impf"," This teenager, writing his fourth step must 've been a whole barnyard tell-all."," Kdyby ten chlapec psal svou zpověď pro čtvrtou fázi, bylo by to jako příručka pro drobné chovatele."
"look","look","dívají","dívat","impf"," The fourth-graders just look at me."," Čtvrťáci se na mě jen dívají."
"get","get","přinesu","přinést","pf"," By the time I get the newspaper from the dayroom, my mom 's asleep."," Když přinesu ze společenské místnosti noviny, máma spí."
"means","mean","znamená","znamenat","impf"," Paging "" Freight check to Women 's Clothing "" means somebody is shoplifting in that department."," Když hlásí "" dopravce do oddělení ženských oděvů "", znamená to, že v tom oddělení někdo krade."
"shoplifting","shoplift","krade","krást","impf"," Paging "" Freight check to Women 's Clothing "" means somebody is shoplifting in that department."," Když hlásí "" dopravce do oddělení ženských oděvů "", znamená to, že v tom oddělení někdo krade."
"means","mean","znamená","znamenat","impf"," "" Sheila to the front "" means somebody is shoplifting in the front of the store."," "" Sheila k pokladnám "" znamená, že někdo kradl v obchodě a blíží se k pokladnám."
"shoplifting","shoplift","kradl","krást","impf"," "" Sheila to the front "" means somebody is shoplifting in the front of the store."," "" Sheila k pokladnám "" znamená, že někdo kradl v obchodě a blíží se k pokladnám."
"sat","sit","seděla","sedět","impf"," The Mommy shut off the engine and sat with one hand gripping the steering wheel at twelve o'clock, and with her other hand she snapped her fingers for the boy to repeat stuff back to her."," Mamka vypnula motor a seděla a jednou rukou se držela volantu na dvanáct nula nula a druhou luskala a nutila kluka, ať po ní opakuje."
"repeat","repeat","opakuje","opakovat","impf"," The Mommy shut off the engine and sat with one hand gripping the steering wheel at twelve o'clock, and with her other hand she snapped her fingers for the boy to repeat stuff back to her."," Mamka vypnula motor a seděla a jednou rukou se držela volantu na dvanáct nula nula a druhou luskala a nutila kluka, ať po ní opakuje."
"growing","grow","dospívá","dospívat","impf"," Picture anybody growing up so stupid he did n't know that hope is just another phase you 'll grow out of."," Jen si představte někoho, kdo dospívá k takové hlouposti, aby ani netušil, že naděje není nic než jedna z mnoha fází, ze kterých vyrosteme."
"grow","grow","dospívá","dospívat","impf"," Picture anybody growing up so stupid he did n't know that hope is just another phase you 'll grow out of."," Jen si představte někoho, kdo dospívá k takové hlouposti, aby ani netušil, že naděje není nic než jedna z mnoha fází, ze kterých vyrosteme."
"growing","grow","vyrosteme","vyrůst","pf"," Picture anybody growing up so stupid he did n't know that hope is just another phase you 'll grow out of."," Jen si představte někoho, kdo dospívá k takové hlouposti, aby ani netušil, že naděje není nic než jedna z mnoha fází, ze kterých vyrosteme."
"grow","grow","vyrosteme","vyrůst","pf"," Picture anybody growing up so stupid he did n't know that hope is just another phase you 'll grow out of."," Jen si představte někoho, kdo dospívá k takové hlouposti, aby ani netušil, že naděje není nic než jedna z mnoha fází, ze kterých vyrosteme."
"thought","think","myslel","myslet","impf"," Who thought you could make something, anything, that would last forever."," Který si myslel, že člověk se může dopracovat k něčemu, k čemukoli, co vydrží navždycky."
"last","last","vydrží","vydržet","pf"," Who thought you could make something, anything, that would last forever."," Který si myslel, že člověk se může dopracovat k něčemu, k čemukoli, co vydrží navždycky."
"lived","live","vydržel","vydržet","pf"," It 's a wonder he 's lived this long."," Je to div, že vydržel naživu až doteď."
"read","read","číst","číst","impf"," So, again, if you 're going to read this, do n't."," Takže znovu : pokud se chystáte tohle číst, nečtěte."
"read","read","nečtěte","číst","impf"," So, again, if you 're going to read this, do n't."," Takže znovu : pokud se chystáte tohle číst, nečtěte."
"read","read","četl","číst","impf"," "" Like the smoke vanisheth, so shall thou drive them away and like as wax melteth at the fire, "" he read, "" so let the ungodly perish at the presence of God. """," "" Jakož oblak hyne a mizí, "" četl, "" tak ten, kterýž sestupuje do hrobu, nevystoupí zase. """
"reading","read","četl","číst","impf"," At one o'clock in the town square, His Lord High Charlie, the Colonial Governor, was reading to us, standing with his face bowed into his little book."," Jeho vznešené lordstvo Charlie, pan koloniální guvernér, stál v jednu hodinu na náměstí, četl nám a obličej měl skloněný ke své knížečce."
"standing","stand","měl","mít","impf"," At one o'clock in the town square, His Lord High Charlie, the Colonial Governor, was reading to us, standing with his face bowed into his little book."," Jeho vznešené lordstvo Charlie, pan koloniální guvernér, stál v jednu hodinu na náměstí, četl nám a obličej měl skloněný ke své knížečce."
"call","call","říkají","říkat","impf"," What some people call the bladder neck."," To, čemu někteří lidé říkají krček močového měchýře."
"wants","want","chce","chtít","impf"," All of this just the same bean-shaped territory everybody wants to name."," To všechno je jedno a totéž územíčko ve tvaru fazolky, které kdekdo chce pojmenovat."
"name","name","pojmenovat","pojmenovat","pf"," All of this just the same bean-shaped territory everybody wants to name."," To všechno je jedno a totéž územíčko ve tvaru fazolky, které kdekdo chce pojmenovat."
