"glistened","glisten","leskla","lesknout","impf"," That involved the one visible spray, a faintly pink mist that glistened liquidly in air, but dried and deepened richly on contact with the lips."," Tato jediná viditelná vrstva se na vzduchu leskla jako bledě růžová mlha, ale jak usychala na rtech, rychle tmavla."
"solve","solve","vyřešil","vyřešit","pf"," You 've got to work with him, but see to it that you solve the case and not he."," Budete s ním muset spolupracovat, ale musíte to provést tak, abyste ten případ vyřešil vy, a nikoliv on."
"Understand","understand","Rozumíte","rozumět","impf"," Understand? """," Rozumíte? """
"mean","mean","Myslíte","myslet","impf"," "" You mean co-operate with him 100 per cent, except that I cut his throat?"," "" Myslíte, abych s ním stoprocentně spolupracoval, s výjimkou toho ovšem, že mu podříznu krk?"
"co-operate","co-operate","spolupracoval","spolupracovat","impf"," "" You mean co-operate with him 100 per cent, except that I cut his throat?"," "" Myslíte, abych s ním stoprocentně spolupracoval, s výjimkou toho ovšem, že mu podříznu krk?"
"connected","connect","připojeny","připojit","pf"," Its head, shoulders, and one upper arm rolled crazily, connected to hips and legs by a blackened remnant of spine from which charred rib stumps jutted."," Hlava, ramena a jedna paže se nesmyslně rozletěly, připojeny k bokům a nohám zbytky zčernalé páteře, z níž čněla zuhelnatělá žebra."
"look","look","dívat","dívat","impf"," Baley felt sick, too, but he had to look."," Baleymu bylo také špatně, ale musel se dívat."
"rotating","rotate","otáčel","otáčet","impf"," Slowly he circled the trimensionah image by means of the transmitter controls, rotating it, bringing the ground about the corpse to view in successive quadrants."," Knoflíky promítačky otáčel pomalu trojrozměrným obrazem, obracel jej a přibližoval postupně jednotlivé výseče země kolem mrtvoly."
"sat","sit","Posadil","posadit","pf"," He sat up in bed, eyes uselessly wide in the darkness."," Posadil se na postel a mamě zíral široce rozevřenýma očima do tmy."
"felt","feel","Cítil","cítit","impf"," He felt his wife move against his side."," Cítil, že se jeho žena vedle něho pohnula."
"pressed","press","přitiskl","přitisknout","pf"," His hand leaped, found her lips and pressed against them."," Zvedl prudce ruku, nalezl její rty a přitiskl ruku na ně."
"grasping","grasp","uchopila","uchopit","pf"," She heaved against his grip, her hands grasping his wrist and wrenching, but he leaned down against her the more heavily."," Vzepřela se jeho stisku, uchopila ho rukama za zápěstí a snažila se ruku odtáhnout, ale on svůj tlak ještě zesílil."
"released","release","pustil","pustit","pf"," Then, suddenly, he released her."," Pak ji najednou pustil."
"said","say","Řekl","říci","pf"," He said, huskily, "" Sorry, Jessie."," Řekl rychle :"
"listening","listen","poslouchal","poslouchat","impf"," I was listening. """," "" Promiň, Jessie, poslouchal jsem. """
"drawn","draw","odvozen","odvodit","pf"," My data store is drawn from that of the late Dr. Sarton."," Můj rozsah informací je odvozen od rozsahu informací, jež měl zesnulý dr. Sarton."
"entered","enter","vstoupil","vstoupit","pf"," For the first time since R. Daneel had entered the City, the Commissioner spoke directly to him."," Poprvé od chvíle, kdy R. Daneel vstoupil do města, promluvil komisař přímo k němu."
"spoke","speak","promluvil","promluvit","pf"," For the first time since R. Daneel had entered the City, the Commissioner spoke directly to him."," Poprvé od chvíle, kdy R. Daneel vstoupil do města, promluvil komisař přímo k němu."
"Hold","hold","Zadržte","zadržet","pf"," "" Hold him, you."," "" Zadržte ho vy!"
"said","say","Řekl","říci","pf"," You said you would help me clear this up."," Řekl jste, že tohle pomůžete vysvětlit."
"help","help","pomůžete","pomoci","pf"," You said you would help me clear this up."," Řekl jste, že tohle pomůžete vysvětlit."
"wondered","wonder","uvažoval","uvažovat","impf"," A detached portion of Baley 's mind wondered if any one man any longer knew all the motorways that twisted about in New York City 's bowels."," Baley uvažoval, zda vůbec ještě někdo zná všechny silnice, které se kroutí pod útrobami New Yorku."
"twisted","twist","kroutí","kroutit","impf"," A detached portion of Baley 's mind wondered if any one man any longer knew all the motorways that twisted about in New York City 's bowels."," Baley uvažoval, zda vůbec ještě někdo zná všechny silnice, které se kroutí pod útrobami New Yorku."
"entered","enter","nevkročil","vkročit","pf"," At no time in the day or night could the entire motorway system be completely empty, and yet there must be individual passages that no man had entered in years."," V žádnou denní ani noční dobu systém silnic nemohl být zcela opuštěn, a přesto tam musely být určité průchody, kam nikdo už po celé roky nevkročil."
"prevent","prevent","bránit","bránit","impf"," R. Daneel said, "" If they do not prevent you from working with me and helping me do what is required of me, how can they matter? """," "" Nebude - li vám bránit, abyste se mnou spolupracoval a pomohl mi v tom, co mám udělat, jak by mi mohl vadit? """
"helping","help","pomohl","pomoci","pf"," R. Daneel said, "" If they do not prevent you from working with me and helping me do what is required of me, how can they matter? """," "" Nebude - li vám bránit, abyste se mnou spolupracoval a pomohl mi v tom, co mám udělat, jak by mi mohl vadit? """
"do","do","udělat","udělat","pf"," R. Daneel said, "" If they do not prevent you from working with me and helping me do what is required of me, how can they matter? """," "" Nebude - li vám bránit, abyste se mnou spolupracoval a pomohl mi v tom, co mám udělat, jak by mi mohl vadit? """
"do","do","udělat","udělat","pf"," R. Daneel said, "" If they do not prevent you from working with me and helping me do what is required of me, how can they matter? """," "" Nebude - li vám bránit, abyste se mnou spolupracoval a pomohl mi v tom, co mám udělat, jak by mi mohl vadit? """
"stopped","stop","zarazil","zarazit","pf"," Baley felt stopped."," Baley se zarazil."
"makes","make","udělá","udělat","pf"," What makes you a detective? """," Co z vás udělá detektiva? """
"understand","understand","Nerozumím","rozumět","impf"," "" I do not understand you. """," "" Nerozumím vám. """
"walk","walk","Jdi","jít","impf"," Just walk in and tell Enderby you 're through. """," Jdi jednoduše k Enderbymu a řekni mu, že to pokládáš. """
"tell","tell","řekni","říci","pf"," Just walk in and tell Enderby you 're through. """," Jdi jednoduše k Enderbymu a řekni mu, že to pokládáš. """
"resign","resign","odstoupit","odstoupit","pf"," Baley said coldly, "" I ca n't resign in the middle of an important case."," "" Nemůžu odstoupit uprostřed tak důležitého případu, "" odpověděl Baley chladně."
"said","say","odpověděl","odpovědět","pf"," Baley said coldly, "" I ca n't resign in the middle of an important case."," "" Nemůžu odstoupit uprostřed tak důležitého případu, "" odpověděl Baley chladně."
"throw","throw","zahodit","zahodit","pf"," I ca n't throw the whole thing down the disposal tube just any time I feel like it."," "" Nemůžu všechno zahodit, kdykoliv se mi zachce."
"means","mean","znamenal","znamenat","impf"," A trick like that means declassification for cause. """," Takový kousek by znamenal okamžité deklasování. """
"spoke","speak","mluvila","mluvit","impf"," The comic-opera groups that Jessie spoke of can be ignored. """," Ty operetní skupiny, o kterých mluvila Jessie, můžeme pominout. """
"follows","follow","vyplývá","vyplývat","impf"," "" All this, "" said R. Daneel, "" follows, perhaps, if we can take Jessie 's story at face value. """," "" To všechno z toho vyplývá jen tehdy, "" řekl R. Daneel, jestliže můžeme přijmout Jessiino vyprávění doslova. """
"said","say","řekl","říci","pf"," "" All this, "" said R. Daneel, "" follows, perhaps, if we can take Jessie 's story at face value. """," "" To všechno z toho vyplývá jen tehdy, "" řekl R. Daneel, jestliže můžeme přijmout Jessiino vyprávění doslova. """
"take","take","přijmout","přijmout","pf"," "" All this, "" said R. Daneel, "" follows, perhaps, if we can take Jessie 's story at face value. """," "" To všechno z toho vyplývá jen tehdy, "" řekl R. Daneel, jestliže můžeme přijmout Jessiino vyprávění doslova. """
"think","think","Myslím","myslet","impf"," "" I think, "" Baley said stiffly, "" that Jessie 's story can be accepted as completely true. """," "" Myslím, "" řekl Baley napjatě, "" že můžeme Jessiino vyprávění přijmout jako naprostou pravdu. """
"said","say","řekl","říci","pf"," "" I think, "" Baley said stiffly, "" that Jessie 's story can be accepted as completely true. """," "" Myslím, "" řekl Baley napjatě, "" že můžeme Jessiino vyprávění přijmout jako naprostou pravdu. """
"accepted","accept","přijmout","přijmout","pf"," "" I think, "" Baley said stiffly, "" that Jessie 's story can be accepted as completely true. """," "" Myslím, "" řekl Baley napjatě, "" že můžeme Jessiino vyprávění přijmout jako naprostou pravdu. """
"said","say","řekl","říci","pf"," "" So it would seem, "" said R. Daneel."," "" Vypadá to tak, "" řekl R. Daneel."
"established","establish","založeno","založit","pf"," "" I have been told that when Spacetown was first established, it was taken for granted by most of our people that Earth would be willing to adopt the integrated society that has worked so well on the Outer Worlds."," "" Dověděl jsem se, že když bylo založeno Vesmírné Město, většina našich lidí měla za jisté, že Země je ochotna přijmout spojenou společnost, která se tolik osvědčila na Vnějších Světech."
"taken","take","přijmout","přijmout","pf"," "" I have been told that when Spacetown was first established, it was taken for granted by most of our people that Earth would be willing to adopt the integrated society that has worked so well on the Outer Worlds."," "" Dověděl jsem se, že když bylo založeno Vesmírné Město, většina našich lidí měla za jisté, že Země je ochotna přijmout spojenou společnost, která se tolik osvědčila na Vnějších Světech."
