"spotted","spot","našli","najít","pf"," Would he have been spotted if he 'd gone across crouching under a rug on the floor behind the driver 's seat? '"," Kdyby se přikrčil za sedadlo, nebo schoval pod přikrývku, našli by ho? """
"remember","remember","vzpomínám","vzpomínat","impf"," I remember that, sure now I do. '"," Jo, na to si určitě vzpomínám, teď jo. """
"remember","remember","Nevzpomínám","vzpomínat","impf"," ' Do n't remember that it was n't. '"," "" Nevzpomínám si, že by mělo zpoždění. """
"said","say","řekl","říci","pf"," ' Thanks anyway, ' I said."," "" Stejně vám děkuju, "" řekl jsem."
"did","do","udělal","udělat","pf"," ' Hope you get whoever did it, ' he said."," "" Doufám, že toho člověka, co to udělal, dostanete. """
"get","get","dostanete","dostat","pf"," ' Hope you get whoever did it, ' he said."," "" Doufám, že toho člověka, co to udělal, dostanete. """
"said","say","řekla","říci","pf"," ' Yes, ' she said."," "" Ano, "" řekla."
"drank","drink","Pil","pít","impf"," I drank my coffee, considering."," Pil jsem zamyšleně kávu."
"looking","look","nehledali","hledat","impf"," Because those men might have been looking for something he had n't taken to Norway, not for something he had brought away. '"," Zvažoval jsem, jestli ti chlapi nehledali něco, co do Norska neodvezl a odvézt měl, a ne něco, co z Norska přivezl. """
"brought","bring","přivezl","přivézt","pf"," Because those men might have been looking for something he had n't taken to Norway, not for something he had brought away. '"," Zvažoval jsem, jestli ti chlapi nehledali něco, co do Norska neodvezl a odvézt měl, a ne něco, co z Norska přivezl. """
"think","think","uvažujete","uvažovat","impf"," ' You do think some weird things. '"," "" Vy vskutku uvažujete podivně. """
"thought","think","uvažoval","uvažovat","impf"," I thought seriously about wearing it myself to Ovrevoll to protect my head, and buying a bullet-proof vest besides."," Taky jsem zcela vážně uvažoval o tom, že si helmu na závodišti Ovrevoll vezmu na hlavu a pod bundu si obléknu neprůstřelnou vestu."
"done","do","udělal","udělat","pf"," I thought ungenerous thoughts about Emma 's husband because I too could still die for what he 'd done."," Nevzpomínal jsem na Emmina muže v dobrém, protože to, co udělal, ať už to bylo cokoli, mne mohlo stát život."
"think","think","přemýšlet","přemýšlet","impf"," He had n't bothered to think about it."," Ani se nenamáhal přemýšlet."
"talk","talk","Mluvil","mluvit","impf"," ' Did you talk to him at all - either before or after the race? '"," "" Mluvil jste s ním vůbec ..., před dostihem nebo po dostihu? """
"Swallowed","swallow","Polykal","polykat","impf"," Swallowed."," Polykal."
"Looked","look","vyhlížel","vyhlížet","impf"," Looked closely at the pastry, prospecting the next area."," Zadíval se na koláč a vyhlížel další sousto."
"sat","sit","Sedl","sednout","pf"," He sat down, declined a desk-box of cigarettes, and said that last evening, when he 'd seen her, Emma was very much stronger."," Sedl si, odmítl cigarety z krabice na psacím stole a řekl, že včera večer, když byl za Emmou, cítila se už mnohem líp."
"declined","decline","odmítl","odmítnout","pf"," He sat down, declined a desk-box of cigarettes, and said that last evening, when he 'd seen her, Emma was very much stronger."," Sedl si, odmítl cigarety z krabice na psacím stole a řekl, že včera večer, když byl za Emmou, cítila se už mnohem líp."
"said","say","řekl","říci","pf"," He sat down, declined a desk-box of cigarettes, and said that last evening, when he 'd seen her, Emma was very much stronger."," Sedl si, odmítl cigarety z krabice na psacím stole a řekl, že včera večer, když byl za Emmou, cítila se už mnohem líp."
"says","say","Říká","říkat","impf"," ' She says she 'll be out of hospital in two or three days. '"," "" Říká, že ji za dva nebo tři dny z nemocnice propustí. """
"murdered","murder","zavraždili","zavraždit","pf"," Her husband murdered - her home wrecked - I suppose she can live with me, but - '"," Jejího muže zavraždili ..., dům zpustošili ..., asi to beze mne vydrží, ale ... """
"live","live","vydrží","vydržet","pf"," Her husband murdered - her home wrecked - I suppose she can live with me, but - '"," Jejího muže zavraždili ..., dům zpustošili ..., asi to beze mne vydrží, ale ... """
"seen","see","viděla","vidět","impf"," I 'd seen dozens like it in the shops in Oslo. '"," Takových svetrů jsem v Oslo viděla spousty. """
"afford","afford","dovolit","dovolit","pf"," Too soon, I reckoned : and I could n't afford to be wrong."," Předčasně, pomyslel jsem si, a kéž se nepletu, nemůžu si to dovolit."
"came","come","dorazila","dorazit","pf"," The extra chair came, and we all sat down round the bare table as if to a simple business discussion."," Další židle dorazila a my se všichni sesedli kolem prázdného stolu, jako bychom domlouvali nějaký obchod."
"occurred","occur","napadlo","napadnout","pf"," I said, ' It must have occurred to you by now that there was no Johann Petersen at Lillehammer. '"," "" Jistě už vás napadlo, že v Lillehammeru žádný Johan Petersen není, "" řekl jsem."
"said","say","řekl","říci","pf"," I said, ' It must have occurred to you by now that there was no Johann Petersen at Lillehammer. '"," "" Jistě už vás napadlo, že v Lillehammeru žádný Johan Petersen není, "" řekl jsem."
"do","do","jde","jít","impf"," ' I do n't understand, ' he said pleasantly in his high distinct diction."," "" Nevím, o co jde, "" řekl vlídně svým kultivovaným, jasným hlasem."
"said","say","řekl","říci","pf"," ' I do n't understand, ' he said pleasantly in his high distinct diction."," "" Nevím, o co jde, "" řekl vlídně svým kultivovaným, jasným hlasem."
"thought","think","Myslel","myslet","impf"," ' I thought we were talking about the locker key and Fornebu airport. '"," "" Myslel jsem, že je řeč o klíčku k úschovní schránce na letišti Fornebu. """
"put","put","položil","položit","pf"," Odin gave him an affectionate nudge in the neck and Erik put out the hand he needed on the gear lever and fondled the huge wet nose."," Odin mu přítulně položil hlavu na rameno a Erik ho hladil po vlhkém čenichu, místo aby si hleděl řazení."
"fondled","fondle","hladil","hladit","impf"," Odin gave him an affectionate nudge in the neck and Erik put out the hand he needed on the gear lever and fondled the huge wet nose."," Odin mu přítulně položil hlavu na rameno a Erik ho hladil po vlhkém čenichu, místo aby si hleděl řazení."
"gave","give","dal","dát","pf"," ' This is the address you gave me, ' Erik said dubiously."," "" To je adresa, kterou jste mi dal, "" řekl Erik nejistě."
"said","say","řekl","říci","pf"," ' This is the address you gave me, ' Erik said dubiously."," "" To je adresa, kterou jste mi dal, "" řekl Erik nejistě."
"like","like","Nechcete","chtít","impf"," ' Would you like to wait inside? '"," Nechcete na mne počkat v hale? "" zeptal jsem se."
"wait","wait","počkat","počkat","pf"," ' Would you like to wait inside? '"," Nechcete na mne počkat v hale? "" zeptal jsem se."
"surprised","surprise","Překvapilo","překvapit","pf"," He was surprised and fed up that at first he had n't succeeded, but he 'd heard all about try try again."," Překvapilo ho a znechutilo, že neuspěl na první pokus, ale věřil na teorii "" Kdo se nevzdá, vyhraje ""."
"succeeded","succeed","neuspěl","uspět","pf"," He was surprised and fed up that at first he had n't succeeded, but he 'd heard all about try try again."," Překvapilo ho a znechutilo, že neuspěl na první pokus, ale věřil na teorii "" Kdo se nevzdá, vyhraje ""."
"rising","rise","zvedal","zvedat","impf"," He crowded through my door after me with the knife already rising for another go."," Protlačil se za mnou dveřmi a už zvedal nůž k další ráně."
"said","say","řekl","říci","pf"," ' There is a terrible shortage of building land round Oslo, ' he said."," "" V okolí Oslo je velká nouze o stavební pozemky, "" řekl."
"died","die","zemřeli","zemřít","pf"," The old people have died or are too weak to work the fields, and the young people have left the hard life and gone to the towns. '"," Staří lidé buď zemřeli nebo už neměli sílu k práci na polích, mladí od těžké práce utekli do města. """
"gone","go","zemřeli","zemřít","pf"," The old people have died or are too weak to work the fields, and the young people have left the hard life and gone to the towns. '"," Staří lidé buď zemřeli nebo už neměli sílu k práci na polích, mladí od těžké práce utekli do města. """
"liked","like","líbí","líbit","impf"," He liked wooden houses best, he said."," Vyprávěl mi, že se mu nejvíc líbí dřevěné domy."
"breathe","breathe","Dýchají","dýchat","impf"," ' They breathe. '"," "" Dýchají, "" řekl."
"call","call","zavolat","zavolat","pf"," I 'd better call them - '"," Měl bych jim zavolat ... """
"Stop","stop","zarazil","zarazit","pf"," ' Stop a minute, ' I said."," "" Počkejte ..., moment, "" zarazil jsem ho."
"steal","steal","krást","krást","impf"," But in fact there is no evidence at all to suggest that he even felt any impulse to steal, even if he saw the bags on the floor when he went earlier to ask some question or other."," Po pravdě řečeno, vždyť nikdo ani nemůže tvrdit, že byl v pokušení, že chtěl krást, když ty pytle viděl, když se tam přišel na něco zeptat."
"saw","see","viděl","vidět","impf"," But in fact there is no evidence at all to suggest that he even felt any impulse to steal, even if he saw the bags on the floor when he went earlier to ask some question or other."," Po pravdě řečeno, vždyť nikdo ani nemůže tvrdit, že byl v pokušení, že chtěl krást, když ty pytle viděl, když se tam přišel na něco zeptat."
"saw","see","přišel","přijít","pf"," But in fact there is no evidence at all to suggest that he even felt any impulse to steal, even if he saw the bags on the floor when he went earlier to ask some question or other."," Po pravdě řečeno, vždyť nikdo ani nemůže tvrdit, že byl v pokušení, že chtěl krást, když ty pytle viděl, když se tam přišel na něco zeptat."
"ask","ask","zeptat","zeptat","pf"," But in fact there is no evidence at all to suggest that he even felt any impulse to steal, even if he saw the bags on the floor when he went earlier to ask some question or other."," Po pravdě řečeno, vždyť nikdo ani nemůže tvrdit, že byl v pokušení, že chtěl krást, když ty pytle viděl, když se tam přišel na něco zeptat."
"stole","steal","ukradl","ukrást","pf"," There is no evidence whatsoever to prove that Bob Sherman stole the money. '"," Nemáme sebemenší důkaz, že Bob Sherman peníze ukradl. """
"disappeared","disappear","zmizel","zmizet","pf"," ' He disappeared. '"," "" Přece zmizel. """
"pulling","pull","táhli","táhnout","impf"," Two of the men were pulling a sleigh, a lightweight affair sliding easily on ski-like runners;"," Dva z mužů táhli lehké sáně s krásně klouzavými sanicemi, přípomínajícími lyže."
