"seen","see","Neviděla","vidět","impf"," "" Have you seen Pooh? """," "" Neviděla jsi Púa? """
"read","read","přečíst","přečíst","pf"," "" I had a Very Important Missage sent me in a bottle, and owing to having got some water in my eyes, I could n't read it, so I brought it to you."," "" Dostal jsem v láhvi velmi důležité poselství, a protože jsem měl vodu v očích, nemohl jsem je přečíst, tak jsem ti je přinesl."
"got","get","přinesl","přinést","pf"," "" I had a Very Important Missage sent me in a bottle, and owing to having got some water in my eyes, I could n't read it, so I brought it to you."," "" Dostal jsem v láhvi velmi důležité poselství, a protože jsem měl vodu v očích, nemohl jsem je přečíst, tak jsem ti je přinesl."
"brought","bring","přinesl","přinést","pf"," "" I had a Very Important Missage sent me in a bottle, and owing to having got some water in my eyes, I could n't read it, so I brought it to you."," "" Dostal jsem v láhvi velmi důležité poselství, a protože jsem měl vodu v očích, nemohl jsem je přečíst, tak jsem ti je přinesl."
"went","go","Šli","jít","impf"," So they went outside."," Šli tedy ven."
"looked","look","pohlédl","pohlédnout","pf"," And Pooh looked at the knocker and the notice below it, and he looked at the bell-rope and the notice below it, and the more he looked at the bell-rope, the more he felt that he had seen something like it, somewhere else, sometime before."," A Pú pohlédl na klepátko a na nápis pod ním a pak na šňůru od zvonku a na tabulku pod ní, a čím déle se díval na šňůru od zvonku, tím více mu připomínala něco, co už kdysi kdesi viděl."
"looked","look","pohlédl","pohlédnout","pf"," And Pooh looked at the knocker and the notice below it, and he looked at the bell-rope and the notice below it, and the more he looked at the bell-rope, the more he felt that he had seen something like it, somewhere else, sometime before."," A Pú pohlédl na klepátko a na nápis pod ním a pak na šňůru od zvonku a na tabulku pod ní, a čím déle se díval na šňůru od zvonku, tím více mu připomínala něco, co už kdysi kdesi viděl."
"looked","look","pohlédl","pohlédnout","pf"," And Pooh looked at the knocker and the notice below it, and he looked at the bell-rope and the notice below it, and the more he looked at the bell-rope, the more he felt that he had seen something like it, somewhere else, sometime before."," A Pú pohlédl na klepátko a na nápis pod ním a pak na šňůru od zvonku a na tabulku pod ní, a čím déle se díval na šňůru od zvonku, tím více mu připomínala něco, co už kdysi kdesi viděl."
"looked","look","díval","dívat","impf"," And Pooh looked at the knocker and the notice below it, and he looked at the bell-rope and the notice below it, and the more he looked at the bell-rope, the more he felt that he had seen something like it, somewhere else, sometime before."," A Pú pohlédl na klepátko a na nápis pod ním a pak na šňůru od zvonku a na tabulku pod ní, a čím déle se díval na šňůru od zvonku, tím více mu připomínala něco, co už kdysi kdesi viděl."
"looked","look","díval","dívat","impf"," And Pooh looked at the knocker and the notice below it, and he looked at the bell-rope and the notice below it, and the more he looked at the bell-rope, the more he felt that he had seen something like it, somewhere else, sometime before."," A Pú pohlédl na klepátko a na nápis pod ním a pak na šňůru od zvonku a na tabulku pod ní, a čím déle se díval na šňůru od zvonku, tím více mu připomínala něco, co už kdysi kdesi viděl."
"looked","look","díval","dívat","impf"," And Pooh looked at the knocker and the notice below it, and he looked at the bell-rope and the notice below it, and the more he looked at the bell-rope, the more he felt that he had seen something like it, somewhere else, sometime before."," A Pú pohlédl na klepátko a na nápis pod ním a pak na šňůru od zvonku a na tabulku pod ní, a čím déle se díval na šňůru od zvonku, tím více mu připomínala něco, co už kdysi kdesi viděl."
"seen","see","díval","dívat","impf"," And Pooh looked at the knocker and the notice below it, and he looked at the bell-rope and the notice below it, and the more he looked at the bell-rope, the more he felt that he had seen something like it, somewhere else, sometime before."," A Pú pohlédl na klepátko a na nápis pod ním a pak na šňůru od zvonku a na tabulku pod ní, a čím déle se díval na šňůru od zvonku, tím více mu připomínala něco, co už kdysi kdesi viděl."
"seen","see","viděl","vidět","impf"," And Pooh looked at the knocker and the notice below it, and he looked at the bell-rope and the notice below it, and the more he looked at the bell-rope, the more he felt that he had seen something like it, somewhere else, sometime before."," A Pú pohlédl na klepátko a na nápis pod ním a pak na šňůru od zvonku a na tabulku pod ní, a čím déle se díval na šňůru od zvonku, tím více mu připomínala něco, co už kdysi kdesi viděl."
"said","say","řekla","říci","pf"," "" Handsome bell-rope, is n't it? "" said Owl."," "" Pěkná šňůra, že? "" řekla Sova."
"reminds","remind","připomíná","připomínat","impf"," "" It reminds me of something, "" he said, "" but I ca n't think what."," "" Něco mi připomíná, "" řekl, "" ale nemůžu si vzpomenout co."
"said","say","řekl","říci","pf"," "" It reminds me of something, "" he said, "" but I ca n't think what."," "" Něco mi připomíná, "" řekl, "" ale nemůžu si vzpomenout co."
"reminds","remind","vzpomenout","vzpomenout","pf"," "" It reminds me of something, "" he said, "" but I ca n't think what."," "" Něco mi připomíná, "" řekl, "" ale nemůžu si vzpomenout co."
"think","think","vzpomenout","vzpomenout","pf"," "" It reminds me of something, "" he said, "" but I ca n't think what."," "" Něco mi připomíná, "" řekl, "" ale nemůžu si vzpomenout co."
"said","say","řeklo","říci","pf"," "" Honey, "" said Piglet to himself in a thoughtful way, as if it were now settled."," "" Med, "" řeklo si Prasátko zamyšleně, jako by to už bylo rozhodnuto."
"go","go","jdi","jít","impf"," "" I'LL dig the pit, while YOU go and get the honey. """," "" Já vykopu jámu a ty jdi zatím pro med. """
"said","say","řekl","říci","pf"," "" Very well, "" said Pooh, and he stumped off."," "" Výborně, "" řekl Pú a batolil se pryč."
"coming","come","jde","jít","impf"," HERE is Edward Bear, coming downstairs now, bump, bump, bump, on the back of his head, behind Christopher Robin."," Tady jde ze schodů za Kryštůfkem Robinem Michal Medvěd hlavou napřed, bum, bum, bum."
"looked","look","podíval","podívat","pf"," Christopher Robin looked at him very carefully, and shook his head."," Kryštůfek Robin se na ně pozorně podíval a zavrtěl hlavou."
"seen","see","viděl","vidět","impf"," "" You ca n't be Roo, "" he said, "" because I 've just seen Roo playing in Rabbit 's house. """," "" Nemůžeš být Klokánek, protože jsem Klokánka zrovna viděl, jak si hrál u Králíčka. """
"said","say","řekla","říci","pf"," "" Well! "" said Kanga."," "" Tak! "" řekla Klokanice."
"said","say","řeklo","říci","pf"," "" There you are! "" said Piglet."," "" Vidíš to! "" řeklo Prasátko."
"told","tell","říkalo","říkat","impf"," "" I told you so."," "" Vždyť jsem ti to říkalo."
"said","say","řekl","říci","pf"," "" Oh, you 're not Piglet, "" he said."," "" Ale ty nejsi Prasátko, "" řekl."
"lead","lead","přivést","přivést","pf"," "" To lead them home with. """," "" Abychom ho na něm mohli přivést domů. """
"come","come","jdou","jít","impf"," I THINK Heffalumps come if you whistle. """," Ale já myslím, že Sloni jdou na zahvízdání. """
"do","do","jdou","jít","impf"," "" Some do and some do n't."," "" Někteří snad jdou a jiní zase ne."
"do","do","jdou","jít","impf"," "" Some do and some do n't."," "" Někteří snad jdou a jiní zase ne."
"tell","tell","říct","říci","pf"," You never can tell with Heffalumps."," U Slonů se to nikdy nedá říct předem."
"woke","wake","probudil","probudit","pf"," Some hours later, just as the night was beginning to steal away, Pooh woke up suddenly with a sinking feeling."," Za několik hodin, když se už noc dávala na ústup, se Pú náhle probudil a bylo mu nějak nanic."
"want","want","Nechci","chtít","impf"," I do n't want to complain, but there it is."," Nechci si stěžovat, ale je to tak."
"complain","complain","stěžovat","stěžovat","impf"," I do n't want to complain, but there it is."," Nechci si stěžovat, ale je to tak."
"swimming","swim","plaval","plavat","impf"," "" Did you see me swimming? """," "" Víděj jsi, jak jsem plaval? """
"expected","expect","myslil","myslit","impf"," "" As I expected, "" he said."," "" To jsem si myslil, "" řekl."
"said","say","řekl","říci","pf"," "" As I expected, "" he said."," "" To jsem si myslil, "" řekl."
"Talking","talk","mluvíme","mluvit","impf"," "" Talking of Poetry, "" said Pooh quickly "" have you ever noticed that tree right over there? """," "" Když už mluvíme o básních, "" řekl Pú rychle, "" všimla sis už někdy támhletoho stromu? """
"said","say","mluvíme","mluvit","impf"," "" Talking of Poetry, "" said Pooh quickly "" have you ever noticed that tree right over there? """," "" Když už mluvíme o básních, "" řekl Pú rychle, "" všimla sis už někdy támhletoho stromu? """
"said","say","řekl","říci","pf"," "" Talking of Poetry, "" said Pooh quickly "" have you ever noticed that tree right over there? """," "" Když už mluvíme o básních, "" řekl Pú rychle, "" všimla sis už někdy támhletoho stromu? """
"said","say","řekl","říci","pf"," "" Right over there, "" said Pooh, pointing behind Kanga 's back."," "" Zrovna támhle, "" řekl Pú a ukázal Klokanici za záda."
"pointing","point","ukázal","ukázat","pf"," "" Right over there, "" said Pooh, pointing behind Kanga 's back."," "" Zrovna támhle, "" řekl Pú a ukázal Klokanici za záda."
"said","say","řekla","říci","pf"," "" No, "" said Kanga."," "" Ne, "" řekla Klokanice."
"jump","jump","skoč","skočit","pf"," "" Now jump in, Roo, dear, and we 'll go home. """," "" Tak skoč sem, Klokánku, a půjdeme domů. """
"go","go","půjdeme","jít","impf"," "" Now jump in, Roo, dear, and we 'll go home. """," "" Tak skoč sem, Klokánku, a půjdeme domů. """
"said","say","řekl","říci","pf"," "" You ought to look at that tree right over there, "" said Rabbit."," "" Měla by ses podívat támhle na ten strom, "" řekl Králíček."
"think","think","myslet","myslet","impf"," Now, if you have a green balloon, they might think you were only part of the tree, and not notice you, and if you have a blue balloon, they might think you were only part of the sky, and not notice you, and the question is :"," Když tedy půjdeš se zeleným balónkem, mohou si myslet, že je to kus stromu, a nevšimnou si tě, a když půjdeš s modrým, mohou si myslet, že to je kus oblohy, a taky si tě nevšimnou;"
"think","think","myslet","myslet","impf"," Now, if you have a green balloon, they might think you were only part of the tree, and not notice you, and if you have a blue balloon, they might think you were only part of the sky, and not notice you, and the question is :"," Když tedy půjdeš se zeleným balónkem, mohou si myslet, že je to kus stromu, a nevšimnou si tě, a když půjdeš s modrým, mohou si myslet, že to je kus oblohy, a taky si tě nevšimnou;"
"think","think","myslet","myslet","impf"," Now, if you have a green balloon, they might think you were only part of the tree, and not notice you, and if you have a blue balloon, they might think you were only part of the sky, and not notice you, and the question is :"," Když tedy půjdeš se zeleným balónkem, mohou si myslet, že je to kus stromu, a nevšimnou si tě, a když půjdeš s modrým, mohou si myslet, že to je kus oblohy, a taky si tě nevšimnou;"
