"Give","give","Dejte","dát","pf"," "" Give me your hand now, Ruskin."," "" Dejte mi ruku, tak, Ruskine."
"see","see","viděl","vidět","impf"," The murders of Petrovitch and Bodger Nuggins, the visions of Spivey Quince and the doomed boy in blue, and the evidence he had seen all too clearly with his own eyes -- and felt on his skin; he could still see the vivid welts on his wrist where the ghoul had grabbed him -- in the basement of the British Museum."," Vražda Petrovičové a Bodgera Nugginse, vidění Spiveyho Quince a záhuba chlapce v modrém, a také důkazy, které viděl na vlastní oči - - - a pocítil na vlastní kůži : na jeho zápěstí bylo stále zřetelně vidět podlitiny v místě, kde ho ghúl uchopil - - - v podzemí Britského muzea."
"felt","feel","pocítil","pocítit","pf"," The murders of Petrovitch and Bodger Nuggins, the visions of Spivey Quince and the doomed boy in blue, and the evidence he had seen all too clearly with his own eyes -- and felt on his skin; he could still see the vivid welts on his wrist where the ghoul had grabbed him -- in the basement of the British Museum."," Vražda Petrovičové a Bodgera Nugginse, vidění Spiveyho Quince a záhuba chlapce v modrém, a také důkazy, které viděl na vlastní oči - - - a pocítil na vlastní kůži : na jeho zápěstí bylo stále zřetelně vidět podlitiny v místě, kde ho ghúl uchopil - - - v podzemí Britského muzea."
"seen","see","vidět","vidět","impf"," The murders of Petrovitch and Bodger Nuggins, the visions of Spivey Quince and the doomed boy in blue, and the evidence he had seen all too clearly with his own eyes -- and felt on his skin; he could still see the vivid welts on his wrist where the ghoul had grabbed him -- in the basement of the British Museum."," Vražda Petrovičové a Bodgera Nugginse, vidění Spiveyho Quince a záhuba chlapce v modrém, a také důkazy, které viděl na vlastní oči - - - a pocítil na vlastní kůži : na jeho zápěstí bylo stále zřetelně vidět podlitiny v místě, kde ho ghúl uchopil - - - v podzemí Britského muzea."
"see","see","vidět","vidět","impf"," The murders of Petrovitch and Bodger Nuggins, the visions of Spivey Quince and the doomed boy in blue, and the evidence he had seen all too clearly with his own eyes -- and felt on his skin; he could still see the vivid welts on his wrist where the ghoul had grabbed him -- in the basement of the British Museum."," Vražda Petrovičové a Bodgera Nugginse, vidění Spiveyho Quince a záhuba chlapce v modrém, a také důkazy, které viděl na vlastní oči - - - a pocítil na vlastní kůži : na jeho zápěstí bylo stále zřetelně vidět podlitiny v místě, kde ho ghúl uchopil - - - v podzemí Britského muzea."
"grabbed","grab","uchopil","uchopit","pf"," The murders of Petrovitch and Bodger Nuggins, the visions of Spivey Quince and the doomed boy in blue, and the evidence he had seen all too clearly with his own eyes -- and felt on his skin; he could still see the vivid welts on his wrist where the ghoul had grabbed him -- in the basement of the British Museum."," Vražda Petrovičové a Bodgera Nugginse, vidění Spiveyho Quince a záhuba chlapce v modrém, a také důkazy, které viděl na vlastní oči - - - a pocítil na vlastní kůži : na jeho zápěstí bylo stále zřetelně vidět podlitiny v místě, kde ho ghúl uchopil - - - v podzemí Britského muzea."
"realize","realize","uvědomil","uvědomit","pf"," A cursory monitoring of the room 's level of chat gave Doyle to realize that, however modest its exterior, the Melwyn seemed the way station of choice for an entire class of discriminating, and sporting, men-about-town."," Na základě nesoustavných vzorků zachycených z hovoru v místnosti si Doyle uvědomil, že jakkoli je zvenčí skromný, je Melwyn oblíbenou zastávkou pro celou početnou třídu náročných a slušných městských gentlemanů."
"drank","drink","Napil","napít","pf"," He drank his beer and tried to brake the wheel of fortune spinning in his head."," Napil se piva a pokusil se zabrzdit kolo štěstěny, které mu vířilo v hlavě."
"tried","try","pokusil","pokusit","pf"," He drank his beer and tried to brake the wheel of fortune spinning in his head."," Napil se piva a pokusil se zabrzdit kolo štěstěny, které mu vířilo v hlavě."
"said","say","řekl","říci","pf"," "" I 'm with you, "" said Doyle."," "" Jdu s vámi, "" řekl."
"said","say","řekl","říci","pf"," And glad we are to have you, "" said Sparks, energetically pumping his hand."," Jsem moc rád, že vás máme, "" řekl Sparks a energicky mu potřásl rukou."
"Welcome","welcome","Vítejte","vítat","impf"," "" Welcome aboard, sir, "" added Larry, beaming."," "" Vítejte na palubě, pane, "" dodal rozzářený Larry."
"added","add","dodal","dodat","pf"," "" Welcome aboard, sir, "" added Larry, beaming."," "" Vítejte na palubě, pane, "" dodal rozzářený Larry."
"thanked","thank","poděkoval","poděkovat","pf"," Doyle thanked them, smiling wanly secretly yearning for even the smallest confidence in the wisdom of his choice."," Doyle jim poděkoval s nuceným úsměvem a s tajnou touhou, aby mohl alespoň trochu věřit v moudrost svého rozhodnutí."
"said","say","řekl","říci","pf"," "" We can be sure of one thing, "" said Sparks."," "" Jedním si můžeme být jisti, "" řekl Sparks."
"left","leave","neopustil","opustit","pf"," "" I do n't think he 's left the house in weeks."," "" Řekl bych, že už týdny neopustil dům."
"employed","employ","zaměstnával","zaměstnávat","impf"," This house employed a staff of thirty in its heyday."," V době svého rozkvětu zaměstnával tento dům třicetičlenné služebnictvo."
"say","say","říkáte","říkat","impf"," Not the most congenial atmosphere at present, would n't you say? """," Teď právě tu ale není ta nejpříjemnější atmosféra, co říkáte? """
"need","need","Nepotřeboval","potřebovat","impf"," He did n't need to practice feng shui; he was born with it, innately, as were the animals he depended on for survival. """," Nepotřeboval se cvičit ve feng šui - - - bylo mu vrozeno, stejně jako zvířatům, na kterých záviselo jeho přežití. """
"practice","practice","cvičit","cvičit","impf"," He did n't need to practice feng shui; he was born with it, innately, as were the animals he depended on for survival. """," Nepotřeboval se cvičit ve feng šui - - - bylo mu vrozeno, stejně jako zvířatům, na kterých záviselo jeho přežití. """
"depended","depend","záviselo","záviset","impf"," He did n't need to practice feng shui; he was born with it, innately, as were the animals he depended on for survival. """," Nepotřeboval se cvičit ve feng šui - - - bylo mu vrozeno, stejně jako zvířatům, na kterých záviselo jeho přežití. """
"constitute","constitute","tvořit","tvořit","impf"," "" Crisscrossing the countryside seemingly at random, these paths may constitute nothing less than the electromagnetic nervous system of the planetary being itself. """," "" Tyto stezky, zdánlivě náhodně křižující krajinou, mohou snad tvořit jakýsi elektromagnetický nervový systém planetární bytosti. """
"said","say","řekl","říci","pf"," "" He was in harmony with the earth, "" said Sparks, paying no attention to Doyle 's answer."," "" Žil v harmonii se zemí, "" řekl Sparks, který Doylově odpovědi nevěnoval pozornost."
"paying","pay","nevěnoval","věnovat","impf"," "" He was in harmony with the earth, "" said Sparks, paying no attention to Doyle 's answer."," "" Žil v harmonii se zemí, "" řekl Sparks, který Doylově odpovědi nevěnoval pozornost."
"possessed","possess","měl","mít","impf"," And as a consequence, ancient man possessed an exquisite sensitivity to the ground he walked, the woods he hunted, the streams from which he drank."," A v důsledku toho měl dávný člověk jedinečnou citlivost k zemi, po níž kráčel, k lesům, v nichž lovil, k tokům, z nichž pil."
"walked","walk","kráčel","kráčet","impf"," And as a consequence, ancient man possessed an exquisite sensitivity to the ground he walked, the woods he hunted, the streams from which he drank."," A v důsledku toho měl dávný člověk jedinečnou citlivost k zemi, po níž kráčel, k lesům, v nichž lovil, k tokům, z nichž pil."
"hunted","hunt","lovil","lovit","impf"," And as a consequence, ancient man possessed an exquisite sensitivity to the ground he walked, the woods he hunted, the streams from which he drank."," A v důsledku toho měl dávný člověk jedinečnou citlivost k zemi, po níž kráčel, k lesům, v nichž lovil, k tokům, z nichž pil."
"drank","drink","pil","pít","impf"," And as a consequence, ancient man possessed an exquisite sensitivity to the ground he walked, the woods he hunted, the streams from which he drank."," A v důsledku toho měl dávný člověk jedinečnou citlivost k zemi, po níž kráčel, k lesům, v nichž lovil, k tokům, z nichž pil."
"entered","enter","Vstoupil","vstoupit","pf"," He entered and saw that the window on the far wall was flapping open, the rain that was just starting to fall splashing in over the sill."," Vstoupil a shledal, že otevřené okno na protější stěně se kýve ve větru a právě začínající déšť se hrne přes parapet dovnitř."
"close","close","zavřít","zavřít","pf"," He moved to close it, and as he reached outside for the latch, the sight on the street below sent a chill crackling to the base of his spine."," Chtěl okno zavřít, a jak sahal ven po klice, z pohledu na ulici jej zamrazilo až do morku kostí."
"reached","reach","sahal","sahat","impf"," He moved to close it, and as he reached outside for the latch, the sight on the street below sent a chill crackling to the base of his spine."," Chtěl okno zavřít, a jak sahal ven po klice, z pohledu na ulici jej zamrazilo až do morku kostí."
"seen","see","viděli","vidět","impf"," Standing at the inn 's entrance was the same pitch-black carriage they 'd seen on the night of the séance."," U vchodu do hostince stál kočár černý jako uhel, tentýž, který viděli onoho večera, kdy se konala seance."
"held","hold","svírala","svírat","impf"," A figure in a black-cowled cape held the reins of the four black stallions."," Otěže čtyř černých hřebců svírala postava s černou kapucí."
"reached","reach","dorazil","dorazit","pf"," Driven into the steps by the impact, the attackers tumbled around Eileen as Doyle reached her on the landing."," Smeteni jeho nárazem na schody, váleli se útočníci kolem Eileen, když k ní Doyle dorazil na odpočívadlo."
"knocked","knock","srazila","srazit","pf"," Dressed in servant garb, the figure who 'd ridden them down jumped to his feet and began hurling assailants who had n't been knocked senseless off the staircase."," Postava, která je dolů srazila, oblečená do úboru sloužících, vyskočila na nohy a začala kutálet se schodů ty útočníky, kteří byli při vědomí."
"jumped","jump","vyskočila","vyskočit","pf"," Dressed in servant garb, the figure who 'd ridden them down jumped to his feet and began hurling assailants who had n't been knocked senseless off the staircase."," Postava, která je dolů srazila, oblečená do úboru sloužících, vyskočila na nohy a začala kutálet se schodů ty útočníky, kteří byli při vědomí."
