"describe","describe","popíše","popsat","pf"," Six decades later she would describe how at the age of thirteen she had written her way through a whole history of literature, beginning with stories derived from the European tradition of folk tales, through drama with simple moral intent, to arrive at an impartial psychological realism which she had discovered for herself, one special morning during a heat wave in 1935."," O šest desetiletí později popíše, jak se ve věku třinácti let propsala celou historií literatury, počínaje povídkami odvozenými z evropské tradice lidových vyprávění, přes drama s jednoduchým morálním podtextem, až dospěla k nezaujatému psychologickému realismu, který sama objevila, jednoho zvláštního dopoledne za vlny veder v roce 1935."
"love","love","milovat","milovat","impf"," Find Cecilia and love her, marry her, and live without shame."," Vyhledat Cecilii, milovat ji, oženit se s ní a žít beze studu."
"marry","marry","oženit","oženit","pf"," Find Cecilia and love her, marry her, and live without shame."," Vyhledat Cecilii, milovat ji, oženit se s ní a žít beze studu."
"said","say","řekla","říci","pf"," ‘ It was always the view of my parents, ’ Emily said, ‘ that hot weather encouraged loose morals among young people."," "" Rodiče byli vždycky toho názoru, "" řekla Emily, "" že teplé počasí vyvolává u mladých lidí uvolněnou morálku."
"meet","meet","setkat","setkat","pf"," Fewer layers of clothing, a thousand more places to meet."," Méně vrstev oblečení, spousty míst, kde se mohou setkat."
"analysed","analyse","analyzoval","analyzovat","impf"," Landscape gardening was no more than a bohemian fantasy, as well as a lame ambition – so he had analysed it with the help of Freud – to replace or surpass his absent father."," Parkové zahradničení nebylo víc než bohémské fantazírování, a stejně tak skromná ctižádost - takže analyzoval s pomocí Freuda - kterým nahradil či překonal svého nepřítomného otce."
"replace","replace","nahradil","nahradit","pf"," Landscape gardening was no more than a bohemian fantasy, as well as a lame ambition – so he had analysed it with the help of Freud – to replace or surpass his absent father."," Parkové zahradničení nebylo víc než bohémské fantazírování, a stejně tak skromná ctižádost - takže analyzoval s pomocí Freuda - kterým nahradil či překonal svého nepřítomného otce."
"surpass","surpass","překonal","překonat","pf"," Landscape gardening was no more than a bohemian fantasy, as well as a lame ambition – so he had analysed it with the help of Freud – to replace or surpass his absent father."," Parkové zahradničení nebylo víc než bohémské fantazírování, a stejně tak skromná ctižádost - takže analyzoval s pomocí Freuda - kterým nahradil či překonal svého nepřítomného otce."
"wanted","want","Chtěl","chtít","impf"," He wanted her to run with him into the centre of the field."," Chtěl, aby s ním běžela doprostřed pole."
"run","run","běžela","běžet","impf"," He wanted her to run with him into the centre of the field."," Chtěl, aby s ním běžela doprostřed pole."
"touched","touch","Dotkl","dotknout","pf"," He had touched her, and made her decision for her, so now he felt he could not abandon her."," Dotkl se jí a rozhodl za ni, takže ji teď nedokázal opustit."
"abandon","abandon","opustit","opustit","pf"," He had touched her, and made her decision for her, so now he felt he could not abandon her."," Dotkl se jí a rozhodl za ni, takže ji teď nedokázal opustit."
"Come","come","Pojďte","jít","impf"," ‘ Come on, ’ he shouted."," "" Pojďte, "" zařval."
"carried","carry","neslo","nést","impf"," A Stuka carried a single thousand-pound bomb."," Štuka neslo jedinou tisíciliberní bombu."
"get","get","dostal","dostat","pf"," The idea on the ground was to get away from buildings, vehicles and other people."," Dole na zemi šlo každému o to, aby se dostal daleko od domů, vozidel a ostatních lidí."
"returned","return","Vracela","vracet","impf"," She returned his gaze, struck by the sense of her own transformation, and overwhelmed by the beauty in a face which a lifetime ’ s habit had taught her to ignore."," Vracela mu upřený pohled, zasažená pocitem vlastní přeměny a ohromená krásou obličeje, který se naučila nevnímat, tak jak ji k tomu vedl dlouholetý zvyk."
"taught","teach","naučila","naučit","pf"," She returned his gaze, struck by the sense of her own transformation, and overwhelmed by the beauty in a face which a lifetime ’ s habit had taught her to ignore."," Vracela mu upřený pohled, zasažená pocitem vlastní přeměny a ohromená krásou obličeje, který se naučila nevnímat, tak jak ji k tomu vedl dlouholetý zvyk."
"whispered","whisper","Zašeptala","zašeptat","pf"," She whispered his name with the deliberation of a child trying out the distinct sounds."," Zašeptala jeho jméno s obezřetností dítěte, které se pokouší vyslovit určité hlásky."
"trying","try","pokouší","pokoušet","impf"," She whispered his name with the deliberation of a child trying out the distinct sounds."," Zašeptala jeho jméno s obezřetností dítěte, které se pokouší vyslovit určité hlásky."
"replied","reply","odpověděl","odpovědět","pf"," When he replied with her name, it sounded like a new word – the syllables remained the same, the meaning was different."," Když jí odpověděl jejím jménem, znělo jí to jako nové slovo - slabiky zůstaly stejné, význam byl jiný."
"sounded","sound","znělo","znít","impf"," When he replied with her name, it sounded like a new word – the syllables remained the same, the meaning was different."," Když jí odpověděl jejím jménem, znělo jí to jako nové slovo - slabiky zůstaly stejné, význam byl jiný."
"remained","remain","zůstaly","zůstat","pf"," When he replied with her name, it sounded like a new word – the syllables remained the same, the meaning was different."," Když jí odpověděl jejím jménem, znělo jí to jako nové slovo - slabiky zůstaly stejné, význam byl jiný."
"took","take","Vyžadovalo","vyžadovat","impf"," It took a visit from Sister Drummond to set them straight."," Vyžadovalo to zásah sestry Drummondové, aby se srovnali."
"left","leave","odešla","odejít","pf"," On Saturday morning Briony left the hospital at eight without eating breakfast and walked with the river on her right, upstream."," V sobotu ráno odešla Briony z nemocnice bez snídaně v osm a pustila se pěšky proti proudu řeky, kterou měla po pravici."
"passed","pass","míjela","míjet","impf"," As she passed the gates of Lambeth Palace, three buses went by."," Když míjela brány Lambeth Palace, projely kolem tři autobusy."
"matter","matter","Nezáleželo","záležet","impf"," It did not matter because she had already decided to walk."," Nezáleželo na tom, protože se už předtím rozhodla, že půjde pěšky."
"decided","decide","rozhodla","rozhodnout","pf"," It did not matter because she had already decided to walk."," Nezáleželo na tom, protože se už předtím rozhodla, že půjde pěšky."
"did","do","půjde","jít","impf"," It did not matter because she had already decided to walk."," Nezáleželo na tom, protože se už předtím rozhodla, že půjde pěšky."
"walk","walk","půjde","jít","impf"," It did not matter because she had already decided to walk."," Nezáleželo na tom, protože se už předtím rozhodla, že půjde pěšky."
"straightened","straighten","narovnala","narovnat","pf"," She bent her finger and straightened it."," Ohnula prst a narovnala jej."
"moved","move","pohnul","pohnout","pf"," The mystery was in the instant before it moved, the dividing moment between not moving and moving, when her intention took effect."," Mystérium tkvělo v okamžiku, než se prst pohnul, ve chvíli předělu mezi nehybností a pohybem, kdy se její záměr stal skutečností."
"moving","move","pohnul","pohnout","pf"," The mystery was in the instant before it moved, the dividing moment between not moving and moving, when her intention took effect."," Mystérium tkvělo v okamžiku, než se prst pohnul, ve chvíli předělu mezi nehybností a pohybem, kdy se její záměr stal skutečností."
"moving","move","pohnul","pohnout","pf"," The mystery was in the instant before it moved, the dividing moment between not moving and moving, when her intention took effect."," Mystérium tkvělo v okamžiku, než se prst pohnul, ve chvíli předělu mezi nehybností a pohybem, kdy se její záměr stal skutečností."
"thought","think","Pomyslela","pomyslet","pf"," If she could only find herself at the crest, she thought, she might find the secret of herself, that part of her that was really in charge."," Pomyslela si, že kdyby se tak mohla ocitnout na hřebenu vlny, mohla by nalézt tajemství sebe sama, tu část své osoby, která je skutečně za všechno zodpovědná."
"find","find","ocitnout","ocitnout","pf"," If she could only find herself at the crest, she thought, she might find the secret of herself, that part of her that was really in charge."," Pomyslela si, že kdyby se tak mohla ocitnout na hřebenu vlny, mohla by nalézt tajemství sebe sama, tu část své osoby, která je skutečně za všechno zodpovědná."
"find","find","ocitnout","ocitnout","pf"," If she could only find herself at the crest, she thought, she might find the secret of herself, that part of her that was really in charge."," Pomyslela si, že kdyby se tak mohla ocitnout na hřebenu vlny, mohla by nalézt tajemství sebe sama, tu část své osoby, která je skutečně za všechno zodpovědná."
"brought","bring","pohnul","pohnout","pf"," She brought her forefinger closer to her face and stared at it, urging it to move."," Dala si ukazováček blíž k obličeji a upřeně se na něj zadívala, pobízela ho, aby se pohnul."
"move","move","pohnul","pohnout","pf"," She brought her forefinger closer to her face and stared at it, urging it to move."," Dala si ukazováček blíž k obličeji a upřeně se na něj zadívala, pobízela ho, aby se pohnul."
"falling","fall","usnula","usnout","pf"," In the moments she had to herself, usually in the dark, minutes before falling asleep, Briony contemplated a ghostly parallel life in which she was at Girton, reading Milton."," Ve chvílích, které měla jenom pro sebe, zpravidla ve tmě pár minut předtím, než usnula, přemýšlela Briony o přízračném paralelním životě, v němž by byla na Girtonu a četla Miltona."
"contemplated","contemplate","přemýšlela","přemýšlet","impf"," In the moments she had to herself, usually in the dark, minutes before falling asleep, Briony contemplated a ghostly parallel life in which she was at Girton, reading Milton."," Ve chvílích, které měla jenom pro sebe, zpravidla ve tmě pár minut předtím, než usnula, přemýšlela Briony o přízračném paralelním životě, v němž by byla na Girtonu a četla Miltona."
