"glanced","glance","pohlédl","pohlédnout","pf"," Harry glanced at Hermione, who looked very frightened but nodded."," Harry pohlédl na Hermionu, která se tvářila vylekaně, přesto však přikývla."
"sitting","sit","seděla","sedět","impf"," Hermione was sitting at a table, fast asleep, her head resting on an open Arithmancy book."," Hermiona seděla u stolu s hlavou položenou na rozevřené učebnici věštění z čísel a hluboce spala."
"resting","rest","spala","spát","impf"," Hermione was sitting at a table, fast asleep, her head resting on an open Arithmancy book."," Hermiona seděla u stolu s hlavou položenou na rozevřené učebnici věštění z čísel a hluboce spala."
"hoping","hope","doufali","doufat","impf"," They were among the first to reach the Great Hall at dinnertime, hoping to see Hagrid, but he was n't there."," Byli mezi prvními, kteří se dostavili do Velké síně k večeři, protože doufali, že tam uvidí Hagrida, ten tam však nebyl."
"see","see","uvidí","uvidět","pf"," They were among the first to reach the Great Hall at dinnertime, hoping to see Hagrid, but he was n't there."," Byli mezi prvními, kteří se dostavili do Velké síně k večeři, protože doufali, že tam uvidí Hagrida, ten tam však nebyl."
"fire","fire","nevyhodili","vyhodit","pf"," "" They would n't fire him, would they? "" said Hermione anxiously, not touching her steak-and-kidney pudding."," "" Přece by ho nevyhodili doopravdy, že ne? "" ujišťovala se bázlivě Hermiona, která se dosud ani nedotkla svého nákypu s hovězím masem a ledvinkami."
"touching","touch","nedotkla","dotknout","pf"," "" They would n't fire him, would they? "" said Hermione anxiously, not touching her steak-and-kidney pudding."," "" Přece by ho nevyhodili doopravdy, že ne? "" ujišťovala se bázlivě Hermiona, která se dosud ani nedotkla svého nákypu s hovězím masem a ledvinkami."
"watching","watch","pozoroval","pozorovat","impf"," Harry was watching the Slytherin table."," Harry pozoroval zmijozelský stůl."
"deserve","deserve","zasloužím","zasloužit","pf"," "" You -- thank you -- it 's more than I deserve -- thank you -- """," "" Ty jsi ... díky ... to je víc, než si zasloužím ... díky ... """
"doing","do","Nedělám","dělat","impf"," "" I 'm not doing this for you."," "" Nedělám to pro tebe."
"doing","do","Dělám","dělat","impf"," I 'm doing it because -- I do n't reckon my dad would 've wanted them to become killers -- just for you. """," Dělám to, protože si myslím, že by táta nechtěl, aby se z jeho nejlepších přátel stali zabijáci - kvůli něčemu, jako jsi ty. """
"do","do","Dělám","dělat","impf"," I 'm doing it because -- I do n't reckon my dad would 've wanted them to become killers -- just for you. """," Dělám to, protože si myslím, že by táta nechtěl, aby se z jeho nejlepších přátel stali zabijáci - kvůli něčemu, jako jsi ty. """
"wanted","want","nechtěl","chtít","impf"," I 'm doing it because -- I do n't reckon my dad would 've wanted them to become killers -- just for you. """," Dělám to, protože si myslím, že by táta nechtěl, aby se z jeho nejlepších přátel stali zabijáci - kvůli něčemu, jako jsi ty. """
"met","meet","setkal","setkat","pf"," I 've just met some of them."," S několika už jsem se setkal."
"teach","teach","učit","učit","impf"," "" How are we supposed to teach with those horrors floating around? """," "" Jak bychom asi mohli učit, kdyby kolem nás poletovaly ty stvůry? """
"Hear","hear","Slyšte","slyšet","impf"," "" Hear, hear! "" squeaked tiny Professor Flitwick, whose feet were dangling a foot from the ground."," "" Slyšte, slyšte! "" vypískl maličký profesor Kratiknot, kterému visely nohy dobrých dvacet čísel nad podlahou."
"hear","hear","Slyšte","slyšet","impf"," "" Hear, hear! "" squeaked tiny Professor Flitwick, whose feet were dangling a foot from the ground."," "" Slyšte, slyšte! "" vypískl maličký profesor Kratiknot, kterému visely nohy dobrých dvacet čísel nad podlahou."
"Hear","hear","slyšte","slyšet","impf"," "" Hear, hear! "" squeaked tiny Professor Flitwick, whose feet were dangling a foot from the ground."," "" Slyšte, slyšte! "" vypískl maličký profesor Kratiknot, kterému visely nohy dobrých dvacet čísel nad podlahou."
"hear","hear","slyšte","slyšet","impf"," "" Hear, hear! "" squeaked tiny Professor Flitwick, whose feet were dangling a foot from the ground."," "" Slyšte, slyšte! "" vypískl maličký profesor Kratiknot, kterému visely nohy dobrých dvacet čísel nad podlahou."
"dangling","dangle","visely","viset","impf"," "" Hear, hear! "" squeaked tiny Professor Flitwick, whose feet were dangling a foot from the ground."," "" Slyšte, slyšte! "" vypískl maličký profesor Kratiknot, kterému visely nohy dobrých dvacet čísel nad podlahou."
"said","say","povím","povědět","pf"," "" You know what, Hermione? "" said Ron, looking down at the enormous Arithmancy book Hermione had been using as a pillow."," "" Já ti něco povím, Hermiono, "" ozval se Ron s pohledem upřeným na objemnou učebnici věštění z čísel, která Hermioně před chvílí sloužila jako polštář."
"pulled","pull","vytáhl","vytáhnout","pf"," Harry quickly pulled out his wand, muttered, "" Dissendium! "" and shoved his bag into the statue, but before he could climb in himself, Neville came around the corner."," Harry rychle vytáhl hůlku, zamumlal Dissendium! a strčil do otevřené sochy brašnu, než do ní však stačil sám zalézt, vyšel zpoza rohu Neville."
"muttered","mutter","zamumlal","zamumlat","pf"," Harry quickly pulled out his wand, muttered, "" Dissendium! "" and shoved his bag into the statue, but before he could climb in himself, Neville came around the corner."," Harry rychle vytáhl hůlku, zamumlal Dissendium! a strčil do otevřené sochy brašnu, než do ní však stačil sám zalézt, vyšel zpoza rohu Neville."
"shoved","shove","strčil","strčit","pf"," Harry quickly pulled out his wand, muttered, "" Dissendium! "" and shoved his bag into the statue, but before he could climb in himself, Neville came around the corner."," Harry rychle vytáhl hůlku, zamumlal Dissendium! a strčil do otevřené sochy brašnu, než do ní však stačil sám zalézt, vyšel zpoza rohu Neville."
"forgot","forget","zapomněl","zapomenout","pf"," I forgot you were n't going to Hogsmeade either! """," Úplně jsem zapomněl, že ty taky nejedeš do Prasinek! """
"going","go","nejedeš","jet","impf"," I forgot you were n't going to Hogsmeade either! """," Úplně jsem zapomněl, že ty taky nejedeš do Prasinek! """
"thought","think","považovali","považovat","impf"," Wormtail had reappeared this evening when everyone had thought he was dead ..."," Červíček se dnes večer znovu po letech objevil, ačkoli ho všichni považovali za mrtvého ..."
"done","do","neudělal","udělat","pf"," Was it so impossible his father had done the same?"," Dalo se snad absolutně vyloučit, že jeho vlastní otec neudělal totéž?"
"see","see","viděl","vidět","impf"," The figure had been too far away to see distinctly ... yet he had felt sure, for a moment, before he 'd lost consciousness ..."," Ta postava byla příliš daleko, než aby ji viděl zřetelně ... přesto si v tu chvíli, než ztratil vědomí, byl její totožností jistý ..."
"lost","lose","ztratil","ztratit","pf"," The figure had been too far away to see distinctly ... yet he had felt sure, for a moment, before he 'd lost consciousness ..."," Ta postava byla příliš daleko, než aby ji viděl zřetelně ... přesto si v tu chvíli, než ztratil vědomí, byl její totožností jistý ..."
"fell","fall","spadl","spadnout","pf"," Ron made a valiant effort to get up again but fell back with a whimper of pain."," Ron se znovu statečně pokusil postavit, s bolestným zaskučením však spadl na podlahu."
"stopped","stop","zarazil","zarazit","pf"," Lupin stopped dead."," Lupin se na místě zarazil."
"whispered","whisper","zašeptala","zašeptat","pf"," "" Ages, "" Hermione whispered."," "" Dávno, "" zašeptala Hermiona."
"heading","head","míří","mířit","impf"," "" And it 's Gryffindor in possession, Alicia Spinner of Gryffindor with the Quaffle, heading straight for the Slytherin goal posts, looking good, Alicia!"," "" A míč má v držení Nebelvír, Alice Spinnetová z nebelvírského mužstva má Camrál a míří s ním přímo ke zmijozelské brance, to vypadá slibně, Alice!"
"come","come","přijdeš","přijít","pf"," "" I thought you 'd come and help your friend, "" he said hoarsely."," "" Napadlo mě, že přijdeš kamarádovi na pomoc, "" prohlásil chraptivě."
"said","say","prohlásil","prohlásit","pf"," "" I thought you 'd come and help your friend, "" he said hoarsely."," "" Napadlo mě, že přijdeš kamarádovi na pomoc, "" prohlásil chraptivě."
"sounded","sound","Znělo","znít","impf"," His voice sounded as though he had long since lost the habit of using it."," Znělo to, jako by si už dávno odvykl používat hlasu."
"using","use","používat","používat","impf"," His voice sounded as though he had long since lost the habit of using it."," Znělo to, jako by si už dávno odvykl používat hlasu."
"done","do","udělal","udělat","pf"," "" Your father would have done the same for me."," "" Tvůj otec by byl pro mne udělal totéž."
"run","run","neběžel","běžet","impf"," Brave of you not to run for a teacher."," Bylo od tebe statečné, žes neběžel pro nikoho z učitelů."
"bellowed","bellow","zařval","zařvat","pf"," The taunt about his father rang in Harry 's ears as though Black had bellowed it."," Posměšná poznámka o otci zadrnčela Harrymu v uších stejnou silou, jako kdyby ji Black zařval z plna hrdla."
"warn","warn","varovat","varovat","impf"," I must warn you at the outset that if you do not have the Sight, there is very little I will be able to teach you ..."," Musím vás ovšem hned na samém začátku varovat, že pokud vám chybí dar vidění, je jen velice málo věcí, které vás budu schopna naučit."
"teach","teach","naučit","naučit","pf"," I must warn you at the outset that if you do not have the Sight, there is very little I will be able to teach you ..."," Musím vás ovšem hned na samém začátku varovat, že pokud vám chybí dar vidění, je jen velice málo věcí, které vás budu schopna naučit."
"overturning","overturn","zvrátit","zvrátit","pf"," The attack on the Fat Lady -- entering Gryffindor Tower with a knife -- without Pettigrew, alive or dead, we have no chance of overturning Sirius 's sentence. """," Ten útok na Buclatou dámu - to, jak pronikl do nebelvírské věže s nožem v ruce - bez Pettigrewa, ať už živého nebo mrtvého - nemáme sebemenší šanci rozsudek nad Blackem zvrátit. """
"believe","believe","věříte","věřit","impf"," "" But you believe us. """," "" Vy nám ale věříte. """
"make","make","přimět","přimět","pf"," "" But I have no power to make other men see the truth, or to overrule the Minister of Magic ... """," "" Není ale v mých silách přimět ostatní, aby prozřeli a dali pravdě průchod, a nemohu změnit rozhodnutí ministra kouzel ... """
"overrule","overrule","změnit","změnit","pf"," "" But I have no power to make other men see the truth, or to overrule the Minister of Magic ... """," "" Není ale v mých silách přimět ostatní, aby prozřeli a dali pravdě průchod, a nemohu změnit rozhodnutí ministra kouzel ... """
"pointed","point","ukázala","ukázat","pf"," Oh, and dear "" -- she pointed at Neville -- "" you 'll be late next time, so mind you work extra-hard to catch up. """," "" A ještě něco - ty, drahoušku, "" ukázala na Nevilla, "" přijdeš příště pozdě, uč se tedy obzvlášť pilně, abys nezůstal pozadu. """
"find","find","Najít","najít","pf"," It took them so long to find her classroom that, early as they had left Divination, they were only just in time."," Najít její učebnu jim trvalo tak dlouho, že i když z jasnovidectví odešli ještě před koncem hodiny, málem to nestihli."
"took","take","trvalo","trvat","impf"," It took them so long to find her classroom that, early as they had left Divination, they were only just in time."," Najít její učebnu jim trvalo tak dlouho, že i když z jasnovidectví odešli ještě před koncem hodiny, málem to nestihli."
