"offer","offer","nepodal","podat","pf"," LAM DIDN'T SAY HELLO or offer to shake hands."," Lam nepozdravil ani nám nepodal ruku."
"frightened","frighten","vyděsilo","vyděsit","pf"," She would not admit to being frightened, would not dare seem the least bit vulnerable, and she certainly was n't about to give the impression that she needed me in any way."," V životě by nepřiznala, že ji to vyděsilo, neodvážila by se dát najevo byť jen sebemenší náznak zranitelnosli a zcela jislě se bude snažit nedat najevo, že by mě jakýmkoliv způsobem mohla potřebovat."
"give","give","dát","dát","pf"," She would not admit to being frightened, would not dare seem the least bit vulnerable, and she certainly was n't about to give the impression that she needed me in any way."," V životě by nepřiznala, že ji to vyděsilo, neodvážila by se dát najevo byť jen sebemenší náznak zranitelnosli a zcela jislě se bude snažit nedat najevo, že by mě jakýmkoliv způsobem mohla potřebovat."
"give","give","nedat","dát","pf"," She would not admit to being frightened, would not dare seem the least bit vulnerable, and she certainly was n't about to give the impression that she needed me in any way."," V životě by nepřiznala, že ji to vyděsilo, neodvážila by se dát najevo byť jen sebemenší náznak zranitelnosli a zcela jislě se bude snažit nedat najevo, že by mě jakýmkoliv způsobem mohla potřebovat."
"needed","need","potřebovat","potřebovat","impf"," She would not admit to being frightened, would not dare seem the least bit vulnerable, and she certainly was n't about to give the impression that she needed me in any way."," V životě by nepřiznala, že ji to vyděsilo, neodvážila by se dát najevo byť jen sebemenší náznak zranitelnosli a zcela jislě se bude snažit nedat najevo, že by mě jakýmkoliv způsobem mohla potřebovat."
"want","want","nechtěla","chtít","impf"," She did n't really want to know."," Ve skutečnosti to nechtěla vědět."
"wanted","want","Chtěla","chtít","impf"," What Claire wanted was some assurance that it would n't happen again."," Chtěla jen slyšet ujištění, že se něco takového už nebude opakovat."
"understood","understand","Pochopila","pochopit","pf"," She understood that."," Pochopila to."
"worrying","worry","bát","bát","impf"," They were quite ugly, but at least I had stopped worrying about clients and visitors collapsing in mid-sentence."," Byly to dost ohyzdné židle, ale už jsem se alespoň nemusel bát o své klienty a hosty, že se mi uprostřed věty složí na podlahu."
"listening","listen","Poslouchal","poslouchat","impf"," I was listening, with nothing to say."," Poslouchal jsem ho, ale nic jsem neříkal."
"say","say","neříkal","říkat","impf"," I was listening, with nothing to say."," Poslouchal jsem ho, ale nic jsem neříkal."
"stroked","stroke","hladili","hladit","impf"," The grandmother was the loudest, and she was stroked and soothed by the others."," Nejhlasitěji kvílela babička a ostatní ji hladili a utěšovali."
"soothed","soothe","utěšovali","utěšovat","impf"," The grandmother was the loudest, and she was stroked and soothed by the others."," Nejhlasitěji kvílela babička a ostatní ji hladili a utěšovali."
"believe","believe","uvěřit","uvěřit","pf"," I could n't believe it."," Nemohl jsem tomu uvěřit."
"lying","lie","leží","ležet","impf"," Those little bodies lying up there in boxes had never known so much love."," Vždyť ta drobounká tělíčka tam leží v bednách a nikdy se už nedozví, že je všichni měli tolik rádi."
"did","do","neudělali","udělat","pf"," Fortunately, we did not make the mistake of reproducing."," Naštěstí jsme neudělali tu chybu, že bychom se byli rozmnožili."
"make","make","neudělali","udělat","pf"," Fortunately, we did not make the mistake of reproducing."," Naštěstí jsme neudělali tu chybu, že bychom se byli rozmnožili."
"wish","wish","Přál","přát","impf"," I wish I had done things differently."," Přál bych si, aby se to všechno vyvíjelo jinak."
"entered","enter","vešel","vejít","pf"," As I entered the dark apartment, I needed Claire for the first time in years."," Když jsem vešel do temného bytu, poprvé po letech jsem potřeboval, aby mi Claire byla nablízku."
"needed","need","potřeboval","potřebovat","impf"," As I entered the dark apartment, I needed Claire for the first time in years."," Když jsem vešel do temného bytu, poprvé po letech jsem potřeboval, aby mi Claire byla nablízku."
"need","need","potřebuje","potřebovat","impf"," You come face to face with death and you need to talk about it."," Když se člověk ocitne tváří v tvář smrti, potřebuje si o tom pak s někým popovídat."
"looking","look","Hledal","hledat","impf"," Is anybody looking for me? """," Hledal mě někdo? """
"want","want","Chtějí","chtít","impf"," They want more tests. """," Chtějí mi dělat ještě nějaké zkoušky. """
"freed","free","osvobodil","osvobodit","pf"," At the age of thirty-two I was freed from the shackles of corporate servitude, and the money."," Ve věku dvaatřiceti let jsem se osvobodil z pout úřední poslušnosti a peněz."
"poking","poke","strčil","strčit","pf"," One cop was poking his head into each of the side offices."," Jeden z policistů strčil hlavu do dvou postranních kanceláří."
"felt","feel","Cítil","cítit","impf"," I felt Ruby ease behind me."," Cítil jsem, jak za mnou proklouzla Ruby."
"Relax","relax","Uklidni","uklidnit","pf"," "" Relax, "" Mordecai said to Sofia."," "" Uklidni se, "" obrátil se Mordecai na Sofii."
"relax","relax","uklidni","uklidnit","pf"," "" Just relax. """," "" Hlavně se uklidni. """
"talking","talk","mluvíte","mluvit","impf"," "" I do n't know what you 're talking about. """," "" Nevím, o čem to mluvíte. """
"put","put","Položil","položit","pf"," You put it on my desk. """," Položil jste mi ho na stůl. """
"said","say","prohlásil","prohlásit","pf"," "" You 're as crazy as hell, "" he said, and walked away."," "" Vy jste se snad zbláznil, "" prohlásil a odkráčel."
"waited","wait","Čekal","čekat","impf"," I waited for him to stop, but he kept going, past the rows of shelves, past the stacked tiers, past the front desk, and out of the library."," Čekal jsem, že se zastaví, ale on šel pořád dál, míjel jednu uličku mezi knihami za druhou, procházel kolem nacpaných regálů, pak obešel výdejový pult, vyšel z knihovny a byl pryč."
"going","go","šel","jít","impf"," I waited for him to stop, but he kept going, past the rows of shelves, past the stacked tiers, past the front desk, and out of the library."," Čekal jsem, že se zastaví, ale on šel pořád dál, míjel jednu uličku mezi knihami za druhou, procházel kolem nacpaných regálů, pak obešel výdejový pult, vyšel z knihovny a byl pryč."
"working","work","pracuje","pracovat","impf"," Take a guy living on the streets, in and out of shelters, working somewhere for minimum wage, trying his best to step up and become self-sufficient."," Jen si to představ - člověk žije na ulici, vymetá útulky, někde pracuje za minimální mzdu a zoufale se snaží trochu si pomoct a dosáhnout alespoň nějaké soběstačnosti."
"trying","try","snaží","snažit","impf"," Take a guy living on the streets, in and out of shelters, working somewhere for minimum wage, trying his best to step up and become self-sufficient."," Jen si to představ - člověk žije na ulici, vymetá útulky, někde pracuje za minimální mzdu a zoufale se snaží trochu si pomoct a dosáhnout alespoň nějaké soběstačnosti."
"sleeping","sleep","spí","spát","impf"," Then he gets arrested for sleeping under a bridge."," A pak ho seberou za to, že spí pod mostem."
"want","want","nechce","chtít","impf"," He does n't want to be sleeping under a bridge, but everybody 's got to sleep somewhere."," On nechce spát pod mostem, ale každý přece musí někde spát."
"sleeping","sleep","spát","spát","impf"," He does n't want to be sleeping under a bridge, but everybody 's got to sleep somewhere."," On nechce spát pod mostem, ale každý přece musí někde spát."
"sleep","sleep","spát","spát","impf"," He does n't want to be sleeping under a bridge, but everybody 's got to sleep somewhere."," On nechce spát pod mostem, ale každý přece musí někde spát."
"sleeping","sleep","spát","spát","impf"," He does n't want to be sleeping under a bridge, but everybody 's got to sleep somewhere."," On nechce spát pod mostem, ale každý přece musí někde spát."
"sleep","sleep","spát","spát","impf"," He does n't want to be sleeping under a bridge, but everybody 's got to sleep somewhere."," On nechce spát pod mostem, ale každý přece musí někde spát."
"sat","sit","seděl","sedět","impf"," A tiny man with wild eyes sat on the edge of a cot, looking at us but saying nothing."," Na okraji polního lůžka seděl hubený muž s nepříčetným výrazem, díval se na nás, ale neřekl ani slovo."
"looking","look","díval","dívat","impf"," A tiny man with wild eyes sat on the edge of a cot, looking at us but saying nothing."," Na okraji polního lůžka seděl hubený muž s nepříčetným výrazem, díval se na nás, ale neřekl ani slovo."
"saying","say","neřekl","říci","pf"," A tiny man with wild eyes sat on the edge of a cot, looking at us but saying nothing."," Na okraji polního lůžka seděl hubený muž s nepříčetným výrazem, díval se na nás, ale neřekl ani slovo."
"moved","move","nepohnuly","pohnout","pf"," The wild eyes never moved."," Nepříčetné oči se ani nepohnuly."
"wore","wear","Měl","mít","impf"," He wore a blue lab jacket and shoes with thick rubber soles."," Měl na sobě modrý laboratorní plášť a boty se silnou gumovou podrážkou."
"followed","follow","Následovali","následovat","impf"," We followed him through a door, down a sterile hallway where the temperature began dropping, and, finally, to the main holding room."," Následovali jsme ho dveřmi do sterilní chodby, kde postupně začala klesat teplota, až jsme konečně dorazili k místnosti s ostatky."
"began","begin","začala","začít","pf"," We followed him through a door, down a sterile hallway where the temperature began dropping, and, finally, to the main holding room."," Následovali jsme ho dveřmi do sterilní chodby, kde postupně začala klesat teplota, až jsme konečně dorazili k místnosti s ostatky."
"dropping","drop","klesat","klesat","impf"," We followed him through a door, down a sterile hallway where the temperature began dropping, and, finally, to the main holding room."," Následovali jsme ho dveřmi do sterilní chodby, kde postupně začala klesat teplota, až jsme konečně dorazili k místnosti s ostatky."
"saw","see","sledovali","sledovat","impf"," Three of our clients saw it all; three harmless street gentlemen in for a quick word with Sofia."," Celý výjev sledovali tři naši klienti - tři neškodní pánové z ulice, kteří zaskočili za Sofií na slovíčko."
"trying","try","snažil","snažit","impf"," Our client is trying to clean up some of that mess. """," Náš klient se snažil trochu to svinstvo vymést. """
