"want","want","Chci","chtít","impf"," "" I want him to take me seriously."," "" Chci, aby mě bral vážně."
"seen","see","nezahlédne","zahlédnout","pf"," It would probably be best if we were n't seen together."," Možná bude rozumnější, když nás nikdo nezahlédne spolu."
"realized","realize","Uvědomila","uvědomit","pf"," She realized that she was the last person still sitting in a seat."," Uvědomila si, že je poslední, kdo sedí na svém místě."
"sitting","sit","sedí","sedět","impf"," She realized that she was the last person still sitting in a seat."," Uvědomila si, že je poslední, kdo sedí na svém místě."
"told","tell","řekl","říci","pf"," Lawson had told him she was not only a Level Five dreamer, but also a whiz with computers."," Lawson mu o ní řekl, že nejenže je "" pětka "" na stupnici bdělého snění, ale taky jednička na počítače."
"loved","love","miloval","milovat","impf"," Lawson loved high-tech gadgets but had no aptitude for dealing with them. He had been delighted with Katherine 's skill."," Lawson nejmodernější technické vymoženosti miloval, ale neuměl s nimi zacházet, a právě proto měl z Katherininých schopností takovou radost."
"remove","remove","neodložil","odložit","pf"," The malevolent cloud cover made the wraparound, obsidian-tinted sunglasses he wore unnecessary, but he did not remove them."," Škodolibé mraky ještě zdůraznily zbytečnost jeho slunečních brýlí, ale neodložil je."
"dated","date","chodila","chodit","impf"," The three were among the handful of men she had dated in recent years."," Tři jmenovaní patřili do sbírky mužů, s nimiž chodila."
"started","start","začínal","začínat","impf"," All followed the familiar pattern : a roller-coaster ride that started out with a lot of enthusiastic conversations about their dreams, followed by steep plunges into boredom."," Průběh známosti byl vždy stejný a připomínal jízdu na horské dráze : začínal nadšenými rozhovory o jejich snech, po nichž následoval prudký sešup do nudy."
"followed","follow","následoval","následovat","impf"," All followed the familiar pattern : a roller-coaster ride that started out with a lot of enthusiastic conversations about their dreams, followed by steep plunges into boredom."," Průběh známosti byl vždy stejný a připomínal jízdu na horské dráze : začínal nadšenými rozhovory o jejich snech, po nichž následoval prudký sešup do nudy."
"followed","follow","následoval","následovat","impf"," All followed the familiar pattern : a roller-coaster ride that started out with a lot of enthusiastic conversations about their dreams, followed by steep plunges into boredom."," Průběh známosti byl vždy stejný a připomínal jízdu na horské dráze : začínal nadšenými rozhovory o jejich snech, po nichž následoval prudký sešup do nudy."
"continued","continue","pokračovala","pokračovat","impf"," "" Well, if it makes you feel any better, "" she continued, "" Ellis Cutler is not a hot date."," "" Jestli tě to uklidní, "" pokračovala, "" s Ellisem Cutlerem nic nemám."
"Working","work","Pracovat","pracovat","impf"," Working with these guys was always problematic but they did have their uses."," Pracovat s těmi ubožáky bylo vždycky těžké, ale jejímu záměru posloužili."
"reminded","remind","připomněla","připomenout","pf"," She reminded herself that it had been extremely fortunate that two of them, Albert Gibbs and Yolland, happened to live in the Los Angeles area and had been available to her on such short notice."," Znovu si připomněla, jaké měla štěstí, že dva z nich, Albert Gibbs a Yolland, náhodou žili v Los Angeles, takže je mohla takřka okamžitě nasadit do akce."
"wait","wait","počkat","počkat","pf"," "" Remember, wait for my signal. """," "" Nezapomeňte, že musíte počkat na můj signál. """
"get","get","dostaly","dostat","pf"," "" Aha, now we get to the real issue. """," "" Vida, teď jsme se dostaly k jádru věci. """
"get","get","dostat","dostat","pf"," I almost did n't tell you about it because, to be honest, I do n't know how to get it."," Popravdě řečeno, nevím, jak se k ní dostat."
"gave","give","dal","dát","pf"," Most of it is under tight security at Frey-Salter. Lawson gave the rest to the agent who is field-testing it for him. """," Většinu střeží ve Frey - Salteru jako oko v hlavě, malou část dal Lawson agentovi, který mu zajišťuje testování. """
"says","say","říkala","říkat","impf"," Beth says she 's renting a house."," Beth říkala, že si pronajala dům."
"renting","rent","pronajala","pronajmout","pf"," Beth says she 's renting a house."," Beth říkala, že si pronajala dům."
"want","want","Chci","chtít","impf"," I want her back under control as soon as possible. """," Chci ji mít pod kontrolou co možná nejdřív. """
"find","find","najdeš","najít","pf"," "" Call me after you find her. """," "" Hned jak ji najdeš, mi zavolej. """
"Call","call","zavolej","zavolat","pf"," "" Call me after you find her. """," "" Hned jak ji najdeš, mi zavolej. """
"asked","ask","zeptal","zeptat","pf"," "" Everything okay there? "" Lawson asked."," "" Děje se něco? "" zeptal se Lawson."
"burned","burn","spálil","spálit","pf"," "" I just burned lunch. “"," "" Právě jsem si spálil oběd. """
"sticking","stick","držíš","držet","impf"," „ You still sticking to that mostly vegetarian diet you started a while back? """," "" Pořád ještě držíš vegetariánskou dietu, na kterou ses před časem dal? """
"see","see","Nechápu","chápat","impf"," "" Do n't see how you can stand all that healthy green stuff."," "" Nechápu, jak můžeš jíst všechny ty úžasně zdravé zeleninové blafy."
"sensed","sense","vycítila","vycítit","pf"," Ellis 's fingers closed around hers, firm and strong. She sensed the power in him but she also knew that it was under cool and complete control."," Ellisův pevný stisk prozrazoval velkou sílu, ale Isabel vycítila, že ji chladnokrevně a dokonale ovládá."
"driving","drive","jedu","jet","impf"," "" In the dream I 'm driving a car toward an intersection and I know I have to brake or there will be a crash but I ca n't take my foot off the accelerator. """," "" Zdálo se mi, že jedu autem, blížím se ke křižovatce a vím, že musím zabrzdit, jinak dojde ke srážce, ale nedokážu stáhnout nohu z plynu. """
"entrust","entrust","svěřil","svěřit","pf"," Belvedere had been right to entrust his papers to her."," Starý pán udělal dobře, když svěřil výsledky svého bádání právě jí."
"published","publish","vydat","vydat","pf"," If anyone would take on the responsibility of getting him published posthumously, it was Isabel."," Pokud se vůbec někdo ujme úkolu vydat posmrtně jeho dílo, pak to bude ona."
"announced","announce","ohlásila","ohlásit","pf"," "" Wine 's ready, "" she announced cheerfully."," "" Nalévá se víno, "" ohlásila vesele z kuchyňského koutu."
"smiled","smile","usmál","usmát","pf"," Ellis smiled."," Ellis se usmál."
"buy","buy","koupit","koupit","pf"," "" We plan to buy a house and new furniture to go with it."," "" Máme v úmyslu koupit si dům a do něho nábytek."
"Does","do","brát","brát","impf"," "" Does this mean marriage? """," "" Znamená to, že se budete brát? """
"opened","open","otevřel","otevřít","pf"," Ellis opened the door."," Ellis otevřel dveře."
"raised","raise","zvedl","zvednout","pf"," Farrell raised his brows."," Farrell zvedl ukazováček."
"talking","talk","mluvíš","mluvit","impf"," "" What are you talking about? """," "" O čem to mluvíš? """
"missing","miss","chybělo","chybět","impf"," "" That 's what I 've been missing in my self-analysis. """," "" Tohle mi chybělo, když jsem hledala vysvětlení svých problémů. """
"thought","think","Myslela","myslet","impf"," "" I thought I had it all figured out but I was lacking a piece of the puzzle."," "" Myslela jsem, že jsem ho našla, ale scházel mi jeden dílek skládačky."
"lacking","lack","scházel","scházet","impf"," "" I thought I had it all figured out but I was lacking a piece of the puzzle."," "" Myslela jsem, že jsem ho našla, ale scházel mi jeden dílek skládačky."
"stare","stare","zíral","zírat","impf"," He swung around to stare at her."," Otočil se na podpatku a nechápavě na ni zíral."
"expect","expect","očekávat","očekávat","impf"," But I guess I ca n't expect you to see it that way, can I?"," Ale od tebe můžu sotva očekávat, že to pochopíš."
"see","see","pochopíš","pochopit","pf"," But I guess I ca n't expect you to see it that way, can I?"," Ale od tebe můžu sotva očekávat, že to pochopíš."
"led","lead","zavede","zavést","pf"," No matter what happened, no matter where this moment led, she had to discover what awaited her in this bright, new dawn."," Bez ohledu na to, co se stane, kam ji zavede tato chvíle, musela zjistit, co jí přinese nové svítání."
"discover","discover","zjistit","zjistit","pf"," No matter what happened, no matter where this moment led, she had to discover what awaited her in this bright, new dawn."," Bez ohledu na to, co se stane, kam ji zavede tato chvíle, musela zjistit, co jí přinese nové svítání."
"crushed","crush","přitiskl","přitisknout","pf"," Ellis tightened his arms around her and crushed her against the length of his body."," Sevřel ji v pažích a přitiskl k sobě po celé délce těla."
"want","want","toužím","toužit","impf"," "" I want you so much, I 'm hurting tonight."," "" Tak hrozně po tobě toužím, až mě to bolí."
