"meet","meet","nesetkáme","setkat","pf"," "" And I will let you go at that - and may we never meet again! """," "" Především skoncuju s vámi - a kéž se už nikdy nesetkáme! """
"faded","fade","sláblo","slábnout","impf"," As the light faded Bilbo thought he saw away to the right, or to the left, the shadowy form of a great bear prowling along in the same direction."," Když světlo sláblo, Bilbovi se zdálo, že zahlédá jednou napravo a podruhé nalevo temný obrys velikého medvěda, plížícího se týmž směrem."
"thought","think","zdálo","zdát","impf"," As the light faded Bilbo thought he saw away to the right, or to the left, the shadowy form of a great bear prowling along in the same direction."," Když světlo sláblo, Bilbovi se zdálo, že zahlédá jednou napravo a podruhé nalevo temný obrys velikého medvěda, plížícího se týmž směrem."
"mention","mention","zmínit","zmínit","pf"," But if he dared to mention it to Gandalf, the wizard only said :"," Ale když se odvážil zmínit se o tom Gandalfovi, čaroděj mu jenom doporučil :"
"started","start","vyjeli","vyjet","pf"," Next day they started before dawn, though their night had been short."," Nazítří vyjeli před svítáním, třebaže se v noci vyspali jen kratičce."
"coming","come","přichází","přicházet","impf"," Just coming round again, I should say, after a bee-autiful sleep."," Asi přichází k sobě, když se krásně vyspinkal."
"show","show","Ukážu","ukázat","pf"," I 'll show you. """," Ukážu vám ho. """
"hanging","hang","visely","viset","impf"," With that one of the fat spiders ran along a rope, till it came to a dozen bundles hanging in a row from a high branch."," S těmi slovy se jeden z tlustých pavouků rozběhl po provaze pavučiny, až doběhl k tuctu ranců, které visely v řadě z vysoké větve."
"dropped","drop","upustil","upustit","pf"," "" You would have dropped him, "" said Dori, "" if a goblin had suddenly grabbed your leg from behind in the dark, tripped up your feet, and kicked you in the back! """," "" Vy byste ho byl taky upustil, "" bránil se Dori, "" kdyby vás nějaký skřet znenadání popadl ve tmě za nohu, podrazil vás a zezadu vás nakopl! """
"grabbed","grab","popadl","popadnout","pf"," "" You would have dropped him, "" said Dori, "" if a goblin had suddenly grabbed your leg from behind in the dark, tripped up your feet, and kicked you in the back! """," "" Vy byste ho byl taky upustil, "" bránil se Dori, "" kdyby vás nějaký skřet znenadání popadl ve tmě za nohu, podrazil vás a zezadu vás nakopl! """
"pick","pick","nesebral","sebrat","pf"," "" Then why did n't you pick him up again? """," "" Tak proč jste ho zase nesebral? """
"ask","ask","ptát","ptát","impf"," Can you ask!"," Jak se tak můžete ptát?"
"falling","fall","padal","padat","impf"," Goblins fighting and biting in the dark, everybody falling over bodies and hitting one another!"," Skřetové na nás doráželi a kousali ve tmě, jeden padal přes druhého a všichni jsme do sebe vráželi."
"sat","sit","seděl","sedět","impf"," Poor Bilbo sat in the dark thinking of all the horrible names of all the giants and ogres he had ever heard told of in tales, but not one of them had done all these things."," Chudák Bilbo sice pochopil, že šišlavý Glum měl na mysli "" krále skolí "" a nikoliv nějaké školení, ale stejně seděl ve tmě a marně si lámal hlavu, který ze strašných obrů a lidožroutů, o jakých slýchal vyprávět, by dokázal všechny tyhle věci."
"told","tell","vyprávět","vyprávět","impf"," Poor Bilbo sat in the dark thinking of all the horrible names of all the giants and ogres he had ever heard told of in tales, but not one of them had done all these things."," Chudák Bilbo sice pochopil, že šišlavý Glum měl na mysli "" krále skolí "" a nikoliv nějaké školení, ale stejně seděl ve tmě a marně si lámal hlavu, který ze strašných obrů a lidožroutů, o jakých slýchal vyprávět, by dokázal všechny tyhle věci."
"think","think","Měl","mít","impf"," He had a feeling that the answer was quite different and that he ought to know it, but he could not think of it."," Měl pocit, že rozluštění tkví někde docela jinde a že by na to měl přijít, jenže na nic nepřicházel."
"think","think","měl","mít","impf"," He had a feeling that the answer was quite different and that he ought to know it, but he could not think of it."," Měl pocit, že rozluštění tkví někde docela jinde a že by na to měl přijít, jenže na nic nepřicházel."
"get","get","Dostal","dostat","pf"," He began to get frightened, and that is bad for thinking."," Dostal strach, a to je pro myšlení zhouba."
"began","begin","začal","začít","pf"," Gollum began to get out of his boat."," Glum začal opět vylézat z člunu."
"heard","hear","slyšel","slyšet","impf"," Not far from the mouth of the Forest River was the strange town he heard the elves speak of in the king 's cellars."," Nedaleko od ústí Lesní řeky leželo podivné město, o kterém slyšel Bilbo mluvit v královských sklepech."
"speak","speak","mluvit","mluvit","impf"," Not far from the mouth of the Forest River was the strange town he heard the elves speak of in the king 's cellars."," Nedaleko od ústí Lesní řeky leželo podivné město, o kterém slyšel Bilbo mluvit v královských sklepech."
"built","build","postaveno","postavit","pf"," It was not built on the shore, though there were a few huts and buildings there, but right out on the surface of the lake, protected from the swirl of the entering river by a promontory of rock which formed a calm bay."," Nebylo postaveno na břehu, ačkoli i tam stálo pár budov a chatrčí, nýbrž přímo na hladině jezera, a před vířením vlévající se řeky bylo chráněno skalnatou výspou, která vytvářela klidný záliv."
"protected","protect","chráněno","chránit","impf"," It was not built on the shore, though there were a few huts and buildings there, but right out on the surface of the lake, protected from the swirl of the entering river by a promontory of rock which formed a calm bay."," Nebylo postaveno na břehu, ačkoli i tam stálo pár budov a chatrčí, nýbrž přímo na hladině jezera, a před vířením vlévající se řeky bylo chráněno skalnatou výspou, která vytvářela klidný záliv."
"discovered","discover","objevil","objevit","pf"," Hiding behind one of the largest barrels Bilbo discovered the trapdoors and their use, and lurking there, listening to the talk of the king 's servants, he learnt how the wine and other goods came up the rivers, or over land, to the Long Lake."," Z úkrytu za největšími sudy objevil Bilbo padací dveře a jejich účel, a když tam tak číhal a poslouchal řeči královských služebníků, dověděl se, že víno i jiné zboží se dopravuje po řekách nebo po souši na Dlouhé jezero."
"lurking","lurk","číhal","číhat","impf"," Hiding behind one of the largest barrels Bilbo discovered the trapdoors and their use, and lurking there, listening to the talk of the king 's servants, he learnt how the wine and other goods came up the rivers, or over land, to the Long Lake."," Z úkrytu za největšími sudy objevil Bilbo padací dveře a jejich účel, a když tam tak číhal a poslouchal řeči královských služebníků, dověděl se, že víno i jiné zboží se dopravuje po řekách nebo po souši na Dlouhé jezero."
"listening","listen","poslouchal","poslouchat","impf"," Hiding behind one of the largest barrels Bilbo discovered the trapdoors and their use, and lurking there, listening to the talk of the king 's servants, he learnt how the wine and other goods came up the rivers, or over land, to the Long Lake."," Z úkrytu za největšími sudy objevil Bilbo padací dveře a jejich účel, a když tam tak číhal a poslouchal řeči královských služebníků, dověděl se, že víno i jiné zboží se dopravuje po řekách nebo po souši na Dlouhé jezero."
"learnt","learn","dověděl","dovědět","pf"," Hiding behind one of the largest barrels Bilbo discovered the trapdoors and their use, and lurking there, listening to the talk of the king 's servants, he learnt how the wine and other goods came up the rivers, or over land, to the Long Lake."," Z úkrytu za největšími sudy objevil Bilbo padací dveře a jejich účel, a když tam tak číhal a poslouchal řeči královských služebníků, dověděl se, že víno i jiné zboží se dopravuje po řekách nebo po souši na Dlouhé jezero."
"listen","listen","poslouchal","poslouchat","impf"," then he cocked his head on one side, as if to listen;"," potom naklonil hlavu na stranu, jako by poslouchal;"
"sang","sing","zazpíval","zazpívat","pf"," and again he sang, and again he listened."," a znovu zazpíval a znovu poslouchal."
"listened","listen","poslouchal","poslouchat","impf"," and again he sang, and again he listened."," a znovu zazpíval a znovu poslouchal."
"tell","tell","povědět","povědět","pf"," "" I believe he is trying to tell us something, "" said Balin;"," "" Zdá se, že nám chce něco povědět, "" řekl Balin;"
"said","say","povědět","povědět","pf"," "" I believe he is trying to tell us something, "" said Balin;"," "" Zdá se, že nám chce něco povědět, "" řekl Balin;"
"tell","tell","řekl","říci","pf"," "" I believe he is trying to tell us something, "" said Balin;"," "" Zdá se, že nám chce něco povědět, "" řekl Balin;"
"said","say","řekl","říci","pf"," "" I believe he is trying to tell us something, "" said Balin;"," "" Zdá se, že nám chce něco povědět, "" řekl Balin;"
"follow","follow","nerozumím","rozumět","impf"," "" but I cannot follow the speech of such birds, it is very quick and difficult."," "" jenže já řeči takových ptáků nerozumím, je moc rychlá a těžká."
"said","say","odpověděl","odpovědět","pf"," "" Not very well, "" said Bilbo ( as a matter of fact, he could make nothing of it at all );"," "" Ne zvlášť dobře, "" odpověděl Bilbo ( ve skutečnosti z ní nerozuměl vůbec ničemu );"
"seems","seem","zdá","zdát","impf"," "" but the old fellow seems very excited. """," "" ale ten staroušek se zdá hrozně rozrušený. """
"searched","search","pátrali","pátrat","impf"," He had barely scrambled out on the far bank, shivering and spluttering, when up came elves in the gloom with bright lanterns and searched for the cause of the noise."," Sotva se vyškrábal na druhý břeh, všecek roztřesený a uprskaný, vynořili se ze tmy elfové s jasnými lucernami a pátrali po příčině žbluňknutí."
