"wants","want","chtělo","chtít","impf"," You think I 'm stubborn? Amanda wants to shout."," A to tvrdíte, že já jsem tvrdohlavá? chtělo se vykřiknout Amandě."
"open","open","votevřu","otevřít","pf"," "" Well, I realized that if I did n't open the door, he was just gonna break it down, so I told him I 'd open the door, but only if he promised to calm down first."," "" Nó, mně došlo, že dyž mu nevotevřu dvéře, tak je vyrazí, a tak sem mu řekla, že teda jako votevřu, ale jenom dyž mi slíbí, že se nejdřív uklidní."
"open","open","votevřu","otevřít","pf"," "" Well, I realized that if I did n't open the door, he was just gonna break it down, so I told him I 'd open the door, but only if he promised to calm down first."," "" Nó, mně došlo, že dyž mu nevotevřu dvéře, tak je vyrazí, a tak sem mu řekla, že teda jako votevřu, ale jenom dyž mi slíbí, že se nejdřív uklidní."
"promised","promise","slíbí","slíbit","pf"," "" Well, I realized that if I did n't open the door, he was just gonna break it down, so I told him I 'd open the door, but only if he promised to calm down first."," "" Nó, mně došlo, že dyž mu nevotevřu dvéře, tak je vyrazí, a tak sem mu řekla, že teda jako votevřu, ale jenom dyž mi slíbí, že se nejdřív uklidní."
"calm","calm","uklidní","uklidnit","pf"," "" Well, I realized that if I did n't open the door, he was just gonna break it down, so I told him I 'd open the door, but only if he promised to calm down first."," "" Nó, mně došlo, že dyž mu nevotevřu dvéře, tak je vyrazí, a tak sem mu řekla, že teda jako votevřu, ale jenom dyž mi slíbí, že se nejdřív uklidní."
"promised","promise","slíbil","slíbit","pf"," And he promised, and then it got real quiet, except for the baby crying, so I opened the door, and next thing I knew, he was all over me, punching me and ripping at my dress. """," A von mi to slíbil, a pak vopravdu ztichnul, akorát mimino vřískalo, no a já teda votevřela, a než jsem se stačila rozkoukat, už po mně skočil a tlouk mě a trhal mně šaty. """
"opened","open","votevřela","otevřít","pf"," And he promised, and then it got real quiet, except for the baby crying, so I opened the door, and next thing I knew, he was all over me, punching me and ripping at my dress. """," A von mi to slíbil, a pak vopravdu ztichnul, akorát mimino vřískalo, no a já teda votevřela, a než jsem se stačila rozkoukat, už po mně skočil a tlouk mě a trhal mně šaty. """
"ripping","rip","trhal","trhat","impf"," And he promised, and then it got real quiet, except for the baby crying, so I opened the door, and next thing I knew, he was all over me, punching me and ripping at my dress. """," A von mi to slíbil, a pak vopravdu ztichnul, akorát mimino vřískalo, no a já teda votevřela, a než jsem se stačila rozkoukat, už po mně skočil a tlouk mě a trhal mně šaty. """
"bring","bring","přinese","přinést","pf"," The new day will bring a fresh batch of lowlife to her desk to be processed and prepped."," Zítřejší ráno jí přinese na stůl novou dávku zločinů, aby se jich ujala."
"take","take","dostanete","dostat","pf"," Pay your money; take your chance."," Vysázejte peníze, a dostanete šanci."
"sees","see","podívala","podívat","pf"," Amanda checks her rear view mirror as she switches into the right hand lane, sees her mother 's eyes lurking behind her own."," Amanda se podívala do zpětného zrcátka, když odbočila do pravého pruhu, a ze zrcátka se na ni zadíval matčin obličej."
"warn","warn","varovaly","varovat","impf"," Some faces do n't blur as easily as others, the eyes warn."," Některé tváře se nerozplynou tak lehce jako jiné, varovaly ji ty oči."
"swear","swear","Přísaháte","přísahat","impf"," "" Do you swear to tell the truth, the whole truth, and nothing but the truth? "" the clerk intones solemnly as Derek Clemens lays his left hand across the Bible, and raises his right."," "" Přísaháte, že budete mluvit pravdu, jenom pravdu a nic než pravdu? "" pronesl úředník formálně, když Derek Clemens položil svou levou ruku na Bibli a zvedl pravičku."
"tell","tell","mluvit","mluvit","impf"," "" Do you swear to tell the truth, the whole truth, and nothing but the truth? "" the clerk intones solemnly as Derek Clemens lays his left hand across the Bible, and raises his right."," "" Přísaháte, že budete mluvit pravdu, jenom pravdu a nic než pravdu? "" pronesl úředník formálně, když Derek Clemens položil svou levou ruku na Bibli a zvedl pravičku."
"lays","lay","položil","položit","pf"," "" Do you swear to tell the truth, the whole truth, and nothing but the truth? "" the clerk intones solemnly as Derek Clemens lays his left hand across the Bible, and raises his right."," "" Přísaháte, že budete mluvit pravdu, jenom pravdu a nic než pravdu? "" pronesl úředník formálně, když Derek Clemens položil svou levou ruku na Bibli a zvedl pravičku."
"raises","raise","zvedl","zvednout","pf"," "" Do you swear to tell the truth, the whole truth, and nothing but the truth? "" the clerk intones solemnly as Derek Clemens lays his left hand across the Bible, and raises his right."," "" Přísaháte, že budete mluvit pravdu, jenom pravdu a nic než pravdu? "" pronesl úředník formálně, když Derek Clemens položil svou levou ruku na Bibli a zvedl pravičku."
"wearing","wear","měl","mít","impf"," Although he is wearing a clean white shirt and pressed black pants, as per Amanda 's instructions, there is something vaguely slovenly about his appearance."," I když měl na sobě čistou bílou košili a těsné černé kalhoty, které si oblékl na Amandinu radu, působil stále jaksi neupraveně."
"opening","open","otvírat","otvírat","impf"," Because John was a stickler for never opening the door unless you were absolutely sure who was on the other side."," Protože John byl posedlý tím, že nemám otvírat dveře, dokud si nejsem stoprocentně jistá, kdo je za nimi."
"answered","answer","odpověděl","odpovědět","pf"," And this very deep voice answered, ' Mrs."," A pak mi takový hluboký hlas odpověděl :"
"called","call","zavolala","zavolat","pf"," At barely six a.m., she called the airlines and was able to secure the last available seat on the non-stop flight that left Palm Beach for Toronto at two-thirty in the afternoon."," Ještě nebylo ani šest ráno, když zavolala na letiště a podařilo se jí zarezervovat si poslední volné místo v non stop letu z Palm Beach do Toronta v půl třetí odpoledne."
"asked","ask","zeptala","zeptat","pf"," "" Any particular reason I can give people? "" Kelly asked, her voice alarmingly perky despite the early-morning hour."," "" A co mám říct, až vás budou shánět "" zeptala se Kelly hlasem, který byl navzdory nekřesťansky časné hodině svěží a energický."
"retrieve","retrieve","Vrátila","vrátit","pf"," The woman, whose nameplate on her desk reveals her name to be Wendy Kearns, smiles blankly and leaves her desk to retrieve the requested papers from the storage area at the back, returning moments later with a stack of newspapers whose spines are neatly bound in plastic wrap."," Vrátila se za okamžik se stohem deníků, jejichž hřbety byly zataveny do plastové fólie."
"returning","return","Vrátila","vrátit","pf"," The woman, whose nameplate on her desk reveals her name to be Wendy Kearns, smiles blankly and leaves her desk to retrieve the requested papers from the storage area at the back, returning moments later with a stack of newspapers whose spines are neatly bound in plastic wrap."," Vrátila se za okamžik se stohem deníků, jejichž hřbety byly zataveny do plastové fólie."
"hands","hand","Podala","podat","pf"," She hands them across the desk to Amanda."," Podala je přes pult Amandě."
"thinks","think","pomyslela","pomyslet","pf"," Another perfect day in south Florida, Amanda thinks, feeling vaguely guilty for not enjoying it more."," Další příjemný den na jižní Floridě, pomyslela si Amanda a pocítila neurčitou výčitku nad tím, že si to neužívá víc."
"feeling","feel","pocítila","pocítit","pf"," Another perfect day in south Florida, Amanda thinks, feeling vaguely guilty for not enjoying it more."," Další příjemný den na jižní Floridě, pomyslela si Amanda a pocítila neurčitou výčitku nad tím, že si to neužívá víc."
"enjoying","enjoy","neužívá","užívat","impf"," Another perfect day in south Florida, Amanda thinks, feeling vaguely guilty for not enjoying it more."," Další příjemný den na jižní Floridě, pomyslela si Amanda a pocítila neurčitou výčitku nad tím, že si to neužívá víc."
"mean","mean","myslíš","myslet","impf"," "" What do you mean, not yet?"," "" Jak to myslíš, že ještě ne?"
"waiting","wait","čekáš","čekat","impf"," What are you waiting for? """," Na co čekáš? """
"reminds","remind","připomněla","připomenout","pf"," "" The wedding is n't till June, "" Amanda reminds her friend gently."," "" Svatba přece bude až v červnu, "" připomněla Amanda rozverně přítelkyni."
"reveals","reveal","odhalil","odhalit","pf"," The young man 's smile reveals at least a dozen more teeth than necessary."," Široký úsměv mladého muže za pultem odhalil mnohem víc zubů, než bylo třeba."
"concentrate","concentrate","soustředit","soustředit","pf"," Amanda delays looking at the picture of her mother for as long as she can, choosing to concentrate on the text below it."," Amanda odkládala pohled na fotografie své matky tak dlouho, jak jen to šlo, a pokoušela se soustředit na text pod nimi."
"grow","grow","vyrůstaly","vyrůstat","impf"," Miniscule blond hairs, like peach fuzz, grow along the underside of her chin, and her flesh is soft and translucent with age."," Z pokožky pod bradou jí sem tam vyrůstaly miniaturní nazlátlé chloupky a pleť měla ochablou a průsvitnou věkem."
"feels","feel","cítila","cítit","impf"," Amanda feels the scrutiny of those eyes even as she keeps her attention riveted to her mother 's mouth."," Amanda na sobě cítila jeho palčivost i ve chvíli, kdy přenesla pozornost k matčiným ústům."
"facing","face","hleděli","hledět","impf"," They stand facing one another for several seconds."," Chvíli stáli a hleděli jeden na druhého."
"says","say","řekl","říci","pf"," "" All right, "" he says finally."," "" Dobře, "" řekl konečně."
"says","say","prohlásila","prohlásit","pf"," "" That prosecutor seems like a real bitch on wheels, "" Amanda says, then laughs out loud, a distant memory jumping in front of her line of vision, like a pedestrian darting out from between two parked cars."," "" Ta státní zástupkyně vypadá jako puncovaná ježibaba, "" prohlásila Amanda a najednou se hlasitě rozesmála, když jí do myšlenek náhle skočila dávná vzpomínka, jako chodec, který se vrhne mezi dvě auta."
"jumping","jump","skočila","skočit","pf"," "" That prosecutor seems like a real bitch on wheels, "" Amanda says, then laughs out loud, a distant memory jumping in front of her line of vision, like a pedestrian darting out from between two parked cars."," "" Ta státní zástupkyně vypadá jako puncovaná ježibaba, "" prohlásila Amanda a najednou se hlasitě rozesmála, když jí do myšlenek náhle skočila dávná vzpomínka, jako chodec, který se vrhne mezi dvě auta."
