"complement","complement","doplňují","doplňovat","impf"," They usually complement the common repertoire of sayings with their own self-made pearls of wisdom and often interrupt their own speeches with the remark"," Ti je obyčejně doplňují výroky vlastními a občas mezi řečí prohodí :"
"lay","lie","spočívá","spočívat","impf"," The problem lay in the fact that anyone suffering from some mental illness was hardly seen as distinguishable from a raving lunatic."," Potíž spočívá v tom, že pojem člověka, trpícího duševní chorobou, je ztotožňován s pojmem blázna."
"wandered","wander","bloudila","bloudit","impf"," She wandered the empty streets for a long time, her heart breaking as she came across those places where she used to meet Paul and which were reminders of their happiness together."," Dlouho bloudila prázdnými ulicemi a drásala své srdce pohledem na místa, která byla svědkem schůzek s Pavlem a jejich společného štěstí."
"avoided","avoid","vyhýbala","vyhýbat","impf"," She avoided only the embankment, because she was uncertain whether she could withstand a summons from the river, luring her into another embrace."," Jen nábřeží se vyhýbala, protože si nebyla jista, že by odolala volání řeky, která ji vábila do svého objetí."
"withstand","withstand","odolala","odolat","pf"," She avoided only the embankment, because she was uncertain whether she could withstand a summons from the river, luring her into another embrace."," Jen nábřeží se vyhýbala, protože si nebyla jista, že by odolala volání řeky, která ji vábila do svého objetí."
"forced","force","Přinutil","přinutit","pf"," He forced the intruder to avail himself of a weapon hanging on the wall, which the man describes as a pole with a ball and chain, and picked one up for himself."," Přinutil ho, aby si vzal ze stěny zbraň, kterou lupič popisuje jako tyč a kouli na řetěze, a sám si vzal také takovou."
"picked","pick","vzal","vzít","pf"," He forced the intruder to avail himself of a weapon hanging on the wall, which the man describes as a pole with a ball and chain, and picked one up for himself."," Přinutil ho, aby si vzal ze stěny zbraň, kterou lupič popisuje jako tyč a kouli na řetěze, a sám si vzal také takovou."
"describes","describe","popisuje","popisovat","impf"," He forced the intruder to avail himself of a weapon hanging on the wall, which the man describes as a pole with a ball and chain, and picked one up for himself."," Přinutil ho, aby si vzal ze stěny zbraň, kterou lupič popisuje jako tyč a kouli na řetěze, a sám si vzal také takovou."
"picked","pick","vzal","vzít","pf"," He forced the intruder to avail himself of a weapon hanging on the wall, which the man describes as a pole with a ball and chain, and picked one up for himself."," Přinutil ho, aby si vzal ze stěny zbraň, kterou lupič popisuje jako tyč a kouli na řetěze, a sám si vzal také takovou."
"wounded","wound","zraněn","zranit","pf"," After somewhat confusing opening formalities the duel commenced, [ ]during which the burglar was wounded."," Po jakýchsi zmatených formalitách došlo k boji, ve kterém byl lupič zraněn."
"does","do","způsobil","způsobit","pf"," It is of interest that the injured party does not exclude the possibility that the head wound was of his own doing."," Zajímavé je, že zraněný nevylučuje možnost, že si tržnou ránu na hlavě způsobil sám."
"doing","do","způsobil","způsobit","pf"," It is of interest that the injured party does not exclude the possibility that the head wound was of his own doing."," Zajímavé je, že zraněný nevylučuje možnost, že si tržnou ránu na hlavě způsobil sám."
"say","say","povídal","povídat","impf"," I lost track of what Grandpa went on to say and only pulled myself together when he jokingly asked me why I hadn ’ t taken the river route in the houseboat."," Nevnímal jsem dobře, co dědeček dále povídal, a vzpamatoval jsem se, až když se mne žertovně ptal, proč jsem nepřijel po řece se svou obývací lodí."
"asked","ask","ptal","ptát","impf"," I lost track of what Grandpa went on to say and only pulled myself together when he jokingly asked me why I hadn ’ t taken the river route in the houseboat."," Nevnímal jsem dobře, co dědeček dále povídal, a vzpamatoval jsem se, až když se mne žertovně ptal, proč jsem nepřijel po řece se svou obývací lodí."
"wanted","want","Chtěl","chtít","impf"," I wanted to reply that I was prevented from doing so by the weirs imposed by a surfeit[ ]of electrical engineers, but I thought better of it."," Chtěl jsem mu odpovědět, že mi v tom zabránily jezy četných elektráren, ale pak jsem si to rozmyslel."
"reply","reply","odpovědět","odpovědět","pf"," I wanted to reply that I was prevented from doing so by the weirs imposed by a surfeit[ ]of electrical engineers, but I thought better of it."," Chtěl jsem mu odpovědět, že mi v tom zabránily jezy četných elektráren, ale pak jsem si to rozmyslel."
"prevented","prevent","zabránily","zabránit","pf"," I wanted to reply that I was prevented from doing so by the weirs imposed by a surfeit[ ]of electrical engineers, but I thought better of it."," Chtěl jsem mu odpovědět, že mi v tom zabránily jezy četných elektráren, ale pak jsem si to rozmyslel."
"said","say","pravil","pravit","pf"," Saturnin said that a sharp exchange of words between Dr. Witherspoon and the dear lady could be expected in the foreseeable future."," Saturnin pravil, že to vypadá tak, že mezi doktorem Vlachem a milostivou paní dojde k ostrému utkání."
"expect","expect","Nečekal","čekat","impf"," I did not expect him to behave with me as if I had brought an order for a million living-rooms, but at the same time my journey was not tormented by concerns about whether Mr. Manufacturer slept well or whether perhaps I might be arriving at an inconvenient moment."," Nečekal jsem, že se mnou bude jednat, jako kdybych mu přinesl objednávku na milión obývacích pokojů, ale také mne cestou netrápily úvahy, jestli se pan velkovýrobce dobře vyspal a jestli snad nepřijdu nevhod."
"did","do","jednat","jednat","impf"," I did not expect him to behave with me as if I had brought an order for a million living-rooms, but at the same time my journey was not tormented by concerns about whether Mr. Manufacturer slept well or whether perhaps I might be arriving at an inconvenient moment."," Nečekal jsem, že se mnou bude jednat, jako kdybych mu přinesl objednávku na milión obývacích pokojů, ale také mne cestou netrápily úvahy, jestli se pan velkovýrobce dobře vyspal a jestli snad nepřijdu nevhod."
"behave","behave","jednat","jednat","impf"," I did not expect him to behave with me as if I had brought an order for a million living-rooms, but at the same time my journey was not tormented by concerns about whether Mr. Manufacturer slept well or whether perhaps I might be arriving at an inconvenient moment."," Nečekal jsem, že se mnou bude jednat, jako kdybych mu přinesl objednávku na milión obývacích pokojů, ale také mne cestou netrápily úvahy, jestli se pan velkovýrobce dobře vyspal a jestli snad nepřijdu nevhod."
"brought","bring","přinesl","přinést","pf"," I did not expect him to behave with me as if I had brought an order for a million living-rooms, but at the same time my journey was not tormented by concerns about whether Mr. Manufacturer slept well or whether perhaps I might be arriving at an inconvenient moment."," Nečekal jsem, že se mnou bude jednat, jako kdybych mu přinesl objednávku na milión obývacích pokojů, ale také mne cestou netrápily úvahy, jestli se pan velkovýrobce dobře vyspal a jestli snad nepřijdu nevhod."
"tormented","torment","netrápily","trápit","impf"," I did not expect him to behave with me as if I had brought an order for a million living-rooms, but at the same time my journey was not tormented by concerns about whether Mr. Manufacturer slept well or whether perhaps I might be arriving at an inconvenient moment."," Nečekal jsem, že se mnou bude jednat, jako kdybych mu přinesl objednávku na milión obývacích pokojů, ale také mne cestou netrápily úvahy, jestli se pan velkovýrobce dobře vyspal a jestli snad nepřijdu nevhod."
"arriving","arrive","nepřijdu","přijít","pf"," I did not expect him to behave with me as if I had brought an order for a million living-rooms, but at the same time my journey was not tormented by concerns about whether Mr. Manufacturer slept well or whether perhaps I might be arriving at an inconvenient moment."," Nečekal jsem, že se mnou bude jednat, jako kdybych mu přinesl objednávku na milión obývacích pokojů, ale také mne cestou netrápily úvahy, jestli se pan velkovýrobce dobře vyspal a jestli snad nepřijdu nevhod."
"needed","need","Potřeboval","potřebovat","impf"," I needed him to effect a repair for which I was willing to pay and would even forego the customary haggling."," Potřeboval jsem, aby mi to opravil, a byl jsem ochoten za to zaplatit, aniž bych smlouval."
