"striding","stride","Kráčel","kráčet","impf"," He was striding through the cars with the air of a person of authority, who is awaited, expected, and now comes."," Kráčel mezi vozy jako člověk, který má moc, je dychtivě očekáván, a teď přichází."
"died","die","zanikla","zaniknout","pf"," The words died away."," Slova zanikla."
"waking","wake","nevzbudila","vzbudit","pf"," Did n't I leave my bed a-tiptoe and steal like a mouse in the wainscot for fear of waking Aunt?"," Opatrně jsem vstala a jako myška v táflování jsem se tichounce odkradla, abych nevzbudila tetu."
"watching","watch","pozorovala","pozorovat","impf"," And lie awake watching the stars climb the chimney pots?"," Oko jsem nezamhouřila, jen pozorovala hvězdy, jak vystupují nad komíny."
"hid","hide","schoval","schovat","pf"," And give my gold guinea that Godfather hid behind the mistletoe last Twelfth Night to Deb so she should n't tell on me?"," A ten zlaťák, co mi na Tři krále kmotr schoval za jmelí, jsem dala Deb, aby mě neprozradila."
"give","give","dala","dát","pf"," And give my gold guinea that Godfather hid behind the mistletoe last Twelfth Night to Deb so she should n't tell on me?"," A ten zlaťák, co mi na Tři krále kmotr schoval za jmelí, jsem dala Deb, aby mě neprozradila."
"tell","tell","neprozradila","prozradit","pf"," And give my gold guinea that Godfather hid behind the mistletoe last Twelfth Night to Deb so she should n't tell on me?"," A ten zlaťák, co mi na Tři krále kmotr schoval za jmelí, jsem dala Deb, aby mě neprozradila."
"preach","preach","nekázal","kázat","impf"," did n't even preach;"," ani nekázal;"
"walking","walk","chodil","chodit","impf"," but made up poems, walking in his garden, saying them aloud."," chodil po zahradě, skládal básně a nahlas si je přeříkával."
"said","say","Říkali","říkat","impf"," "" People thought him mad, she said."," "" Říkali o něm, že je blázen, "" dodala."
"said","say","řekl","říci","pf"," It appears, "" said old Bartholomew, laying down his spoon, "" that I am a thief."," Já jsem zřejmě zloděj, "" řekl starý Bartholomew a položil lžičku."
"laying","lay","položil","položit","pf"," It appears, "" said old Bartholomew, laying down his spoon, "" that I am a thief."," Já jsem zřejmě zloděj, "" řekl starý Bartholomew a položil lžičku."
"rose","rise","Zvedl","zvednout","pf"," “ He rose."," Zvedl se."
"grubbing","grub","hrabal","hrabat","impf"," Down on his knees grubbing he held the flower complete."," Chlapec v pokleku hrabal, až měl v ruce celý květ."
"held","hold","měl","mít","impf"," Down on his knees grubbing he held the flower complete."," Chlapec v pokleku hrabal, až měl v ruce celý květ."
"saw","see","viděl","vidět","impf"," Up he leapt, toppling in his fright, and saw coming towards him a terrible peaked eyeless monster moving on legs, brandishing arms."," Vyskočil, leknutím se zapotácel, a už viděl, jak k němu míří dvounohá bezoká obluda s hrozným zobcem a šermuje rukama."
"said","say","řekl","říci","pf"," What 's more, each declaimed some phrase or fragment from their parts ... I am not ( said one ) in my perfect mind ... Another, Reason am I ... And I?"," A ke všemu ještě každý přednáší nějakou větu nebo úryvek ze své role ... Nejsem ve své kůži ( řekl jeden ) ... Druhý : Jsem Moudrost ..."
"waited","wait","Čekala","čekat","impf"," She waited, as one waits for the strain of an organ to die out before leaving church."," Čekala, jako před odchodem z kostela čekáváme, až dozní varhany."
"turned","turn","Otočila","otočit","pf"," For she turned, and Giles stepped forward;"," Otočila se a přistoupil Giles;"
"foretold","foretell","předpověděli","předpovědět","pf"," and the light breeze which the meteorologist had foretold fluttered her skirts;"," lehký větřík, jak jej meteorologové předpověděli, jí čechral sukně;"
"went","go","šla","jít","impf"," and she went, like a goddess, buoyant, abundant, with flower-chained captives following in her wake."," šla jako bohyně, bujará, kypící a za ní průvod zajatců v květinových poutech."
"rise","rise","stoupaly","stoupat","impf"," From the earth green waters seemed to rise over her."," Od země jako by přes ni stoupaly zelené vody."
"moved","move","hnulo","hnout","pf"," What she wanted, like that carp ( something moved in the water ) was darkness in the mud;"," Jako ten kapr ( něco se ve vodě hnulo ) touží po šeru v bahně;"
"wanted","want","touží","toužit","impf"," What she wanted, like that carp ( something moved in the water ) was darkness in the mud;"," Jako ten kapr ( něco se ve vodě hnulo ) touží po šeru v bahně;"
"Thank","thank","Poděkuj","poděkovat","pf"," "" Thank the actors, not the author, "" he said. """," "" Poděkuj hercům, a ne autorce, "" řekl."
"said","say","řekl","říci","pf"," "" Thank the actors, not the author, "" he said. """," "" Poděkuj hercům, a ne autorce, "" řekl."
"set","set","zařídit","zařídit","pf"," She always meant to set up a house of her own;"," Stále se chystala zařídit si vlastní dům;"
"thrust","thrust","strčila","strčit","pf"," It was cow language presumably, for the particoloured cow, who had thrust her head in at the door lowered her horns, lashed her tail and ambled off."," Bylo to zřejmě kravskou řečí, protože stračena, která strčila hlavu mezi vrata, sklonila rohy, mrskla ocasem a šourem se ubírala pryč."
"lowered","lower","sklonila","sklonit","pf"," It was cow language presumably, for the particoloured cow, who had thrust her head in at the door lowered her horns, lashed her tail and ambled off."," Bylo to zřejmě kravskou řečí, protože stračena, která strčila hlavu mezi vrata, sklonila rohy, mrskla ocasem a šourem se ubírala pryč."
"said","say","řekla","říci","pf"," "" That 's the problem, "" said Mrs. Swithin."," "" To se právě neví, "" řekla paní Swithinová."
"hit","hit","Uhodila","uhodit","pf"," She had hit him ...."," Uhodila ho ..."
"looked","look","podívala","podívat","pf"," When Isa looked at the flowers again, the flowers had faded."," Když se zas Isa podívala na květiny, byly vybledlé."
"meant","mean","nemínila","mínit","impf"," Unless of course she meant that very thing ..."," Jestli ovšem nemínila právě to ..."
"expected","expect","nečekal","čekat","impf"," I should n't have expected either so many Hispano-Suizas ..."," Taky bych tady byl nečekal tolik hispano - suiz ..."
"hurrying","hurry","Pospíchá","pospíchat","impf"," He was hurrying to rejoin Mrs. Manresa who had gone in front with Giles- "" the father of my children, "" she muttered."," Pospíchá za paní Manresovou, která šla napřed s Gilesem - "" otcem mých dětí, "" zašeptala Isa."
"gone","go","šla","jít","impf"," He was hurrying to rejoin Mrs. Manresa who had gone in front with Giles- "" the father of my children, "" she muttered."," Pospíchá za paní Manresovou, která šla napřed s Gilesem - "" otcem mých dětí, "" zašeptala Isa."
"sought","seek","hledala","hledat","impf"," By way of healing the rusty fester of the poisoned dart she sought the face that all day long she had been seeking."," Jako lék na snětivý vřed po otráveném šípu hledala tvář, po které pátrala celý den."
"seeking","seek","hledala","hledat","impf"," By way of healing the rusty fester of the poisoned dart she sought the face that all day long she had been seeking."," Jako lék na snětivý vřed po otráveném šípu hledala tvář, po které pátrala celý den."
"sought","seek","pátrala","pátrat","impf"," By way of healing the rusty fester of the poisoned dart she sought the face that all day long she had been seeking."," Jako lék na snětivý vřed po otráveném šípu hledala tvář, po které pátrala celý den."
"seeking","seek","pátrala","pátrat","impf"," By way of healing the rusty fester of the poisoned dart she sought the face that all day long she had been seeking."," Jako lék na snětivý vřed po otráveném šípu hledala tvář, po které pátrala celý den."
"sought","seek","hledala","hledat","impf"," Preening and peering, between backs, over shoulders, she had sought the man in grey."," Natahovala se a pokukovala mezi zády přes ramena, a hledala muže v šedém."
"ask","ask","požádat","požádat","pf"," LADY H. H .... I have a favour to ask of you, Sir."," Lady H. H. ... Chtěla bych vás požádat o laskavost."
"ask","ask","požádá","požádat","pf"," SIR S. L .... ( singing ) What favour could fair Chloe ask that Damon would not get her?"," Sir S. L. ... ( prozpěvuje ) Jakoupak laskavost by Damon Chloe neprokázal, když ho o ni požádá? ..."
"speak","speak","Mluvme","mluvit","impf"," Let 's speak prose."," Mluvme prózou."
"ask","ask","žádá","žádat","impf"," What can Asphodilla ask of her plain servant Lilyliver?"," Copak si žádá Asphodilla od svého služebníka Lilylivera?"
"tell","tell","nepovíme","povědět","pf"," An ape with a ring in his nose, or a strong young jackanapes to tell tales of us when we 're no longer here to tell truth about ourselves?"," Nějakého opičáka s kroužkem v nose, nebo nějakého mladičkého otevřhubu, který nás jednou bude pomlouvat, až už tady nebudeme a sami nepovíme, jak to s námi bylo."
"tell","tell","nepovíme","povědět","pf"," An ape with a ring in his nose, or a strong young jackanapes to tell tales of us when we 're no longer here to tell truth about ourselves?"," Nějakého opičáka s kroužkem v nose, nebo nějakého mladičkého otevřhubu, který nás jednou bude pomlouvat, až už tady nebudeme a sami nepovíme, jak to s námi bylo."
"swallowed","swallow","polkla","polknout","pf"," the fool and "" ( she swallowed ) "" ourselves? """," blázen a "" ( polkla ) "" my? """
"occurred","occur","napadlo","napadnout","pf"," Yes, that occurred to me, sitting among you in the audience."," Ano, to mě napadlo, jak jsem v obecenstvu seděl mezi vámi."
"sitting","sit","seděl","sedět","impf"," Yes, that occurred to me, sitting among you in the audience."," Ano, to mě napadlo, jak jsem v obecenstvu seděl mezi vámi."
"perceive","perceive","všiml","všimnout","pf"," Did I not perceive Mr. Hardcastle here "" ( he pointed ) "" at one time a Viking?"," Dobře jsem si všiml, že tady pan Hardcastle "" ( ukázal na něj ) "" byl předtím Viking!"
"pointed","point","ukázal","ukázat","pf"," Did I not perceive Mr. Hardcastle here "" ( he pointed ) "" at one time a Viking?"," Dobře jsem si všiml, že tady pan Hardcastle "" ( ukázal na něj ) "" byl předtím Viking!"
"act","act","Hrajeme","hrát","impf"," We act different parts;"," Hrajeme různé role;"
"trust","trust","Věří","věřit","impf"," They trust us because we 've never caught ' em."," Věří nám, že jsme je nikdy nechytali."
"caught","catch","nechytali","chytat","impf"," They trust us because we 've never caught ' em."," Věří nám, že jsme je nikdy nechytali."
"choose","choose","vybrat","vybrat","pf"," But how can one choose?"," Ale jak si má člověk vybrat?"
"begin","begin","začnu","začít","pf"," Often on a wet day I begin counting up;"," Když prší, kolikrát začnu počítat;"
"counting","count","počítat","počítat","impf"," Often on a wet day I begin counting up;"," Když prší, kolikrát začnu počítat;"
"read","read","četla","číst","impf"," what I 've read;"," co jsem četla;"
"read","read","nečtla","číst","impf"," what I have n't read. """," co jsem nečtla. """
"leaving","leave","necháš","nechat","pf"," "" And leaving books on the floor, "" said her brother."," "" A knihy necháš po podlaze, "" řekl bratr."
"said","say","řekl","říci","pf"," "" And leaving books on the floor, "" said her brother."," "" A knihy necháš po podlaze, "" řekl bratr."
"laughed","laugh","Zasmála","zasmát","pf"," She laughed, tapping him lightly on the knee."," Zasmála se a klepla ho přes koleno."
"tapping","tap","klepla","klepnout","pf"," She laughed, tapping him lightly on the knee."," Zasmála se a klepla ho přes koleno."
