"sign","sign","nepodepíšu","podepsat","pf"," As you 're obviously aware, I 'm not going to sign that statement."," Jak jste zřejmě pochopili, ten papír vám nepodepíšu."
"hesitates","hesitate","váhá","váhat","impf"," He starts going through his medicines, considers a moment, hesitates, prepares himself another dose of various medicines, tosses the whole lot back into his mouth, takes a drink of run and swallows the lot."," Probírá se svými léky, přemítá, váhá, připraví si další dávku z několika prášků různých druhů, kterou si pak vhodí do úst, zapije rumem a spolkne."
"prepares","prepare","připraví","připravit","pf"," He starts going through his medicines, considers a moment, hesitates, prepares himself another dose of various medicines, tosses the whole lot back into his mouth, takes a drink of run and swallows the lot."," Probírá se svými léky, přemítá, váhá, připraví si další dávku z několika prášků různých druhů, kterou si pak vhodí do úst, zapije rumem a spolkne."
"swallows","swallow","spolkne","spolknout","pf"," He starts going through his medicines, considers a moment, hesitates, prepares himself another dose of various medicines, tosses the whole lot back into his mouth, takes a drink of run and swallows the lot."," Probírá se svými léky, přemítá, váhá, připraví si další dávku z několika prášků různých druhů, kterou si pak vhodí do úst, zapije rumem a spolkne."
"love","love","Milujete","milovat","impf"," Do you love anybody?"," Milujete někoho?"
"tell","tell","Neříkejte","říkat","impf"," Do n't tell me that you 've never felt anything towards a woman."," Neříkejte, že jste nikdy k žádné ženě nic necítil."
"felt","feel","necítil","cítit","impf"," Do n't tell me that you 've never felt anything towards a woman."," Neříkejte, že jste nikdy k žádné ženě nic necítil."
"need","need","Potřebujete","potřebovat","impf"," You need love!"," Potřebujete lásku!"
"write","write","nenapsal","napsat","pf"," Did n't you yourself write in Phenomenology of Responsibility that a person who does n't love does n't exist?"," Což jste sám nenapsal už ve "" Fenomenologii odpovědnosti "", že kdo nemiluje, ten není?"
"give","give","dá","dát","pf"," Only love will give you the strength to stand up to them!"," Jedině láska vám dá sílu snášet váš osud!"
"stand","stand","snášet","snášet","impf"," Only love will give you the strength to stand up to them!"," Jedině láska vám dá sílu snášet váš osud!"
"open","open","otevřít","otevřít","pf"," Do you mind if I open it a bit?"," Můžu trochu otevřít?"
"falls","fall","padá","padat","impf"," ( The curtain falls, the music returns. )"," ( Opona padá, rozeznívá se hudba. )"
"reaches","reach","dojde","dojít","pf"," When he reaches the front door for the third time he pauses and looks through the peep-hole."," Když potřetí dojde k hlavním dveřím, zastaví se a nahlédne špehýrkou ven."
"looks","look","nahlédne","nahlédnout","pf"," When he reaches the front door for the third time he pauses and looks through the peep-hole."," Když potřetí dojde k hlavním dveřím, zastaví se a nahlédne špehýrkou ven."
"taken","take","vzal","vzít","pf"," That 's true, but it 's also true that I 've taken upon myself a heavier burden than I 'm able to bear."," To je sice pravda, pravda ale také je, že jsem si vzal zřejmě větší břímě, než jaké jsem schopen unést."
"taken","take","unést","unést","pf"," That 's true, but it 's also true that I 've taken upon myself a heavier burden than I 'm able to bear."," To je sice pravda, pravda ale také je, že jsem si vzal zřejmě větší břímě, než jaké jsem schopen unést."
"bear","bear","unést","unést","pf"," That 's true, but it 's also true that I 've taken upon myself a heavier burden than I 'm able to bear."," To je sice pravda, pravda ale také je, že jsem si vzal zřejmě větší břímě, než jaké jsem schopen unést."
"believe","believe","Věřím","věřit","impf"," Leopold, I believe that you will win through!"," Věřím, Leopolde, že se z toho dostanete!"
"come","come","dojít","dojít","pf"," It may not come to the worst."," Nemusí přece dojít hned k nejhoršímu."
"ask","ask","poprosíme","poprosit","pf"," But we must ask the lady to kindly leave."," Tu dámu ovšem poprosíme, aby laskavě odešla."
"leave","leave","odešla","odejít","pf"," But we must ask the lady to kindly leave."," Tu dámu ovšem poprosíme, aby laskavě odešla."
"staying","stay","Zůstanu","zůstat","pf"," I 'm staying!"," Zůstanu tady!"
"want","want","chtěli","chtít","impf"," What did they want?"," Co chtěli?"
"negotiate","negotiate","Vyjednávat","vyjednávat","impf"," To negotiate."," Vyjednávat."
"sign","sign","Podepsal","podepsat","pf"," Did you sign anything?"," Podepsal jsi jim něco?"
"say","say","neřeknou","říci","pf"," They never say."," To nikdy neřeknou."
"leave","leave","neodejdu","odejít","pf"," I ca n't possibly leave here!"," Přece odtud neodejdu!"
"asking","ask","ptala","ptát","impf"," Yes - she was just asking for you."," Jo - už se po tobě ptala."
"ask","ask","zeptat","zeptat","pf"," What are you writing at the moment, may one ask?"," Můžu se zeptat, co teď píšete?"
"writing","write","píšete","psát","impf"," What are you writing at the moment, may one ask?"," Můžu se zeptat, co teď píšete?"
"asking","ask","Zeptat","zeptat","pf"," No harm in asking."," Zeptat se snad můžu."
"think","think","Myslím","myslet","impf"," I think somebody 's coming."," Myslím, že někdo jde."
"coming","come","jde","jít","impf"," I think somebody 's coming."," Myslím, že někdo jde."
"hear","hear","neslyším","slyšet","impf"," I ca n't hear anything."," Nic neslyším."
"looks","look","podívá","podívat","pf"," That startles LEOPOLD who gets up quickly, goes to the front door and looks through the peep-hole."," Leopold se lekne, pak rychle vstane, přistoupí k hlavním dveřím a podívá se špehýrkou ven."
"calms","calm","Uklidněn","uklidnit","pf"," He calms down and turns towards the TWO SIDNEYS. )"," Uklidněn se obrátí k Prvnímu a Druhému Láďovi. )"
"turns","turn","obrátí","obrátit","pf"," He calms down and turns towards the TWO SIDNEYS. )"," Uklidněn se obrátí k Prvnímu a Druhému Láďovi. )"
"opens","open","otevře","otevřít","pf"," ( LEOPOLD opens the door and LUCY comes in. )"," ( Leopold otevře dveře a vstoupí Lucy. )"
"comes","come","vstoupí","vstoupit","pf"," ( LEOPOLD opens the door and LUCY comes in. )"," ( Leopold otevře dveře a vstoupí Lucy. )"
"lent","lend","půjčil","půjčit","pf"," The stuff I lent you the other day."," No přece jak jsem ti tuhle půjčil."
"read","read","Četls","číst","impf"," Have you read it?"," Četls to?"
"tell","tell","řekl","říci","pf"," To tell you the truth."," Abych pravdu řekl."
"read","read","číst","číst","impf"," I know - That 's exactly why I could n't just glance through it - There 's a mood for everything - I ca n't just read anything any time."," Já vím - právě proto jsem to nemohl jen tak odbýt - každý text vyžaduje určité speciální naladění - já prostě neumím číst kdykoliv cokoliv."
"solve","solve","nevyřešíte","vyřešit","pf"," But however far they send you, punishment wo n't solve what you ca n't solve yourself!"," Jenomže co si nevyřešíte sám v sobě, ať už tady nebo tam, to za vás nevyřeší žádný trest, i kdybyste si ho odpykával sebedál."
"solve","solve","nevyřešíte","vyřešit","pf"," But however far they send you, punishment wo n't solve what you ca n't solve yourself!"," Jenomže co si nevyřešíte sám v sobě, ať už tady nebo tam, to za vás nevyřeší žádný trest, i kdybyste si ho odpykával sebedál."
"solve","solve","nevyřeší","vyřešit","pf"," But however far they send you, punishment wo n't solve what you ca n't solve yourself!"," Jenomže co si nevyřešíte sám v sobě, ať už tady nebo tam, to za vás nevyřeší žádný trest, i kdybyste si ho odpykával sebedál."
"solve","solve","nevyřeší","vyřešit","pf"," But however far they send you, punishment wo n't solve what you ca n't solve yourself!"," Jenomže co si nevyřešíte sám v sobě, ať už tady nebo tam, to za vás nevyřeší žádný trest, i kdybyste si ho odpykával sebedál."
"understand","understand","nechápete","chápat","impf"," Do n't you understand that you 've done nothing and so there is nothing to atone!"," Copak nechápete, že jste nic neudělal, a nemáte proto co odčiňovat?"
"Do","do","neudělal","udělat","pf"," Do n't you understand that you 've done nothing and so there is nothing to atone!"," Copak nechápete, že jste nic neudělal, a nemáte proto co odčiňovat?"
"done","do","neudělal","udělat","pf"," Do n't you understand that you 've done nothing and so there is nothing to atone!"," Copak nechápete, že jste nic neudělal, a nemáte proto co odčiňovat?"
"meet","meet","nepoznal","poznat","pf"," Oh, Marguerite - why did n't I meet you before it was too late?"," Ach, Markéto - proč jsem vás nepoznal dřív?"
"takes","take","uchopí","uchopit","pf"," ( LEOPOLD takes hold of her hands and kisses them."," ( Leopold uchopí Markétiny ruce a políbí je."
"kisses","kiss","políbí","políbit","pf"," ( LEOPOLD takes hold of her hands and kisses them."," ( Leopold uchopí Markétiny ruce a políbí je."
"gets","get","pochopí","pochopit","pf"," No one will know a thing so long as you do n't go prattling on about it, and even if it gets around everyone will understand why you did it."," Nikdo se o tom nedozví, pokud to ovšem sám nerozkecáte, a pokud přeci jen, tak každý pochopí, proč jste to udělal."
"understand","understand","pochopí","pochopit","pf"," No one will know a thing so long as you do n't go prattling on about it, and even if it gets around everyone will understand why you did it."," Nikdo se o tom nedozví, pokud to ovšem sám nerozkecáte, a pokud přeci jen, tak každý pochopí, proč jste to udělal."
"do","do","udělal","udělat","pf"," No one will know a thing so long as you do n't go prattling on about it, and even if it gets around everyone will understand why you did it."," Nikdo se o tom nedozví, pokud to ovšem sám nerozkecáte, a pokud přeci jen, tak každý pochopí, proč jste to udělal."
"did","do","udělal","udělat","pf"," No one will know a thing so long as you do n't go prattling on about it, and even if it gets around everyone will understand why you did it."," Nikdo se o tom nedozví, pokud to ovšem sám nerozkecáte, a pokud přeci jen, tak každý pochopí, proč jste to udělal."
