"mentioned","mention","zmínil","zmínit","pf"," He mentioned the vicinity to the realtor as an area where he was interested in buying a lot on which to build a beach house for his wife and four children."," O okolí domu se před agentkou zmínil jako o místu, o jehož koupi se velice zajímá, aby tam mohl postavit plážový dům pro svoji ženu a čtyři děti."
"secured","secure","zajistil","zajistit","pf"," On the one hand, it had been cathartic to talk about it. She was a damn good listener. On the other, talking about it had reminded him that he was the idiot who had secured Lozada 's freedom."," Na jednu stranu to bylo očistné o tom mluvit, vždyť uměla tak dobře poslouchat, na druhou mu to připomnělo, že je hlupák, který zajistil Lozadovi svobodu."
"carry","carry","Ponese","nést","impf"," He would carry the guilt of that until Lozada was behind bars."," Ponese ten pocit viny, dokud Lozada nebude za mřížemi."
"separated","separate","odděloval","oddělovat","impf"," By the time he vaulted the fence that separated her backyard from the rear alley, he had worked up a plausible sweat."," Ve chvíli, kdy se přehoupl přes plot, který odděloval její zadní zahradu od uličky, byl už hodnověrně propocený."
"picked","pick","Zvolili","zvolit","pf"," They 'd picked this time of day for him to break in."," Zvolili s Orenem, aby se dostal do domu právě v tuhle dobu."
"Tell","tell","Pověz","povědět","pf"," "" Tell me, Rennie, did all the jurors put this much thought into their decision? """," "" Pověz mi, Rennie, všichni porotci o tom takhle zeširoka přemýšleli? """
"mean","mean","chceš","chtít","impf"," "" What do you mean? """," "" Co tím chceš říct? """
"mean","mean","Chci","chtít","impf"," "" I mean that you 're Miss Precision."," "" Chci tím říct, že jsi slečna Puntičkářka."
"take","take","vzala","vzít","pf"," You would 've lined up all the facts in a neat little row, and God forbid that you take the human element into account. """," Všechna fakta pěkně seřadit úhledně jeden vedle druhého a Bůh uchovej, abys vzala v potaz lidský rozměr. """
"tell","tell","řekni","říci","pf"," Then tell me this, when you took that first vote, before you even began deliberation, how many voted guilty and how many not guilty? """," Tak mi teda řekni jedno, když jste hlasovali poprvé, ještě než jsi zahájila rozpravu, kolik jich hlasovalo vinen, a kolik nevinen? """
"voted","vote","hlasovali","hlasovat","impf"," Then tell me this, when you took that first vote, before you even began deliberation, how many voted guilty and how many not guilty? """," Tak mi teda řekni jedno, když jste hlasovali poprvé, ještě než jsi zahájila rozpravu, kolik jich hlasovalo vinen, a kolik nevinen? """
"began","begin","zahájila","zahájit","pf"," Then tell me this, when you took that first vote, before you even began deliberation, how many voted guilty and how many not guilty? """," Tak mi teda řekni jedno, když jste hlasovali poprvé, ještě než jsi zahájila rozpravu, kolik jich hlasovalo vinen, a kolik nevinen? """
"voted","vote","hlasovalo","hlasovat","impf"," Then tell me this, when you took that first vote, before you even began deliberation, how many voted guilty and how many not guilty? """," Tak mi teda řekni jedno, když jste hlasovali poprvé, ještě než jsi zahájila rozpravu, kolik jich hlasovalo vinen, a kolik nevinen? """
"agreed","agree","neshodli","shodnout","pf"," We reviewed the points of law until we unanimously agreed on their interpretation and application. """," Probírali jsme jednotlivé body zákona, dokud jsme se jednomyslně neshodli na jejich interpretaci a použití. """
"said","say","řekl","říci","pf"," "" Perhaps, Rennie, "" he said with a soft chuckle."," "" Možná, Rennie, "" řekl a tiše se uchechtl."
"said","say","říkala","říkat","impf"," "" But Mrs. Grissom said you argued my side and that your arguments were inspired and ... passionate. """," "" Paní Grissomová ovšem říkala, že jste argumentovala v můj prospěch a že vaše připomínky byly velmi nápadité a ... vášnivé. """
"argued","argue","argumentovala","argumentovat","impf"," "" But Mrs. Grissom said you argued my side and that your arguments were inspired and ... passionate. """," "" Paní Grissomová ovšem říkala, že jste argumentovala v můj prospěch a že vaše připomínky byly velmi nápadité a ... vášnivé. """
"said","say","Mluvil","mluvit","impf"," He said it as though he were stroking her while he spoke, and the thought of his touching her made her skin crawl."," Mluvil, jako by ji při řeči hladil, a při představě, že se jí dotýká, jí naskočila husí kůže."
"spoke","speak","Mluvil","mluvit","impf"," He said it as though he were stroking her while he spoke, and the thought of his touching her made her skin crawl."," Mluvil, jako by ji při řeči hladil, a při představě, že se jí dotýká, jí naskočila husí kůže."
"stroking","stroke","hladil","hladit","impf"," He said it as though he were stroking her while he spoke, and the thought of his touching her made her skin crawl."," Mluvil, jako by ji při řeči hladil, a při představě, že se jí dotýká, jí naskočila husí kůže."
"followed","follow","Následovalo","následovat","impf"," It was followed by repeated knocking."," Následovalo opakované zaklepání."
"let","let","povolila","povolit","pf"," The arm across his neck let go."," Paže na jeho krku povolila."
"hurt","hurt","bolí","bolet","impf"," Jesus Christ that hurt!"," Ježíšikriste, to bolí!"
"saw","see","Viděl","vidět","impf"," He saw it coming, welcomed it."," Viděl, jak přichází, vítal je."
"coming","come","přichází","přicházet","impf"," He saw it coming, welcomed it."," Viděl, jak přichází, vítal je."
"welcomed","welcome","vítal","vítat","impf"," He saw it coming, welcomed it."," Viděl, jak přichází, vítal je."
"rushed","rush","spěchala","spěchat","impf"," Rennie rushed from the doctors ' parking lot into the emergency room."," Rennie spěchala z parkoviště pro lékaře na pohotovost."
"listened","listen","poslouchal","poslouchat","impf"," He massaged them as he listened to W 7 ick 's account of Lozada 's most recent contact with them."," Masíroval si je a poslouchal Wickovo líčení, jak se s nimi Lozada právě spojil."
"trying","try","snaží","snažit","impf"," "" He brought up the investigation of Joe 's murder and how I botched it because, like earlier today when he lied about Rennie and him being lovers, he 's trying to cause a rift between us. """," "" Vytasil se s vyšetřováním Joeovy vraždy a jak jsem to zmrvil, jelikož se snaží mezi nás vrazit klín, stejně jako když předtím lhal v tom, že byli s Rennií milenci. """
"lied","lie","lhal","lhát","impf"," "" He brought up the investigation of Joe 's murder and how I botched it because, like earlier today when he lied about Rennie and him being lovers, he 's trying to cause a rift between us. """," "" Vytasil se s vyšetřováním Joeovy vraždy a jak jsem to zmrvil, jelikož se snaží mezi nás vrazit klín, stejně jako když předtím lhal v tom, že byli s Rennií milenci. """
"got","get","přijeli","přijet","pf"," Her second since we got here."," Podruhé, co jsme přijeli."
"playing","play","Hrál","hrát","impf"," He was playing with them beneath the decorated tree."," Hrál si s nimi pod ozdobeným stromkem."
"sat","sit","seděl","sedět","impf"," Lozada had sat watching his brother for several minutes and decided that his world would be so much nicer without him in it."," Lozada seděl a pár minut bratra pozoroval, uvažoval, že by mu bylo bez něho na světě mnohem líp."
"watching","watch","pozoroval","pozorovat","impf"," Lozada had sat watching his brother for several minutes and decided that his world would be so much nicer without him in it."," Lozada seděl a pár minut bratra pozoroval, uvažoval, že by mu bylo bez něho na světě mnohem líp."
"thought","think","myslel","myslet","impf"," The idiot had thought it was a game when Lozada crammed the foam ball into his mouth."," Ten idiot si myslel, že je to hra, když mu bratr nacpal pěnový míček do úst."
"uttered","utter","Nevydal","vydat","pf"," He had n't uttered a sound."," Nevydal ani hlásku."
"using","use","použít","použít","pf"," It would be like using a bull whip to halt a runaway freight train."," Připadalo mu to jako použít karabáč na zastavení rozjetého nákladního vlaku."
"recommended","recommend","doporučil","doporučit","pf"," But the doctor had recommended it, so Wick had humored him and started wearing it."," Doktor mu to ale doporučil, a tak ji začal nosit, aby mu vyhověl."
"started","start","začal","začít","pf"," But the doctor had recommended it, so Wick had humored him and started wearing it."," Doktor mu to ale doporučil, a tak ji začal nosit, aby mu vyhověl."
"wearing","wear","nosit","nosit","impf"," But the doctor had recommended it, so Wick had humored him and started wearing it."," Doktor mu to ale doporučil, a tak ji začal nosit, aby mu vyhověl."
"experienced","experience","zažil","zažít","pf"," The first time he experienced that temporary paralysis, he took it as proof positive that he had a brain tumor."," Když tohle dočasné ochromení zažil poprvé, považoval to za jednoznačný důkaz toho, že má mozkový nádor."
"experienced","experience","má","mít","impf"," The first time he experienced that temporary paralysis, he took it as proof positive that he had a brain tumor."," Když tohle dočasné ochromení zažil poprvé, považoval to za jednoznačný důkaz toho, že má mozkový nádor."
"wet","wet","namočil","namočit","pf"," Next, he located a men 's room and wet his hair."," Potom vyhledal pánské toalety a namočil si vlasy."
"allow","allow","nedovolil","dovolit","pf"," Time did n't allow for barbering."," Čas mu nedovolil zaskočit k holiči."
"settled","settle","usadil","usadit","pf"," Now, as he settled into the pew, he did n't believe anyone would guess that he 'd been assembled for the affair in under sixty minutes."," Když se teď usadil do lavice, nevěřil, že by někoho napadlo, že se na tu událost hodil do gala ani ne za šedesát minut."
"believe","believe","nevěřil","věřit","impf"," Now, as he settled into the pew, he did n't believe anyone would guess that he 'd been assembled for the affair in under sixty minutes."," Když se teď usadil do lavice, nevěřil, že by někoho napadlo, že se na tu událost hodil do gala ani ne za šedesát minut."
"smiled","smile","usmíval","usmívat","impf"," He smiled at her a lot, and nudged her shoulder playfully, and asked her opinion about everything he placed in the basket, and showed off for her by juggling a trio of oranges."," Hodně se na ni usmíval a žertovně ji šťouchal do ramene, o všem, co dával do košíku, se s ní radil a pro legraci zažongloval se třemi pomeranči."
