"killing","kill","zabíjel","zabíjet","impf"," Martin Vanger had been killing women since the ' 60s, during the past fifteen years one or two victims per year."," Martin Vanger zabíjel ženy od šedesátých let, posledních patnáct let s pravidelností jedné nebo dvou obětí za rok."
"make","make","dělat","dělat","impf"," I was rid of one tormentor only to land in the clutches of another, and the only thing I could do was to make sure there was never an occasion when I was alone with him ... """," Zbavila jsem se jednoho tyrana jen proto, abych skončila v drápech jiného, a jediné, co jsem mohla dělat, bylo nezůstat s ním nikdy o samotě. """
"talk","talk","mluvit","mluvit","impf"," So do please go ahead and talk to me without fear of being quoted."," Samozřejmě se mnou můžete mluvit bez toho, aniž byste se musela děsit, že vás budu citovat nebo pranýřovat."
"talk","talk","mluvit","mluvit","impf"," "" So I can talk to you then or now ... off the record, as they say? """," "" Takže s vámi můžu mluvit ... off the record, jak se ve vaší branži říká? """
"say","say","mluvit","mluvit","impf"," "" So I can talk to you then or now ... off the record, as they say? """," "" Takže s vámi můžu mluvit ... off the record, jak se ve vaší branži říká? """
"say","say","říká","říkat","impf"," "" So I can talk to you then or now ... off the record, as they say? """," "" Takže s vámi můžu mluvit ... off the record, jak se ve vaší branži říká? """
"hit","hit","zasáhla","zasáhnout","pf"," Martin 's words hit Blomkvist like a punch in the face."," Mikaela jeho slova zasáhla jako rána pěstí."
"called","call","volal","volat","impf"," When he called me he sounded like a very young and inexperienced reporter. """," Když mi volal, působil jako dost mladý a nezkušený reportér. """
"pass","pass","prošlo","projít","pf"," "" This ca n't be allowed to pass without consequences. """," "" To by bylo moc snadné, kdyby mu to prošlo bez následků. """
"want","want","chcete","chtít","impf"," "" If you want my opinion, the situation seems a bit absurd, when the editor-in-chief of a publication owned by the Vanger family goes on the attack against another publication in which Henrik Vanger is a part-owner and on whose board you sit."," "" Pokud chcete slyšet můj názor, tak mi připadá trošku absurdní, když šéfredaktor novin vlastněných rodinou Vangerových napadne jiné noviny, jejichž spoluvlastníkem je Henrik Vanger a v jejichž vedení sedíte vy."
"sit","sit","sedíte","sedět","impf"," "" If you want my opinion, the situation seems a bit absurd, when the editor-in-chief of a publication owned by the Vanger family goes on the attack against another publication in which Henrik Vanger is a part-owner and on whose board you sit."," "" Pokud chcete slyšet můj názor, tak mi připadá trošku absurdní, když šéfredaktor novin vlastněných rodinou Vangerových napadne jiné noviny, jejichž spoluvlastníkem je Henrik Vanger a v jejichž vedení sedíte vy."
"attacking","attack","napadl","napadnout","pf"," Your editor Karlman is attacking you and Henrik. """," Takže šéfredaktor Karlman napadl vás a Henrika. """
"said","say","říkal","říkat","impf"," That professor of criminology, Persson, said once on T.V. that serial killers are very rare in Sweden, but that probably we have had some that were never caught. """," Persson, ten profesor kriminologie, jednou říkal, že sérioví vrazi jsou ve Švédsku velmi ojedinělí, ale že ještě existuje pár takových, které nikdo neodhalil. """
"began","begin","začal","začít","pf"," But after listening to Vanger, he began to see that the year did not have to be a waste of time."," Po vyprávění Henrika Vangera si Mikael začal uvědomovat, že ten rok rozhodně nemusí být ztrátou času."
"murdered","murder","zavražděna","zavraždit","pf"," The idea that he might light upon Harriet Vanger 's killer never crossed his mind - assuming she had been murdered, that is, and did not just die in some freak accident."," Mikaelovi nepřišlo ani na vteřinu na mysl, že by našel vraha Harriet Vangerové - pokud vůbec byla zavražděna a nezahynula při nějaké obskurní nehodě nebo nesešla ze světa jiným způsobem."
"die","die","nezahynula","zahynout","pf"," The idea that he might light upon Harriet Vanger 's killer never crossed his mind - assuming she had been murdered, that is, and did not just die in some freak accident."," Mikaelovi nepřišlo ani na vteřinu na mysl, že by našel vraha Harriet Vangerové - pokud vůbec byla zavražděna a nezahynula při nějaké obskurní nehodě nebo nesešla ze světa jiným způsobem."
"stopped","stop","přestal","přestat","pf"," He had stopped smoking ten years ago, but occasionally he would have a relapse."," před deseti lety s kouřením přestal, ale občas ho touha po nikotinu znovu přepadla."
"ordered","order","objednal","objednat","pf"," His last stop was the optician 's, and there he bought contact lens solution and ordered new lenses."," Poslední nákup se konal v optice, kde si Mikael obstaral roztok na kontaktní čočky a objednal si nové."
"heard","hear","uslyšel","uslyšet","pf"," By 2.00 he was back in Hedeby, and he was just removing the price tags from his new clothes when he heard the front door open."," Kolem druhé hodiny byl zpátky v Hedeby a právě odlepoval cenovky z oblečení, když uslyšel, že se venkovní dveře otevírají."
"taken","take","popadla","popadnout","pf"," One of them was a woman in her forties who during the Q. and A. had taken the proffered microphone and then lowered her voice to a barely audible whisper."," Jedním z nich byla žena středního věku, která při kladení otázek popadla mikrofon a hlas jí klesl do sotva slyšitelného šepotu."
"lowered","lower","klesl","klesnout","pf"," One of them was a woman in her forties who during the Q. and A. had taken the proffered microphone and then lowered her voice to a barely audible whisper."," Jedním z nich byla žena středního věku, která při kladení otázek popadla mikrofon a hlas jí klesl do sotva slyšitelného šepotu."
"say","say","říkal","říkat","impf"," "" What did you say? """," "" Co jste to říkal? """
"said","say","Říkal","říkat","impf"," "" I said that your whore is n't home. """," "" Říkal jsem, že ta tvoje kurva není doma. """
"hesitated","hesitate","váhal","váhat","impf"," Torsson hesitated long enough that Blomkvist had to give him a push."," Reportér Conny Torsson tak dlouho váhal, až mu Mikael pomohl zpět do sedla."
"convicted","convict","odsouzen","odsoudit","pf"," "" I was convicted of libel, not of falsifying material. """," "" Byl jsem odsouzen za pomluvu, ale ne za to, že jsem zfalšoval materiál. """
"calling","call","voláte","volat","impf"," "" If you 're calling to discuss the judgment against me, I have no comment. """," "" Pokud mi voláte proto, abyste se mnou diskutoval o rozsudku, nemám k tomu žádný komentář. """
"discuss","discuss","diskutoval","diskutovat","impf"," "" If you 're calling to discuss the judgment against me, I have no comment. """," "" Pokud mi voláte proto, abyste se mnou diskutoval o rozsudku, nemám k tomu žádný komentář. """
"say","say","říct","říci","pf"," "" I have nothing to say to you on this topic. """," "" Je mi líto, ale k tomuto tématu nemám co říct. """
"want","want","nechcete","chtít","impf"," "" So you do n't want to discuss the trial? """," "" Takže o procesu nechcete mluvit? """
"want","want","chci","chtít","impf"," "" Mikael ... if I do n't ... I want you to ... finish the job. """," "" Mikaeli ... pokud ... se z toho nedostanu ... chci, abyste ... tu práci určitě ... dotáhl do konce. """
"want","want","chci","chtít","impf"," "" Henrik, I want you to get better."," "" Henriku, chci, abyste byl v pořádku."
"took","take","udělali","udělat","pf"," They took a break in the afternoons, when the heat made it unbearable out in the garden."," Každé odpoledne, když bylo horko v zahradě nesnesitelné, si udělali pauzu."
"made","make","udělali","udělat","pf"," They took a break in the afternoons, when the heat made it unbearable out in the garden."," Každé odpoledne, když bylo horko v zahradě nesnesitelné, si udělali pauzu."
"living","live","bydlí","bydlet","impf"," He realised that Salander looked barely legal and she was obviously living at his cottage, and that – in Susanne 's eyes – made him a dirty old middle-aged man."," Uvědomil si, že Lisbethin zjev není příliš důvěryhodný, ale přesto s ním zjevně bydlí, čímž se z Mikaela v Zuzaniných očích stal nadržený obstarožní holkař."
"went","go","chodil","chodit","impf"," Blomkvist went out every evening for a run."," Mikael si nadále chodil každé odpoledne zaběhat."
"thought","think","myslel","myslet","impf"," It was my father 's idea – he thought it might be politically advantageous to have a section of the media behind us."," Byl to nápad mého táty - myslel, že bychom měli být politicky aktivní, abychom za sebou měli i média."
"thought","think","měli","mít","impf"," It was my father 's idea – he thought it might be politically advantageous to have a section of the media behind us."," Byl to nápad mého táty - myslel, že bychom měli být politicky aktivní, abychom za sebou měli i média."
"thought","think","měli","mít","impf"," It was my father 's idea – he thought it might be politically advantageous to have a section of the media behind us."," Byl to nápad mého táty - myslel, že bychom měli být politicky aktivní, abychom za sebou měli i média."
"added","add","dodal","dodat","pf"," Harald 's son, "" he added, for Blomkvist 's benefit."," To je Haraldův syn, "" dodal směrem k Mikaelovi."
"keeps","keep","Podporuje","podporovat","impf"," He keeps Birger in line. """," Podporuje Birgera. """
"read","read","číst","číst","impf"," Encountering the Apocrypha is almost unavoidable if you 're studying the Bible or the Catholic faith, and it 's equally probable that someone who is interested in esoterica in general might read them. """," Seznámení s apokryfy je téměř nevyhnutelné, pokud se hlouběji zajímáte o bibli nebo katolickou víru, a stejně tak je pravděpodobné, že je bude číst někdo, kdo se obecně zajímá o esoteriku. """
