"go","go","chodit","chodit","impf"," Let 's go to the movies instead."," Budem radši chodit do biografu."
"said","say","pravila","pravit","pf"," "" You 're an incurable innocent, Percy, "" she said sweetly."," "" You ' re an incurable innocent, Percy, "" pravila mile."
"getting","get","Blížili","blížit","impf"," They were getting close to the city."," Blížili se k městu."
"remained","remain","zůstávalo","zůstávat","impf"," Something remained unspoken, unresolved."," Něco zůstávalo nevyřčeno, nevyřešeno."
"put","put","řekl","říci","pf"," "" I 'll put a photograph of your head on top from the best picture, the one where your nose is n't shining, "" he said."," "" Nahóru vystříhnu tvuj vobličej z tý povedený fotky, co se ti neblejská nos, "" řekl."
"said","say","řekl","říci","pf"," "" I 'll put a photograph of your head on top from the best picture, the one where your nose is n't shining, "" he said."," "" Nahóru vystříhnu tvuj vobličej z tý povedený fotky, co se ti neblejská nos, "" řekl."
"spun","spin","otočil","otočit","pf"," All at once a resounding slap spun him around."," Najednou mlaskla facka, až se Vráťa otočil."
"doing","do","děláš","dělat","impf"," What are you doing? """," Co to děláš! """
"want","want","nechtěl","chtít","impf"," On an official trip, I did n't particularly want to meet with him either."," A já jsem se s ním taky nechtěl sejít."
"meet","meet","sejít","sejít","pf"," On an official trip, I did n't particularly want to meet with him either."," A já jsem se s ním taky nechtěl sejít."
"say","say","říct","říci","pf"," His inclinations were different from mine, and we had nothing of burning importance to say to each other."," Byl absolutně jiný než já, neměli jsme si co říct."
"say","say","povídám","povídat","impf"," "" Perhaps he was right, "" I say."," "" To měl možná pravdu, "" povídám."
"laying","lay","položili","položit","pf"," "" While Elias and the other heroes were laying down their lives for their nation - """," "" Zatimco Eliáš a ostatní hrdinové položili život za vlast - """
"looks","look","pohlédne","pohlédnout","pf"," Bocar looks at me Strangely."," Bočár na mě divně pohlédne."
"answers","answer","odpovídá","odpovídat","impf"," The crooners ' wisdom thus answers for Ilse :"," Croonerovská moudrost tedy odpovídá za Ilsu :"
"remember","remember","Pomatuješ","pamatovat","impf"," "" Do you remember how we once took the same train to Jaromer? "" I say, in a tone appropriate to this nostalgia."," "" Pomatuješ, jak sme spolu jeli vlakem do Jaroměře? "" ptám se, tónem přiměřeným k té nostalgii."
"says","say","praví","pravit","pf"," "" Na ja, "" says Ilse."," "" Naja, "" praví Ilse."
"contained","contain","Obsahoval","obsahovat","impf"," It contained twelve condoms."," Obsahoval dvanáct kondomů."
"took","take","brali","brát","impf"," But they took messages at the reception desk."," Jenže v recepci brali vzkazy."
"quit","quit","vystoupil","vystoupit","pf"," After the war he quit the seminary and took up - but you know the story better than I do. """," Po válce vystoupil ze semináře a dal se - vy víte líp než já na co. """
"used","use","použil","použít","pf"," The author used the Protocols in a scene involving a rabbinical exhortation that covered almost a hundred densely typed pages."," Autor jich použil ve scéně rabínské exhortace, pokrývající téměř sto stran, popsaných strojem v nejtěsnějším možném řádkování."
"heard","hear","uslyšel","uslyšet","pf"," Someone heard the loud snoring and stopped in the doorway."," Někdo uslyšel drvoštěpský chrápot a zastavil se mezi dveřmi."
"slept","sleep","spala","spát","impf"," Veronika slept soundly, dreaming of trains."," A Nika tvrdě spala a zdálo se jí o vlacích."
"dreaming","dream","zdálo","zdát","impf"," Veronika slept soundly, dreaming of trains."," A Nika tvrdě spala a zdálo se jí o vlacích."
"invited","invite","pozval","pozvat","pf"," He moistened me with enthusiastic kisses and invited me to his place."," Navlhčil mě nadšenými polibky a pozval k sobě."
"say","say","říct","říci","pf"," There was no polite way I could say no."," Nemohl jsem přirozeně říct ne."
"blowing","blow","Fouká","foukat","impf"," A cold wind is blowing and it is drizzling."," Fouká studený vítr a prší."
"remember","remember","pamatuju","pamatovat","impf"," The last thing I remember, and I 'll never forget it, was how he was lying there in that empty hall on an empty stage, with his huge belly completely purple, and dark, grey trousers, and you could n't see his head for the stomach, and all around there was yellow bunting, that awful yellow bunting."," Nakonec si pamatuju, pořád budu vidět, jak na tom prázdným jevišti v prázdným sále leží šikmo napříč úplně fialové obrovské břicho a tmavě šedé kalhoty, hlavu přes břicho nebylo vidět, v žlutém, strašně žlutém rámci."
"see","see","vidět","vidět","impf"," The last thing I remember, and I 'll never forget it, was how he was lying there in that empty hall on an empty stage, with his huge belly completely purple, and dark, grey trousers, and you could n't see his head for the stomach, and all around there was yellow bunting, that awful yellow bunting."," Nakonec si pamatuju, pořád budu vidět, jak na tom prázdným jevišti v prázdným sále leží šikmo napříč úplně fialové obrovské břicho a tmavě šedé kalhoty, hlavu přes břicho nebylo vidět, v žlutém, strašně žlutém rámci."
"lying","lie","leží","ležet","impf"," The last thing I remember, and I 'll never forget it, was how he was lying there in that empty hall on an empty stage, with his huge belly completely purple, and dark, grey trousers, and you could n't see his head for the stomach, and all around there was yellow bunting, that awful yellow bunting."," Nakonec si pamatuju, pořád budu vidět, jak na tom prázdným jevišti v prázdným sále leží šikmo napříč úplně fialové obrovské břicho a tmavě šedé kalhoty, hlavu přes břicho nebylo vidět, v žlutém, strašně žlutém rámci."
"see","see","vidět","vidět","impf"," The last thing I remember, and I 'll never forget it, was how he was lying there in that empty hall on an empty stage, with his huge belly completely purple, and dark, grey trousers, and you could n't see his head for the stomach, and all around there was yellow bunting, that awful yellow bunting."," Nakonec si pamatuju, pořád budu vidět, jak na tom prázdným jevišti v prázdným sále leží šikmo napříč úplně fialové obrovské břicho a tmavě šedé kalhoty, hlavu přes břicho nebylo vidět, v žlutém, strašně žlutém rámci."
"turns","turn","Otočí","otočit","pf"," She turns around, her bottom like a white pearl, and disappears behind the stars."," Otočí se, pevná prcinka se zabělá jako perla, zmizí za hvězdami."
"disappears","disappear","zmizí","zmizet","pf"," She turns around, her bottom like a white pearl, and disappears behind the stars."," Otočí se, pevná prcinka se zabělá jako perla, zmizí za hvězdami."
"see","see","zahlédl","zahlédnout","pf"," I could see a point just above her knee, and it was beautifully out of focus and beige-coloured in the greenish water."," Jenom jsem přes okraj přepážky mezi kabinama zahlédl její nahé nohy, kousek nad kolena, krásně rozostřené a béžové, v zelenkavé vodě."
"telling","tell","vyprávíš","vyprávět","impf"," What are you telling it to me for if you did n't find out?"," Proč mi to vyprávíš, když ses to nedozvěděl?"
"believe","believe","věřit","věřit","impf"," I ca n't hardly believe it."," To se mi ani nechce věřit."
"write","write","napiš","napsat","pf"," And if you ca n't make it, then write me a letter at least."," A jestli ti to nevyjde tak aspoň napiš."
"sitting","sit","sedí","sedět","impf"," Erroll Garner is sitting at the piano making miracles."," U piana sedí Erroll Garner a dělá s ním zázraky."
"making","make","dělá","dělat","impf"," Erroll Garner is sitting at the piano making miracles."," U piana sedí Erroll Garner a dělá s ním zázraky."
"made","make","udělal","udělat","pf"," Oh yes, in her first year at the conservatory she made a play, as it were, for the famous poet, playwright and public and private man of affairs, Jan Vrchcolab, and she did it so cleverly and he fell for her so hard that every day until the late hours of the night he stands drooling beneath our windows while she leads him around by the nose and delivers interim reports to me about what she 's up to."," v prvním ročníku konservatoře si nabrnkla slavného básníka, dramatika a veřejného i soukromého činitele Jana Vrchcolába, a to do té míry šikovně, že von se do ní udělal tak nadlidsky, že každý den do pozdních hodin nočních stojí pod našimi okny a slintá, kdežto ona ho vodí za nos a průběžně mi podává zprávy, co s ním má."
"did","do","udělal","udělat","pf"," Oh yes, in her first year at the conservatory she made a play, as it were, for the famous poet, playwright and public and private man of affairs, Jan Vrchcolab, and she did it so cleverly and he fell for her so hard that every day until the late hours of the night he stands drooling beneath our windows while she leads him around by the nose and delivers interim reports to me about what she 's up to."," v prvním ročníku konservatoře si nabrnkla slavného básníka, dramatika a veřejného i soukromého činitele Jana Vrchcolába, a to do té míry šikovně, že von se do ní udělal tak nadlidsky, že každý den do pozdních hodin nočních stojí pod našimi okny a slintá, kdežto ona ho vodí za nos a průběžně mi podává zprávy, co s ním má."
"leads","lead","vodí","vodit","impf"," Oh yes, in her first year at the conservatory she made a play, as it were, for the famous poet, playwright and public and private man of affairs, Jan Vrchcolab, and she did it so cleverly and he fell for her so hard that every day until the late hours of the night he stands drooling beneath our windows while she leads him around by the nose and delivers interim reports to me about what she 's up to."," v prvním ročníku konservatoře si nabrnkla slavného básníka, dramatika a veřejného i soukromého činitele Jana Vrchcolába, a to do té míry šikovně, že von se do ní udělal tak nadlidsky, že každý den do pozdních hodin nočních stojí pod našimi okny a slintá, kdežto ona ho vodí za nos a průběžně mi podává zprávy, co s ním má."
