"asked","ask","zeptal","zeptat","pf"," "" Well? "" asked Ippolit Matveyevich more severely."," "" No? "" zeptal se Vrabčinský přísněji."
"rang","ring","zvonil","zvonit","impf"," The telephone interrupted him all the time and rang with the obstinacy of a tram trying to pass through the Smolensk market."," Co chvíli ho vyrušil telefon a zvonil s tvrdošíjností vozu elektrické dráhy, prodírajícího se přes Smolenský trh."
"live","live","bydlí","bydlet","impf"," He can live in your cabin. """," Ať bydlí ve vaší kajutě. """
"give","give","dejte","dát","pf"," "" Right, give me the chair now, "" said Bender coldly."," "" No a teď sem dejte křeslo, "" chladnokrevně řekl Bender."
"said","say","řekl","říci","pf"," "" Right, give me the chair now, "" said Bender coldly."," "" No a teď sem dejte křeslo, "" chladnokrevně řekl Bender."
"see","see","Vidím","vidět","impf"," "" You 're tired of holding it, I see. """," "" Vidím, že už vás omrzelo je držet. """
"holding","hold","držet","držet","impf"," "" You 're tired of holding it, I see. """," "" Vidím, že už vás omrzelo je držet. """
"followed","follow","Následoval","následovat","impf"," There followed immediate consent, and without saying goodbye to Tikhon, the concessionaires went out into the street."," Následoval rychlý souhlas a koncesionáři, aniž se rozloučili s Tichonem, vyklouzli na ulici."
"thought","think","myslel","myslet","impf"," What a brain, he thought."," Zlatá hlava, myslel si."
"loved","love","nemiloval","milovat","impf"," He felt he had never loved waifs and strays as much as that evening."," Zdálo se mu, že ještě nikdy tolik nemiloval děti bez domova jako toho večera."
"help","help","Pomůžeme","pomoci","pf"," We will help these children."," Pomůžeme dětem."
"help","help","pomohli","pomoci","pf"," I now invite you to make your contributions and help the children-the children alone and no one else."," Vyzývám vás, abyste ihned zaplatili příspěvky a pomohli dětem, jenom dětem a nikomu jinému."
"die","die","umřít","umřít","pf"," If you should die, God forbid, they 'll say you popped off."," Vy teda, nedej pánbůh, umřít, řekne se o vás, že jste se šel hlásit ke generálu Červíčkovi."
"say","say","řekne","říci","pf"," If you should die, God forbid, they 'll say you popped off."," Vy teda, nedej pánbůh, umřít, řekne se o vás, že jste se šel hlásit ke generálu Červíčkovi."
"arrived","arrive","přišli","přijít","pf"," The concessionaires had arrived two hours before the train was due to depart and were now on their sixth round of the garden laid out in front of the station."," Koncesionáři, kteří přišli dvě hodiny před odjezdem vlaku, obešli už popáté park před nádražím."
"whirling","whirl","točila","točit","impf"," Ippolit Matveyevich 's head was whirling."," Hypolitu Vrabčinskému se točila hlava."
"entering","enter","vstupovala","vstupovat","impf"," The hunt for the chairs was entering the last lap."," Honba za křesly vstupovala do rozhodující fáze."
"rejected","reject","zamítla","zamítnout","pf"," The idea of the tram depot, the construction of which ceased abruptly at the foundation stage, was conceived by Treukhov in 1912, but the Tsarist town council had rejected the project."," Stavbu elektrické dráhy, která zamrzla u základů, naplánoval Tříuchý už v roce 1912, ale městská rada projekt zamítla."
"bring","bring","přinesu","přinést","pf"," Just a moment, Lapis, I 'll bring you half a rouble."," Počkejte Lapsusi, hned vám přinesu půl ruble."
"Listen","listen","poslouchejte","poslouchat","impf"," "" Listen!"," "" Tak poslouchejte!"
"examined","examine","prohlíželi","prohlížet","impf"," They examined the note left by Bender in groups, and even held it up to the light."," Všichni si prohlíželi Benderův lístek a dokonce se na něj dívali proti světlu."
"passed","pass","Uplynuly","uplynout","pf"," Three days passed."," Uplynuly tři dny."
"remained","remain","zůstával","zůstávat","impf"," The horizon remained clear."," Obzor zůstával čistý."
"returned","return","Nevracel","vracet","impf"," Neither Bender, the tea strainer, the imitation-gold bracelet, nor the chair returned."," Nevracel se ani Bender, ani sítko na čaj, ani dutý náramek, ani křeslo."
"disappeared","disappear","zmizely","zmizet","pf"," These animate and inanimate objects had all disappeared in the most puzzling way."," Všechny ty životné i neživotné předměty zmizely tím nejzáhadnějším způsobem."
"bearing","bear","má","mít","impf"," The body was dressed in immaculate white clothes, and on the breast was a gold harp encrusted with mother-of-pearl, bearing the words of the song "" Farewell, New Village! """," Na sobě má sněhobílý šat, na prsou zlatou harfu vykládanou perletí a noty romance Buď sbohem, nová vesnice."
"engaged","engage","zabýval","zabývat","impf"," The deceased youth engaged in poker-work, which was clear from the permit No. 86/ 1562, issued on 8/ 23/ 24 by the Pegasus-and-Parnasus craftsmen 's artel, found in the pocket of his tails. '"," Zesnulý mladík se zabýval vypalováním do dřeva, neboť v kapse fraku byla nalezena legitimace vydaná 23. VIII. 24 družstvem drobných výrobců Pegas a Parnas pod číslem 86 / 1562."
"thinking","think","Myslila","myslit","impf"," She was thinking about her poor, unhappy life."," Myslila na svůj šťastný a nuzný život."
"organized","organize","zařídit","zařídit","pf"," We must get organized. """," Potřebovali by se nějak zařídit."
"slowed","slow","Zpomalila","zpomalit","pf"," She slowed down, suddenly remembering her quarrel with Nicky."," Zpomalila krok, protože si najednou vzpomněla na hádku s Koljou."
"remembering","remember","vzpomněla","vzpomenout","pf"," She slowed down, suddenly remembering her quarrel with Nicky."," Zpomalila krok, protože si najednou vzpomněla na hádku s Koljou."
"said","say","řekla","říci","pf"," "" It 's simply disgraceful, "" she said aloud."," "" To je prostě škandál! "" řekla nahlas."
"heard","hear","slyšet","slyšet","impf"," Everything can be heard. """," Všecko je slyšet. """
"changed","change","přešli","přejít","pf"," The young couple changed voices to a stage whisper."," A mladí manželé přešli na dramatický šepot."
"realized","realize","pochopil","pochopit","pf"," Two minutes later Nicky realized for the first time in three months of married life that his beloved liked sausages of carrots, potatoes, and peas less than he did."," Po dvou minutách Kolja poprvé za tři měsíce manželského soužití pochopil, že milovaná žena si potrpí na mrkvové, bramborové a hrachové párky mnohem méně než on."
"comes","come","Přijde","přijít","pf"," "" A Jew comes home and gets into bed beside his wife."," "" Přijde žid domů a lehá si k ženě do postele."
"gets","get","Přijde","přijít","pf"," "" A Jew comes home and gets into bed beside his wife."," "" Přijde žid domů a lehá si k ženě do postele."
"hears","hear","slyší","slyšet","impf"," Suddenly he hears a scratching noise under the bed."," Najednou slyší, jak pod postelí něco škrábe."
"asks","ask","ptá","ptát","impf"," The Jew reaches his hand underneath the bed and asks :"," Svěsí ruku pod postel a ptá se :"
"says","say","odpoví","odpovědět","pf"," And Fido licks his hand and says :"," A Jack mu olízne ruku a odpoví :"
"cried","cry","vykřikl","vykřiknout","pf"," "" You villain! ' cried Ippolit Matveyevich, beginning to shake."," "" Darebáku! "" vykřikl Vrabčinský a celý se třásl."
"shake","shake","třásl","třást","impf"," "" You villain! ' cried Ippolit Matveyevich, beginning to shake."," "" Darebáku! "" vykřikl Vrabčinský a celý se třásl."
"Listen","listen","Poslyšte","slyšet","impf"," "" Listen, gentleman from Paris, do you know your jewels are practically in my pocket?"," "" Poslyšte, pane z Paříže, jestlipak víte, že mám vaše brilianty skoro v kapse!"
"wish","wish","chci","chtít","impf"," And I 'm only interested in you as long as I wish to prolong your old age. """," A vy mě zajímáte jenom potud, pokud vám chci zabezpečit stáří. """
"work","work","pracovat","pracovat","impf"," Out of respect for Vorobyaninov, he was prepared to work for forty per cent."," Z úcty k Vrabčinskému se uvolil pracovat za čtyřicet procent."
"cried","cry","křičel","křičet","impf"," "" That 's sixty thousand! "" cried Vorobyaninov."," "" Šedesát tisíc! "" křičel Vrabčinský."
"want","want","chcete","chtít","impf"," "" Then why do you want sixty thousand? """," "" Nač tedy chcete šedesát tisíc? """
"kissing","kiss","líbal","líbat","impf"," He kept kissing her hands, admiring her modest attire, pushing the cat into her lap, and asking, fawningly :"," Co chvíli líbal královně ruce, byl u vytržení z její skromné toalety, strkal jí kocoura a úlisně se ptal :"
"pushing","push","strkal","strkat","impf"," He kept kissing her hands, admiring her modest attire, pushing the cat into her lap, and asking, fawningly :"," Co chvíli líbal královně ruce, byl u vytržení z její skromné toalety, strkal jí kocoura a úlisně se ptal :"
"asking","ask","ptal","ptát","impf"," He kept kissing her hands, admiring her modest attire, pushing the cat into her lap, and asking, fawningly :"," Co chvíli líbal královně ruce, byl u vytržení z její skromné toalety, strkal jí kocoura a úlisně se ptal :"
"wearing","wear","měl","mít","impf"," He was wearing new raspberry-coloured shoes with round rubber heel taps, green-and-black check socks, a cream cap, and a silk-mixture scarf of a brightly coloured Rumanian shade."," Na nohou měl parádní nové střevíce s kulatými gumovými opatky, šachovnicové, zeleně a černě kostkované ponožky, na hlavě krémovou čepici a na krku šálku z umělého hedvábí."
"said","say","prohlásil","prohlásit","pf"," "" It 's there all right, "" said Vorobyaninov, reflecting on his visit to Widow Gritsatsuyev, "" but how are we going to get hold of it?"," "" Je to ono, určitě, "" prohlásil Vrabčinský, vzpomínaje na návštěvu u vdovy Hricacujevové, "" ale jak to křeslo dostat?"
"hold","hold","prohlásil","prohlásit","pf"," "" It 's there all right, "" said Vorobyaninov, reflecting on his visit to Widow Gritsatsuyev, "" but how are we going to get hold of it?"," "" Je to ono, určitě, "" prohlásil Vrabčinský, vzpomínaje na návštěvu u vdovy Hricacujevové, "" ale jak to křeslo dostat?"
"get","get","dostat","dostat","pf"," "" It 's there all right, "" said Vorobyaninov, reflecting on his visit to Widow Gritsatsuyev, "" but how are we going to get hold of it?"," "" Je to ono, určitě, "" prohlásil Vrabčinský, vzpomínaje na návštěvu u vdovy Hricacujevové, "" ale jak to křeslo dostat?"
"buying","buy","Koupit","koupit","pf"," By buying it? """," Koupit? """
"said","say","odpověděl","odpovědět","pf"," "" Certainly not! "" said Ostap."," "" Vyloučeno, "" odpověděl Ostap."
"stroked","stroke","pohladil","pohladit","pf"," The yard-keeper stroked the cement block at the top of the well and went over to the workshop."," Domovník pohladil cementové hrazení studně a šel k dílně."
