"pohlédnout","pf","[face, gaze, watch, glance, look]"
"pohledět","pf","[eye, look]"
"pohybovat","impf","[move, displace]"
"pohnout","pf","[press on, move, induce, affect, shift, bring, stir, agitate, lead]"
"pohybovat se","impf","[get about, traverse, move, locomote, shift, go, travel, migrate]"
"pohnout se","pf","[go forward, stir]"
"pohrávat si","impf","[play, toy]"
"pohrát si","pf","[]"
"pohrávat","impf","[twiddle]"
"pohrdat","impf","[pooh-pooh, contemn, slight, disregard, reject, scorn, defy, despise, spurn, disdain]"
"pohrdnout","pf","[]"
"pohrozit","pf","[threaten with, threaten]"
"pohřbívat","impf","[bury]"
"pohřbít","pf","[inhume, bury, entomb, sepulture, inter, lay to rest]"
"pohřbívat se","impf","[]"
"pohřbít se","pf","[]"
"pocházet","impf","[come and go, originate, issue, come, from, come from, hail, stem]"
"pochlubit se","pf","[boast]"
"pochodovat","impf","[tramp, parade, march, walk]"
"pochopit","pf","[comprehend, gain insight, caught, dig, seize, conceive, get the hang of, miss, see, grasp, glean, fathom, get, twig, see through, tumble, catch, figure out, make, realize, grip, understand, savvy, sense, follow, take, apprehend, compass, take in, puzzle out, sort out, perceive]"
"pochovávat","impf","[]"
"pochovat","pf","[bury, entomb, sepulture, earth, inter, cradle]"
"pochvalovat","impf","[]"
"pochválit","pf","[compliment, commend, praise]"
"pochybovat","impf","[impugn, dispute, misgive, question, doubt, challenge, demur, disbelieve, discredit, have one's doubts]"
"pojednávat","impf","[deal, deal with, discourse]"
"pojednat","pf","[treat]"
"pojímat","impf","[contain, read, envisage]"
"pojmout","pf","[take, include, contain, admit, embrace, accommodate, conceive, hold]"
"pojišťovat","impf","[insure]"
"pojistit","pf","[cover, ensure, assure, underwrite, insure, indemnify, secure, hedge]"
"pojit","impf","[tie, couple, cement, water, give a drink]"
"pojit se","impf","[]"
"pojmenovávat","impf","[]"
"pojmenovat","pf","[call, entitle, denominate, name, appoint, baptize, term, title, designate]"
"pokazit","pf","[derange, worsen, damage, break, bollix, vitiate, spoil, blemish, mangle, ruin, confound, hurt]"
"pokazit se","pf","[worsen, break down, go bad, become worse, break, deteriorate, go wrong]"
"pokládat","impf","[seat, put down, set, lay, regard, deem, lay down, step, consider, place, put]"
"položit","pf","[recline, set, juxtapose, lay, pose, repose, bestow, superimpose, propound, put, bowl over, seat, put down, deposit, lay down, place]"
"pokládat se","impf","[]"
"položit se","pf","[recline, lay down]"
"poklesávat","impf","[]"
"poklesat","impf","[]"
"poklesnout","pf","[fall, sag, slump, down]"
"pokoušet","impf","[tempt, try]"
"pokoušet se","impf","[try, attempt]"
"pokusit se","pf","[essay, try, attempt]"
"pokračovat","impf","[resume, push on, proceed, get along, go ahead, maintain, prosecute, go, go on, keep on, take forward, make out, get on, follow up, hold, carry on, pursue, get on with, continue, keep, prolong, run on, take up]"
"pokročit","pf","[continue, prolong, go forward, advance]"
"pokrčit","pf","[flex, bend]"
"pokrčit se","pf","[]"
"pokrývat","impf","[cover, shroud, span]"
"pokrýt","pf","[overlay, surface, plate, shroud, encase, spread, cover, coat, meet, paper, cake, sheet, blanket, drape]"
"pokřtít","pf","[baptise, christen, baptize]"
"polekat","pf","[startle, fright, daunt, dismay, scare, appal, shock, frighten, affright, alarm, start]"
"polekat se","pf","[startle]"
"polemizovat","impf","[polemicise, argue, polemize, polemicize]"
"polepšit si","pf","[]"
"polepšovat","impf","[]"
"polepšit","pf","[amend, reclaim]"
"polepšovat se","impf","[]"
"polepšit se","pf","[]"
"polévat","impf","[]"
"polít","pf","[coat, spill, throw cold water on, douse]"
"polévat se","impf","[]"
"polít se","pf","[]"
"políbit","pf","[kiss, buss, osculate]"
"polykat","impf","[drop, gulp, swallow, gorge, ingest]"
"polknout","pf","[gulp, swallow, gorge, swallow up, engulf, ingest]"
"pomáhat","impf","[help, promote, assist, boost, aid, support, sustain, put forward, cart, advance, succour]"
"pomoci","pf","[help, relieve, assist, aids, give a hand, serve, lend a hand, aid, stead, succour]"
"pomoct","pf","[brief, avail, facilitate, accustom, mentor, relieve, direct, deliver, serve, lead, head, help, conduct, refer, marshal, assist, aid, support, guide, hand, succour]"
"pomíjet","impf","[wane]"
"pominout","pf","[pass away, pass over, wear off, pass, dismiss]"
"pominout se","pf","[]"
"pomstít","pf","[revenge, avenge, retaliate]"
"pomstít se","pf","[get back, repay, revenge, avenge, retaliate, take revenge]"
"pomyslet si","pf","[imagine, think of]"
"pomyslit si","pf","[imagine, think of]"
"pomýšlet","impf","[contemplate]"
"pomyslet","pf","[think]"
"pomyslit","pf","[think]"
"ponechávat","impf","[]"
"ponechat","pf","[continue, keep, retain, reserve, resign]"
"ponořovat se","impf","[dive]"
"ponořit se","pf","[plunge, immerse, immerge, dive]"
"ponořovat","impf","[plunge, sink, submerging, dive]"
"ponořit","pf","[plunge, duck, sink, immerse, dip, delve, dive, mire]"
"popadnout","pf","[take, claw, grip, grasp, prehend, clutch, seize, get hold of, grapple, snatch, catch, grab]"
"popadnout se","pf","[]"
"popíjet","impf","[imbibe, carouse, sip, sup]"
"popít","pf","[]"
"popírat","impf","[contradict, controvert, deny, contest, oppugn, negate, repudiate, disaffirm, disclaim]"
"popřít","pf","[belie, deny, refute, disavow, disclaim, disown, gainsay]"
"popisovat","impf","[outline, paint, describe]"
"popsat","pf","[delineate, depict, describe, write up, picture, understate]"
"popovídat","pf","[chat]"
"poprat se","pf","[grapple]"
"poprosit","pf","[request, ask]"
"popřávat","impf","[]"
"popřát","pf","[wish]"
"poradit","pf","[counsel, advise, advice, approve, commend, consult, recommend, advocate]"
"poradit se","pf","[consult]"
"poradit si","pf","[]"
"poranit","pf","[wound, offend, hurt, injure]"
"poranit se","pf","[]"
"porážet","impf","[defeat, knock over, knock down, beat, butcher, overturn, capsize, slaughter]"
"porazit","pf","[overpower, trounce, upset, clean up on, discombobulate, smite, overcome, butcher, overturn, best, strike down, bear down, axe, slaughter, defeat, fell, crush, beat, tumble, stick, whup, hew, foil, knock down, conquer, chop down, kill, outsmart, cut down, prostrate, run down, knock over, put down, dish, prevail, overthrow, vanquish, capsize]"
"poroučet se","impf","[pass out, faint]"
"poroučet","impf","[]"
"poručit","pf","[direct, command, order]"
"porovnat se","pf","[]"
"porovnávat","impf","[collate, equate, compare, balance, confront, weigh against]"
"porovnat","pf","[collate, compare, contrast, match, confront]"
"porozumět","pf","[comprehend, apprehend, puzzle out, seize, understand, sort out]"
"porušovat","impf","[tamper, contravene]"
"porušit","pf","[upset, break, infract, violate, disturb, vitiate, infringe, transgress, blemish]"
"pořádat","impf","[give, stage, arrange, hold]"
"pořizovat","impf","[]"
"pořídit","pf","[buy, procure]"
"posazovat","impf","[]"
"posadit","pf","[seat, take a seat, set, pose, plant, nest, place, sit down, down, mount, put, sit]"
"posazovat se","impf","[]"
"posadit se","pf","[take a seat, settle, sit down, sit]"
"posílat","impf","[broadcast, send over, post, ship, consign, deliver, send]"
"poslat","pf","[broadcast, dispatch, submit, pass, forward, direct, transmit, ship, consign, pass down, relegate, post, send out, despatch, get, 𐑅𐐯𐑌𐐼, send]"
"posilovat","impf","[fortify, reinforce, strengthen, strenghten]"
"posílit","pf","[intensify, reenforce, consolidate, brace, brace up, empower, revitalise, tone up, augment, buttress, fortify, invigorate, reinforce, strengthen, corroborate, reinvigorate, boost, sustain]"
"posilovat se","impf","[]"
"posílit se","pf","[bolster, brace]"
"poskakovat","impf","[tittup, gambol, prance, bounce, cavort, frisk, bound, hop, jig, skip, bob, leap, flounce, caper]"
"poskočit","pf","[jump]"
"poskytovat","impf","[allow, give, deliver, bestow, produce, offer, afford, provide, find, impart, yield, convey, administer, bear, present, render, return]"
"poskytnout","pf","[allow, concede, vouchsafe, bestow, secure, supply, advance, furnish, offer, award, yield, administer, lend, render, tender, give, accord, extend, afford, volunteer, provide, impart, pledge, grant, disburse]"
"poslouchat","impf","[mind, obey, listen in, pay attention, listen, hear, listen to]"
"poslechnout","pf","[obey, follow, listen to, listen]"
"posloužit si","pf","[help oneself]"
"posluhovat","impf","[wait on]"
"posloužit","pf","[serve]"
"posuzovat","impf","[view, criticize, criticise, review, regard, judge, adjudicate]"
"posoudit","pf","[gauge, measure, assess, review, consider, judge, qualify, evaluate, exercise a judgement]"
"posunovat","impf","[shunt, hitch, shift, push]"
"posouvat","impf","[feed, move, shift, scroll, transport]"
"posunout","pf","[move, displace, pry, slide, shift, scroll, dislocate, tilt, translate, nudge, advance]"
"posunovat se","impf","[]"
"posouvat se","impf","[]"
"posunout se","pf","[move over]"
"pospíchat","impf","[be in a hurry, hasten, hustle, hurry, haste, rush]"
"postačovat","impf","[answer, suffice, do, serve]"
"postačit","pf","[be enough, answer, suffice, do, serve]"
"postarat se","pf","[see, care for, take care, attend to, manage]"
"postavit","pf","[locate, bring, put up, construct, erect, put, rear, found, orientate, post, raise, stand up, place, pitch, state, stand, put forward, set, pose, posture, right, mount, put down, field, build, oppose, dispose, fabricate]"
"postavit se","pf","[face, cut loose, confront, stand, rise, stand-up]"
"postavit si","pf","[]"
"postýskávat si","impf","[]"
"postesknout si","pf","[]"
"postýsknout si","pf","[]"
"postýskat si","pf","[]"
"postěžovat si","pf","[complain about]"
"postihovat","impf","[affect]"
"postihnout","pf","[damage, hit, befall, afflict, affect, attack, strike, smite, catch, inflict]"
"postupovat","impf","[move, proceed, act, go, progress, advance]"
"postoupit","pf","[proceed, ascend, submit, level, forward, make over, pass on, concede, go forward, cede, advance, pass down, delegate, remit, transfer, convey, devolve on, progress, devolve, grant, present, resign, surrender, assign]"
"postrádat","impf","[do without, desiderate, want, lack, miss]"
"postřehovat","impf","[]"
"postřehnout","pf","[spot, espy, catch sight of, recognize, observe, notice, realize]"
"poškozovat","impf","[]"
"poškodit","pf","[worsen, damage, corrupt, harm, deteriorate, discredit, injure, aggrieve, scar, prejudice, violate, blemish, foul up, spoil, hurt, scathe, impair]"
"potápět","impf","[dive]"
"potopit","pf","[sink, bottom, dip, immerge, go under, drown, deep six, submerge, scupper, plunge, duck, immerse, sabotage, scuttle]"
"potápět se","impf","[dunk, sink, immerse, go down, dive]"
"potopit se","pf","[sink, immerse, founder, go down, immerge, dive]"
"potěšit","pf","[gladden, make glad, make happy, glad, please, get off, cheer, delight, tickle, solace]"
"potěšit se","pf","[gas]"
"potírat","impf","[reduce, subdue, subjugate, quash, fight, repress]"
"potřít","pf","[smear]"
"potkávat","impf","[meet, encounter]"
"potkat","pf","[come across, see, meet, befall, come upon, cross paths, cross, encounter, enconter, run into]"
"potkávat se","impf","[]"
"potkat se","pf","[]"
"potlačovat","impf","[conquer, choke back, subdue, inhibit, keep down, suppress, curb, strangle]"
"potlačit","pf","[cancel, muffle, quench, burke, defer, smother, paralyze, curb, strangle, hold back, repress, bottle up, tread down, drive back, crush, restrain, choke back, subjugate, override, cork up, reduce, choke down, contain, conquer, stifle, subdue, inhibit, suppress, fight down, quell, push, put down, scumble, tame, stop, keep in, hold in, vanquish, quash, pocket]"
"potrestat","pf","[penalise, correct, scourge, punish, penalize, discipline, flog]"
"potrvat","pf","[last]"
"potřásat","impf","[jig]"
"potřást","pf","[]"
"potřebovat","impf","[take, need, want, require]"
"potvrzovat","impf","[confirm, affirm, substantiate, certify, corroborate, support, sustain]"
"potvrdit","pf","[vindicate, prove, certify, bear out, commit, seal, underwrite, aver, substantiate, sanction, corroborate, uphold, verify, warrant, attest, authorize, make, testify, validate, clinch, ratify, propound, establish, endorse, confirm, affirm, vouch, acknowledge, approve, homologate, support, sustain]"
"poučovat","impf","[indoctrinate, condescend, lecture, patronize, pontificate]"
"poučit","pf","[edify, instruct, enlighten]"
"poučovat se","impf","[]"
"poučit se","pf","[learn]"
"poukazovat","impf","[point]"
"poukázat","pf","[remit, refer, advance]"
"pouštět","impf","[let go]"
"pustit","pf","[drop, let go, admit, cut loose, release, sic]"
"pouštět se","impf","[]"
"pustit se","pf","[tackle, begin]"
"pouštět si","impf","[]"
"pustit si","pf","[]"
"poutat","impf","[chain, bound, shackle, fetter, constrain, confine, entice]"
"poutat se","impf","[]"
"používat","impf","[employ, apply, use, utilize, exercise, utilise]"
"použít","pf","[employ, take, exert, make use of, apply, use, utilize, bring to bear, dispose]"
"povařit","pf","[poach]"
"považovat","impf","[think, see, view, esteem, repute, find, regard, deem, count, consider, reckon, value]"
"považovat si","impf","[]"
"povídat","impf","[jaw, natter, claver, blab, tell, chatter, gab, say, chaffer, narrate, witter, chitchat, confabulate, chat, gossip, confab, gabble, visit]"
"povědět","pf","[tell, say]"
"pověřovat","impf","[]"
"pověřit","pf","[delegate, charge, commission, detail, accredit, authorize, entrust, depute]"
"pověsit","pf","[hang, hang up, hang out, string up]"
"pověsit se","pf","[]"
"povést se","pf","[]"
"povídat si","impf","[chitchat, confabulate, chat, babble, talk, gossip, discuss]"
"povolávat","impf","[]"
"povolat","pf","[call, summon, send for, summons, call in, proclaim, draft, summon up, cite, call up]"
"povolovat","impf","[]"
"povolit","pf","[allow, ease, defer, slacken, release, concede, loosen, sanction, enable, yield, sag, let, soften, thaw, authorize, give, licence, give way, authorise, relax, accord, give in, license, unbend, permit, relent, grant]"
"povstávat","impf","[rise up, rise]"
"povstat","pf","[uprise, get up, originate, rebel, rise up, arise, stand up, emerge, revolt, rise, stand-up]"
"povšimnout si","pf","[notice]"
"povyšovat","impf","[]"
"povýšit","pf","[promote, exalt, move up, prefer, upgrade, raise, up, elevate]"
"povyšovat se","impf","[]"
"povzbuzovat","impf","[hearten, prod, cheer, stimulate, recreate, embolden, encourage, incite, exhort, invite, root for, draw on, countenance]"
"povzbudit","pf","[galvanize, hearten, perk up, enhearten, elate, animate, spur, rouse, encourage, fire, energise, sharpen, spirit, arouse, brace, excite, ginger up, solicit, cheer, stimulate, comfort, embolden, invigorate, inspire, ginger, cheer up, energize, inspirit, whet, activate, lift, stir, chirk up, countenance]"
"povzdechovat","impf","[]"
"povzdychovat","impf","[]"
"povzdychávat","impf","[]"
"povzdechnout","pf","[]"
"povzdychnout","pf","[]"
